Gene,five_prime_utr,three_prime_utr
YPR143W,46,308
YPR144C,22,115
YPR145C-A,137,131
YPR145W,123,153
YPR146C,NA,NA
YPR147C,60,286
YPR148C,24,202
YPR149W,182,621
YPR150W,NA,NA
YPR151C,NA,NA
YPR152C,35,404
YPR153W,NA,NA
YPR154W,639,315
YPR155C,65,149
YPR156C,387,233
YPR157W,324,115
YPR158W,97,157
YPR159C-A,NA,NA
YPR159W,320,299
YPR160C-A,1020,153
YPR160W,122,149
YPR160W-A,NA,NA
YPR161C,70,130
YPR162C,27,52
YPR163C,158,175
YPR164W,NA,NA
YPR165W,460,227
YPR166C,145,113
YPR167C,147,78
YPR168W,644,1597
YPR169W,474,75
YPR169W-A,37,78
YPR170C,372,380
YPR170W-A,132,268
YPR170W-B,27,276
YPR171W,65,92
YPR172W,20,276
YPR173C,31,1013
YPR174C,34,156
YPR175W,49,32
YPR176C,58,160
YPR177C,NA,NA
YPR178W,29,90
YPR179C,38,95
YPR180W,31,75
YPR181C,95,216
YPR182W,237,81
YPR183W,50,534
YPR184W,NA,NA
YPR185W,309,306
YPR186C,20,130
YPR187W,15,796
YPR188C,44,171
YPR189W,NA,NA
YPR190C,29,102
YPR191W,59,493
YPR192W,16,150
YPR193C,612,33
YPR194C,NA,NA
YPR195C,NA,NA
YPR196W,28,436
YPR197C,NA,NA
YPR198W,54,210
YPR199C,80,174
YPR200C,1515,77
YPR201W,248,96
YPR202W,NA,NA
YPR203W,NA,NA
YPR204C-A,NA,NA
YPR204W,NA,NA
