Gene,five_prime_utr,three_prime_utr
YNL166C,10.0,95.0
YNL167C,344.0,217.0
YNL168C,34.0,156.0
YNL169C,107.0,87.0
YNL170W,923.0,967.0
YNL171C,,
YNL172W,,
YNL173C,40.0,95.0
YNL174W,,
YNL175C,36.0,121.0
YNL176C,179.0,251.0
YNL177C,49.0,168.0
YNL178W,18.0,59.0
YNL179C,1557.0,2980.0
YNL180C,192.0,91.0
YNL181W,69.0,85.0
YNL182C,60.0,85.0
YNL183C,204.0,127.0
YNL184C,,
YNL185C,97.0,127.0
YNL186W,153.0,107.0
YNL187W,166.0,384.0
YNL188W,98.0,22.0
YNL189W,192.0,121.0
YNL190W,240.0,619.0
YNL191W,62.0,76.0
YNL192W,148.0,189.0
YNL193W,24.0,53.0
YNL194C,90.0,1286.0
YNL195C,38.0,99.0
YNL196C,,
YNL197C,360.0,692.0
YNL198C,,
YNL199C,128.0,177.0
YNL200C,100.0,76.0
YNL201C,271.0,129.0
YNL202W,20.0,126.0
YNL203C,246.0,1231.0
YNL204C,1019.0,167.0
YNL205C,208.0,1440.0
YNL206C,7.0,73.0
YNL207W,125.0,50.0
YNL208W,19.0,95.0
YNL209W,23.0,119.0
YNL210W,970.0,2655.0
YNL211C,51.0,178.0
YNL212W,60.0,147.0
YNL213C,88.0,124.0
YNL214W,21.0,254.0
YNL215W,33.0,48.0
YNL216W,83.0,136.0
YNL217W,27.0,107.0
YNL218W,243.0,64.0
YNL219C,146.0,167.0
YNL220W,91.0,107.0
YNL221C,62.0,142.0
YNL222W,37.0,176.0
YNL223W,4.0,68.0
YNL224C,89.0,137.0
YNL225C,47.0,107.0
YNL226W,145.0,39.0
YNL227C,52.0,72.0
YNL228W,608.0,185.0
YNL229C,217.0,10.0
YNL230C,63.0,379.0
YNL231C,148.0,77.0
YNL232W,62.0,69.0
YNL233W,185.0,85.0
YNL234W,33.0,131.0
YNL235C,,
YNL236W,47.0,91.0
YNL237W,47.0,184.0
YNL238W,282.0,132.0
YNL239W,51.0,130.0
YNL240C,21.0,110.0
YNL241C,59.0,198.0
YNL242W,94.0,52.0
YNL243W,53.0,86.0
YNL244C,33.0,134.0
YNL245C,19.0,619.0
YNL246W,7.0,278.0
YNL247W,4.0,98.0
YNL248C,38.0,201.0
YNL249C,22.0,547.0
YNL250W,35.0,180.0
YNL251C,272.0,75.0
YNL252C,20.0,129.0
YNL253W,32.0,156.0
YNL254C,48.0,995.0
YNL255C,27.0,281.0
YNL256W,52.0,60.0
YNL257C,101.0,90.0
YNL258C,8.0,85.0
YNL259C,29.0,90.0
YNL260C,40.0,356.0
YNL261W,71.0,102.0
YNL262W,,
YNL263C,143.0,100.0
YNL264C,4.0,142.0
YNL265C,21.0,150.0
YNL266W,,
YNL267W,79.0,131.0
YNL268W,55.0,133.0
YNL269W,608.0,533.0
YNL270C,186.0,94.0
YNL271C,,
YNL272C,96.0,112.0
YNL273W,49.0,54.0
YNL274C,67.0,106.0
YNL275W,17.0,89.0
YNL276C,11.0,1368.0
YNL277W,110.0,120.0
YNL277W-A,2.0,318.0
YNL278W,116.0,196.0
YNL279W,0.0,260.0
YNL280C,73.0,105.0
YNL281W,429.0,158.0
YNL282W,15.0,814.0
YNL283C,366.0,118.0
YNL284C,,
YNL285W,,
YNL286W,95.0,81.0
YNL287W,189.0,232.0
YNL288W,125.0,152.0
YNL289W,37.0,122.0
YNL290W,8.0,75.0
YNL291C,198.0,120.0
YNL292W,9.0,111.0
YNL293W,41.0,101.0
YNL294C,179.0,155.0
YNL295W,137.0,137.0
YNL296W,,
YNL297C,,
YNL298W,189.0,106.0
YNL299W,84.0,59.0
YNL300W,92.0,256.0
YNL301C,24.0,160.0
YNL302C,21.0,129.0
YNL303W,,
YNL304W,50.0,127.0
YNL305C,31.0,88.0
YNL306W,26.0,114.0
YNL307C,163.0,343.0
YNL308C,37.0,140.0
YNL309W,65.0,127.0
YNL310C,49.0,89.0
YNL311C,14.0,59.0
YNL312W,39.0,78.0
YNL313C,15.0,87.0
YNL314W,3.0,97.0
YNL315C,10.0,109.0
YNL316C,56.0,50.0
YNL317W,11.0,103.0
YNL318C,393.0,107.0
YNL319W,,
YNL320W,57.0,125.0
YNL321W,35.0,130.0
YNL322C,18.0,77.0
YNL323W,44.0,116.0
YNL324W,,
YNL325C,25.0,49.0
YNL326C,46.0,113.0
YNL327W,31.0,118.0
YNL328C,71.0,308.0
YNL329C,18.0,60.0
YNL330C,55.0,120.0
YNL331C,184.0,214.0
YNL332W,,
YNL333W,,
YNL334C,,
YNL335W,,
YNL336W,,
YNL337W,,
YNL338W,,
YNL339C,,
YNL339W-A,,
YNL339W-B,,
YNR001C,100.0,120.0
YNR001W-A,57.0,325.0
YNR002C,37.0,148.0
YNR003C,29.0,100.0
YNR003W-A,,
YNR004W,26.0,406.0
YNR005C,,
YNR006W,28.0,86.0
YNR007C,53.0,303.0
YNR008W,31.0,245.0
YNR009W,84.0,168.0
YNR010W,42.0,117.0
YNR011C,10.0,157.0
YNR012W,92.0,79.0
YNR013C,43.0,102.0
YNR014W,51.0,169.0
YNR015W,11.0,100.0
YNR016C,,
YNR017W,212.0,138.0
YNR018W,50.0,126.0
YNR019W,42.0,144.0
YNR020C,,
YNR021W,27.0,184.0
YNR022C,33.0,113.0
YNR023W,40.0,123.0
YNR024W,16.0,127.0
YNR025C,,
YNR026C,36.0,337.0
YNR027W,69.0,261.0
YNR028W,67.0,90.0
YNR029C,29.0,88.0
YNR030W,61.0,154.0
YNR031C,,
YNR032C-A,4.0,102.0
YNR032W,105.0,102.0
YNR033W,6.0,65.0
YNR034W,112.0,248.0
YNR034W-A,72.0,103.0
YNR035C,8.0,45.0
YNR036C,10.0,160.0
YNR037C,31.0,111.0
YNR038W,4.0,142.0
YNR039C,43.0,71.0
YNR040W,0.0,65.0
YNR041C,28.0,42.0
YNR042W,371.0,86.0
YNR043W,20.0,147.0
YNR044W,117.0,69.0
YNR045W,31.0,49.0
YNR046W,12.0,112.0
YNR047W,65.0,259.0
YNR048W,55.0,188.0
YNR049C,18.0,90.0
YNR050C,39.0,123.0
YNR051C,741.0,437.0
YNR052C,94.0,51.0
YNR053C,27.0,190.0
YNR054C,35.0,44.0
YNR055C,457.0,78.0
YNR056C,112.0,160.0
YNR057C,15.0,89.0
YNR058W,266.0,30.0
YNR059W,107.0,91.0
YNR060W,30.0,60.0
YNR061C,86.0,314.0
YNR062C,273.0,234.0
YNR063W,81.0,1001.0
YNR064C,11.0,229.0
YNR065C,470.0,84.0
YNR066C,4.0,1658.0
YNR067C,46.0,98.0
YNR068C,1863.0,239.0
YNR069C,158.0,935.0
YNR070W,,
YNR071C,388.0,130.0
YNR072W,537.0,90.0
YNR073C,0.0,132.0
YNR074C,151.0,83.0
YNR075C-A,,
YNR075W,0.0,1376.0
YNR076W,2002.0,136.0
YNR077C,,
YOL001W,378.0,153.0
YOL002C,7.0,74.0
YOL003C,24.0,110.0
YOL004W,189.0,39.0
YOL005C,37.0,51.0
YOL006C,27.0,159.0
YOL007C,85.0,352.0
YOL008W,16.0,153.0
YOL009C,2.0,59.0
YOL010W,55.0,102.0
YOL011W,747.0,278.0
YOL012C,98.0,160.0
YOL013C,167.0,54.0
YOL013W-A,762.0,3354.0
YOL013W-B,405.0,3612.0
YOL014W,188.0,239.0
YOL015W,667.0,138.0
YOL016C,106.0,121.0
YOL017W,35.0,120.0
YOL018C,65.0,180.0
YOL019W,142.0,221.0
YOL019W-A,,
YOL020W,66.0,114.0
YOL021C,53.0,98.0
YOL022C,30.0,97.0
YOL023W,8.0,171.0
YOL024W,18.0,43.0
YOL025W,56.0,40.0
YOL026C,11.0,91.0
YOL027C,3.0,230.0
YOL028C,217.0,827.0
YOL029C,817.0,7.0
YOL030W,48.0,149.0
YOL031C,75.0,116.0
YOL032W,96.0,48.0
YOL033W,58.0,87.0
YOL034W,27.0,78.0
YOL035C,,
YOL036W,372.0,140.0
YOL037C,58.0,40.0
YOL038C-A,64.0,187.0
YOL038W,34.0,59.0
YOL039W,28.0,194.0
YOL040C,52.0,92.0
YOL041C,51.0,143.0
YOL042W,59.0,268.0
YOL043C,83.0,103.0
YOL044W,64.0,64.0
YOL045W,506.0,129.0
YOL046C,,
YOL047C,,
YOL048C,48.0,73.0
YOL049W,42.0,111.0
YOL050C,136.0,138.0
YOL051W,190.0,128.0
YOL052C,65.0,115.0
YOL052C-A,33.0,276.0
YOL053W,16.0,119.0
YOL054W,59.0,114.0
YOL055C,47.0,93.0
YOL056W,65.0,167.0
YOL057W,27.0,147.0
YOL058W,72.0,134.0
YOL059W,4.0,247.0
YOL060C,66.0,275.0
YOL061W,57.0,136.0
YOL062C,20.0,70.0
YOL063C,73.0,50.0
YOL064C,32.0,107.0
YOL065C,27.0,142.0
YOL066C,44.0,64.0
YOL067C,23.0,1622.0
YOL068C,662.0,5.0
YOL069W,17.0,154.0
YOL070C,12.0,161.0
YOL071W,4.0,124.0
YOL072W,22.0,134.0
YOL073C,36.0,51.0
YOL075C,85.0,177.0
YOL076W,22.0,108.0
YOL077C,28.0,76.0
YOL077W-A,34.0,130.0
YOL078W,22.0,95.0
YOL079W,373.0,446.0
YOL080C,44.0,154.0
YOL081W,,
YOL082W,270.0,97.0
YOL083C-A,170.0,195.0
YOL083W,94.0,76.0
YOL084W,,
YOL085C,,
YOL085W-A,623.0,345.0
YOL086C,38.0,89.0
YOL086W-A,48.0,94.0
YOL087C,281.0,135.0
YOL088C,22.0,144.0
YOL089C,62.0,172.0
YOL090W,38.0,82.0
YOL091W,70.0,83.0
YOL092W,41.0,42.0
YOL093W,26.0,106.0
YOL094C,57.0,43.0
YOL095C,33.0,65.0
YOL096C,29.0,134.0
YOL097C,25.0,87.0
YOL097W-A,138.0,44.0
YOL098C,64.0,263.0
YOL099C,,
YOL100W,42.0,63.0
YOL101C,25.0,104.0
YOL102C,1.0,94.0
YOL103W,164.0,162.0
YOL104C,57.0,421.0
YOL105C,276.0,127.0
YOL106W,1181.0,13.0
YOL107W,57.0,326.0
YOL108C,4.0,222.0
YOL109W,56.0,154.0
YOL110W,12.0,151.0
YOL111C,49.0,71.0
YOL112W,176.0,79.0
YOL113W,39.0,93.0
YOL114C,17.0,41.0
YOL115W,66.0,121.0
YOL116W,131.0,232.0
YOL117W,37.0,105.0
YOL118C,438.0,1734.0
YOL119C,68.0,147.0
YOL120C,20.0,88.0
YOL121C,20.0,79.0
YOL122C,40.0,127.0
YOL123W,380.0,139.0
YOL124C,28.0,58.0
YOL125W,55.0,32.0
YOL126C,76.0,239.0
YOL127W,25.0,79.0
YOL128C,1.0,217.0
YOL129W,20.0,143.0
YOL130W,252.0,349.0
YOL131W,451.0,374.0
YOL132W,993.0,52.0
YOL133W,34.0,358.0
YOL134C,,
YOL135C,27.0,160.0
YOL136C,222.0,334.0
YOL137W,56.0,249.0
YOL138C,52.0,48.0
YOL139C,80.0,126.0
YOL140W,53.0,87.0
YOL141W,38.0,1585.0
YOL142W,13.0,63.0
YOL143C,38.0,73.0
YOL144W,48.0,61.0
YOL145C,51.0,137.0
YOL146W,13.0,60.0
YOL147C,22.0,151.0
YOL148C,,
YOL149W,,
YOL150C,,
YOL151W,17.0,69.0
YOL152W,13.0,123.0
YOL154W,642.0,96.0
YOL155C,54.0,105.0
YOL155W-A,,
YOL156W,,
YOL157C,50.0,98.0
YOL158C,126.0,152.0
YOL159C,18.0,69.0
YOL159C-A,89.0,531.0
YOL160W,73.0,157.0
YOL161C,,
YOL162W,23.0,121.0
YOL163W,763.0,323.0
YOL164W,278.0,90.0
YOL164W-A,,
YOL165C,,
YOL166C,,
YOL166W-A,,
YOR001W,40.0,76.0
YOR002W,40.0,67.0
YOR003W,59.0,182.0
YOR004W,44.0,141.0
YOR005C,34.0,110.0
YOR006C,40.0,72.0
YOR007C,5.0,96.0
YOR008C,217.0,313.0
YOR008C-A,293.0,85.0
YOR008W-B,76.0,1900.0
YOR009W,482.0,132.0
YOR010C,47.0,92.0
YOR011W,,
YOR011W-A,,
YOR012W,24.0,334.0
YOR013W,232.0,69.0
YOR014W,254.0,453.0
YOR015W,2573.0,48.0
YOR016C,67.0,157.0
YOR017W,43.0,204.0
YOR018W,56.0,160.0
YOR019W,,
YOR020C,38.0,101.0
YOR020W-A,26.0,171.0
YOR021C,40.0,153.0
YOR022C,30.0,11.0
YOR023C,101.0,53.0
YOR024W,155.0,1542.0
YOR025W,13.0,150.0
YOR026W,25.0,188.0
YOR027W,18.0,117.0
YOR028C,262.0,325.0
YOR029W,,
YOR030W,96.0,553.0
YOR032C,165.0,111.0
YOR032W-A,295.0,525.0
YOR033C,128.0,58.0
YOR034C,219.0,108.0
YOR034C-A,2454.0,158.0
YOR035C,20.0,204.0
YOR036W,12.0,69.0
YOR037W,75.0,102.0
YOR038C,51.0,96.0
YOR039W,150.0,253.0
YOR040W,47.0,228.0
YOR041C,1220.0,434.0
YOR042W,57.0,50.0
YOR043W,392.0,156.0
YOR044W,251.0,216.0
YOR045W,57.0,156.0
YOR046C,32.0,56.0
YOR047C,139.0,177.0
YOR048C,32.0,109.0
YOR049C,111.0,48.0
YOR050C,3.0,262.0
YOR051C,71.0,172.0
YOR052C,103.0,253.0
YOR053W,,
YOR054C,141.0,76.0
YOR055W,295.0,247.0
YOR056C,69.0,59.0
YOR057W,67.0,81.0
YOR058C,136.0,248.0
YOR059C,932.0,55.0
YOR060C,27.0,1539.0
YOR061W,124.0,211.0
YOR062C,678.0,77.0
YOR063W,22.0,118.0
YOR064C,1.0,87.0
YOR065W,44.0,39.0
YOR066W,7.0,213.0
YOR067C,41.0,85.0
YOR068C,1220.0,209.0
YOR069W,62.0,119.0
YOR070C,145.0,64.0
YOR071C,125.0,227.0
YOR072W,0.0,486.0
YOR072W-A,289.0,263.0
YOR072W-B,,
YOR073W,71.0,73.0
YOR073W-A,,
YOR074C,58.0,117.0
YOR075W,17.0,53.0
YOR076C,13.0,83.0
YOR077W,38.0,811.0
YOR078W,21.0,39.0
YOR079C,35.0,137.0
YOR080W,21.0,164.0
YOR081C,37.0,129.0
YOR082C,35.0,3.0
YOR083W,75.0,1380.0
YOR084W,1129.0,50.0
YOR085W,60.0,112.0
YOR086C,193.0,117.0
YOR087W,81.0,108.0
YOR089C,55.0,201.0
YOR090C,125.0,83.0
YOR091W,67.0,64.0
YOR092W,81.0,184.0
YOR093C,,
YOR094W,96.0,167.0
YOR095C,70.0,116.0
YOR096W,28.0,90.0
YOR097C,45.0,103.0
YOR098C,81.0,136.0
YOR099W,61.0,95.0
YOR100C,28.0,263.0
YOR101W,74.0,217.0
YOR102W,,
YOR103C,33.0,91.0
YOR104W,16.0,432.0
YOR105W,569.0,401.0
YOR106W,67.0,109.0
YOR107W,291.0,310.0
YOR108C-A,156.0,140.0
YOR108W,30.0,187.0
YOR109W,101.0,189.0
YOR110W,83.0,80.0
YOR111W,7.0,310.0
YOR112W,70.0,63.0
YOR113W,79.0,223.0
YOR114W,174.0,206.0
YOR115C,51.0,88.0
YOR116C,214.0,102.0
YOR117W,59.0,135.0
YOR118W,204.0,113.0
YOR119C,259.0,217.0
YOR120W,45.0,139.0
YOR121C,13.0,1551.0
YOR122C,17.0,237.0
YOR123C,73.0,60.0
YOR124C,107.0,79.0
YOR125C,66.0,138.0
YOR126C,31.0,85.0
YOR127W,263.0,159.0
YOR128C,26.0,54.0
YOR129C,78.0,222.0
YOR130C,109.0,68.0
YOR131C,90.0,91.0
YOR132W,80.0,50.0
YOR133W,46.0,185.0
YOR134W,762.0,348.0
YOR135C,,
YOR136W,103.0,154.0
YOR137C,367.0,128.0
YOR138C,70.0,66.0
YOR139C,858.0,43.0
YOR140W,332.0,441.0
YOR141C,21.0,284.0
YOR142W,193.0,191.0
YOR143C,74.0,23.0
YOR144C,1.0,168.0
YOR145C,21.0,85.0
YOR146W,80.0,263.0
YOR147W,37.0,173.0
YOR148C,35.0,84.0
YOR149C,61.0,418.0
YOR150W,27.0,99.0
YOR151C,274.0,346.0
YOR152C,189.0,166.0
YOR153W,166.0,137.0
YOR154W,50.0,137.0
YOR155C,1.0,109.0
YOR156C,152.0,253.0
YOR157C,65.0,52.0
YOR158W,27.0,40.0
YOR159C,44.0,244.0
YOR160W,68.0,84.0
YOR161C,137.0,93.0
YOR161C-C,460.0,408.0
YOR161W-A,466.0,1170.0
YOR161W-B,867.0,589.0
YOR162C,214.0,148.0
YOR163W,37.0,73.0
YOR164C,20.0,215.0
YOR165W,33.0,167.0
YOR166C,55.0,173.0
YOR167C,12.0,131.0
YOR168W,28.0,101.0
YOR169C,,
YOR170W,,
YOR171C,68.0,190.0
YOR172W,44.0,172.0
YOR173W,59.0,117.0
YOR174W,102.0,125.0
YOR175C,78.0,162.0
YOR176W,67.0,132.0
YOR177C,40.0,165.0
YOR178C,326.0,198.0
YOR179C,15.0,251.0
YOR180C,501.0,258.0
YOR181W,65.0,130.0
YOR182C,28.0,102.0
YOR183W,85.0,37.0
YOR184W,114.0,116.0
YOR185C,58.0,66.0
YOR186C-A,123.0,353.0
YOR186W,83.0,143.0
YOR187W,17.0,122.0
YOR188W,96.0,130.0
YOR189W,21.0,223.0
YOR190W,363.0,261.0
YOR191W,,
YOR192C,2.0,739.0
YOR192C-C,274.0,113.0
YOR193W,56.0,114.0
YOR194C,69.0,69.0
YOR195W,70.0,223.0
YOR196C,24.0,155.0
YOR197W,16.0,78.0
YOR198C,189.0,224.0
YOR199W,14.0,2.0
YOR200W,32.0,9.0
YOR201C,41.0,74.0
YOR202W,10.0,86.0
YOR203W,642.0,37.0
YOR204W,19.0,721.0
YOR205C,8.0,121.0
YOR206W,29.0,87.0
YOR207C,65.0,129.0
YOR208W,185.0,116.0
YOR209C,151.0,131.0
YOR210W,62.0,296.0
YOR211C,207.0,105.0
YOR212W,256.0,122.0
YOR213C,118.0,344.0
YOR214C,1009.0,94.0
YOR215C,30.0,143.0
YOR216C,59.0,103.0
YOR217W,87.0,228.0
YOR218C,,
YOR219C,87.0,343.0
YOR220W,24.0,172.0
YOR221C,52.0,187.0
YOR222W,28.0,60.0
YOR223W,42.0,201.0
YOR224C,36.0,107.0
YOR225W,,
YOR226C,21.0,157.0
YOR227W,232.0,161.0
YOR228C,212.0,133.0
YOR229W,93.0,205.0
YOR230W,51.0,188.0
YOR231C-A,,
YOR231W,152.0,254.0
YOR232W,117.0,135.0
YOR233W,178.0,67.0
YOR234C,18.0,76.0
YOR235W,,
YOR236W,14.0,66.0
YOR237W,1094.0,54.0
YOR238W,7.0,72.0
YOR239W,54.0,207.0
YOR241W,1312.0,101.0
YOR242C,2401.0,97.0
YOR243C,17.0,206.0
YOR244W,58.0,97.0
YOR245C,218.0,115.0
YOR246C,63.0,83.0
YOR247W,233.0,136.0
YOR248W,570.0,129.0
YOR249C,21.0,54.0
YOR250C,35.0,36.0
YOR251C,23.0,95.0
YOR252W,32.0,73.0
YOR253W,29.0,112.0
YOR254C,20.0,93.0
YOR255W,280.0,176.0
YOR256C,149.0,47.0
YOR257W,34.0,55.0
YOR258W,8.0,89.0
YOR259C,25.0,215.0
YOR260W,44.0,121.0
YOR261C,93.0,77.0
YOR262W,63.0,101.0
YOR263C,304.0,389.0
YOR264W,53.0,183.0
YOR265W,37.0,31.0
YOR266W,18.0,42.0
YOR267C,400.0,181.0
YOR268C,1971.0,461.0
YOR269W,76.0,158.0
YOR270C,171.0,127.0
YOR271C,60.0,70.0
YOR272W,47.0,79.0
YOR273C,84.0,116.0
YOR274W,0.0,276.0
YOR275C,8.0,132.0
YOR276W,25.0,92.0
YOR277C,53.0,2563.0
YOR278W,21.0,81.0
YOR279C,111.0,94.0
YOR280C,12.0,63.0
YOR281C,3.0,94.0
YOR282W,,
YOR283W,104.0,143.0
YOR284W,51.0,281.0
YOR285W,6.0,68.0
YOR286W,4.0,84.0
YOR287C,22.0,78.0
YOR288C,33.0,78.0
YOR289W,1.0,55.0
YOR290C,,
YOR291W,141.0,112.0
YOR292C,44.0,61.0
YOR293C-A,53.0,83.0
YOR293W,27.0,141.0
YOR294W,46.0,149.0
YOR295W,77.0,231.0
YOR296W,116.0,183.0
YOR297C,26.0,129.0
YOR298C-A,44.0,231.0
YOR298W,1152.0,58.0
YOR299W,72.0,59.0
YOR300W,2204.0,40.0
YOR301W,18.0,310.0
YOR302W,109.0,1367.0
YOR303W,243.0,75.0
YOR304C-A,1.0,342.0
YOR304W,171.0,83.0
YOR305W,73.0,78.0
YOR306C,140.0,62.0
YOR307C,172.0,299.0
YOR308C,24.0,271.0
YOR309C,1315.0,130.0
YOR310C,33.0,257.0
YOR311C,47.0,209.0
YOR312C,26.0,86.0
YOR313C,496.0,211.0
YOR314W,,
YOR314W-A,62.0,373.0
YOR315W,157.0,411.0
YOR316C,151.0,139.0
YOR316C-A,246.0,1629.0
YOR317W,29.0,249.0
YOR318C,120.0,169.0
YOR319W,24.0,132.0
YOR320C,117.0,93.0
YOR321W,49.0,36.0
YOR322C,247.0,79.0
YOR323C,19.0,83.0
YOR324C,157.0,135.0
YOR325W,649.0,22.0
YOR326W,201.0,53.0
YOR327C,83.0,95.0
YOR328W,,
YOR329C,101.0,89.0
YOR329W-A,378.0,142.0
YOR330C,,
YOR331C,,
YOR332W,31.0,70.0
YOR333C,37.0,43.0
YOR334W,5.0,97.0
YOR335C,106.0,133.0
YOR335W-A,,
YOR336W,25.0,120.0
YOR337W,132.0,279.0
YOR338W,63.0,209.0
YOR339C,8.0,251.0
YOR340C,71.0,96.0
YOR341W,,
YOR342C,113.0,80.0
YOR343C,170.0,1562.0
YOR344C,132.0,152.0
YOR345C,,
YOR346W,196.0,81.0
YOR347C,16.0,56.0
YOR348C,15.0,168.0
YOR349W,27.0,43.0
YOR350C,33.0,69.0
YOR351C,,
YOR352W,75.0,70.0
YOR353C,,
YOR354C,25.0,131.0
YOR355W,505.0,191.0
YOR356W,27.0,114.0
YOR357C,9.0,106.0
YOR358W,36.0,294.0
YOR359W,123.0,123.0
YOR360C,232.0,95.0
YOR361C,,
YOR362C,39.0,136.0
YOR363C,65.0,341.0
YOR364W,132.0,1914.0
YOR365C,,
YOR366W,336.0,44.0
YOR367W,25.0,91.0
YOR368W,4.0,138.0
YOR369C,68.0,99.0
YOR370C,340.0,162.0
YOR371C,81.0,84.0
YOR372C,70.0,333.0
YOR373W,,
YOR374W,48.0,142.0
YOR375C,68.0,98.0
YOR376W,,
YOR376W-A,490.0,768.0
YOR377W,51.0,221.0
YOR378W,122.0,69.0
YOR379C,22.0,2702.0
YOR380W,208.0,54.0
YOR381W,311.0,108.0
YOR381W-A,393.0,800.0
YOR382W,17.0,94.0
YOR383C,47.0,200.0
YOR384W,38.0,1033.0
YOR385W,8.0,283.0
YOR386W,14.0,225.0
YOR387C,673.0,87.0
YOR388C,,
YOR389W,39.0,379.0
YOR390W,66.0,304.0
YOR391C,,
YOR392W,,
YOR393W,,
YOR394C-A,,
YOR394W,,
YOR396C-A,,
YOR396W,,
YPL001W,29.0,54.0
YPL002C,19.0,363.0
YPL003W,12.0,17.0
YPL004C,25.0,192.0
YPL005W,23.0,106.0
YPL006W,48.0,68.0
YPL007C,38.0,98.0
YPL008W,228.0,71.0
YPL009C,19.0,187.0
YPL010W,65.0,125.0
YPL011C,56.0,114.0
YPL012W,120.0,124.0
YPL013C,27.0,9.0
YPL014W,34.0,256.0
YPL015C,56.0,323.0
YPL016W,,
YPL017C,20.0,555.0
YPL018W,13.0,1162.0
YPL019C,135.0,82.0
YPL020C,130.0,62.0
YPL021W,93.0,37.0
YPL022W,92.0,211.0
YPL023C,131.0,135.0
YPL024W,53.0,69.0
YPL025C,240.0,213.0
YPL026C,57.0,247.0
YPL027W,71.0,121.0
YPL028W,64.0,96.0
YPL029W,46.0,59.0
YPL030W,56.0,97.0
YPL031C,36.0,82.0
YPL032C,198.0,359.0
YPL033C,0.0,154.0
YPL034W,334.0,139.0
YPL035C,48.0,281.0
YPL036W,346.0,591.0
YPL037C,31.0,52.0
YPL038W,28.0,112.0
YPL038W-A,982.0,10.0
YPL039W,10.0,135.0
YPL040C,26.0,68.0
YPL041C,39.0,161.0
YPL042C,244.0,108.0
YPL043W,57.0,79.0
YPL044C,40.0,111.0
YPL045W,103.0,239.0
YPL046C,8.0,229.0
YPL047W,117.0,358.0
YPL048W,36.0,120.0
YPL049C,54.0,188.0
YPL050C,184.0,159.0
YPL051W,35.0,167.0
YPL052W,57.0,189.0
YPL053C,72.0,104.0
YPL054W,85.0,358.0
YPL055C,8.0,77.0
YPL056C,193.0,222.0
YPL057C,170.0,446.0
YPL058C,,
YPL059W,54.0,136.0
YPL060W,239.0,53.0
YPL061W,44.0,122.0
YPL062W,145.0,213.0
YPL063W,124.0,71.0
YPL064C,0.0,57.0
YPL065W,0.0,57.0
YPL066W,170.0,106.0
YPL067C,57.0,88.0
YPL068C,18.0,65.0
YPL069C,40.0,145.0
YPL070W,207.0,102.0
YPL071C,46.0,88.0
YPL072W,193.0,46.0
YPL073C,,
YPL074W,29.0,131.0
YPL075W,74.0,218.0
YPL076W,146.0,171.0
YPL077C,28.0,352.0
YPL078C,39.0,258.0
YPL079W,26.0,110.0
YPL080C,171.0,136.0
YPL081W,32.0,172.0
YPL082C,,
YPL083C,78.0,146.0
YPL084W,57.0,150.0
YPL085W,,
YPL086C,46.0,119.0
YPL087W,163.0,146.0
YPL088W,39.0,87.0
YPL089C,294.0,128.0
YPL090C,29.0,139.0
YPL091W,0.0,110.0
YPL092W,132.0,99.0
YPL093W,32.0,237.0
YPL094C,18.0,63.0
YPL095C,33.0,53.0
YPL096C-A,46.0,116.0
YPL096W,16.0,62.0
YPL097W,20.0,113.0
YPL098C,29.0,170.0
YPL099C,20.0,189.0
YPL100W,53.0,46.0
YPL101W,39.0,204.0
YPL102C,326.0,2141.0
YPL103C,19.0,138.0
YPL104W,41.0,136.0
YPL105C,23.0,160.0
YPL106C,41.0,159.0
YPL107W,41.0,209.0
YPL108W,26.0,109.0
YPL109C,77.0,79.0
YPL110C,133.0,119.0
YPL111W,46.0,80.0
YPL112C,87.0,66.0
YPL113C,36.0,88.0
YPL114W,10.0,1085.0
YPL115C,290.0,129.0
YPL116W,197.0,130.0
YPL117C,117.0,55.0
YPL118W,86.0,86.0
YPL119C,66.0,401.0
YPL119C-A,419.0,14.0
YPL120W,16.0,100.0
YPL121C,,
YPL122C,26.0,99.0
YPL123C,60.0,141.0
YPL124W,57.0,63.0
YPL125W,157.0,64.0
YPL126W,19.0,91.0
YPL127C,35.0,333.0
YPL128C,87.0,275.0
YPL129W,57.0,106.0
YPL130W,716.0,1185.0
YPL131W,19.0,95.0
YPL132W,126.0,74.0
YPL133C,121.0,146.0
YPL134C,20.0,102.0
YPL135C-A,257.0,994.0
YPL135W,91.0,365.0
YPL136W,13.0,122.0
YPL137C,73.0,205.0
YPL138C,55.0,122.0
YPL139C,56.0,91.0
YPL140C,219.0,183.0
YPL141C,228.0,232.0
YPL142C,,
YPL143W,29.0,136.0
YPL144W,13.0,136.0
YPL145C,265.0,547.0
YPL146C,36.0,143.0
YPL147W,85.0,113.0
YPL148C,137.0,175.0
YPL149W,77.0,33.0
YPL150W,38.0,108.0
YPL151C,26.0,81.0
YPL152W,62.0,94.0
YPL152W-A,21.0,1559.0
YPL153C,140.0,180.0
YPL154C,263.0,134.0
YPL155C,41.0,419.0
YPL156C,60.0,132.0
YPL157W,120.0,401.0
YPL158C,70.0,55.0
YPL159C,118.0,308.0
YPL160W,63.0,171.0
YPL161C,,
YPL162C,68.0,547.0
YPL163C,23.0,203.0
YPL164C,51.0,260.0
YPL165C,28.0,316.0
YPL166W,41.0,1127.0
YPL167C,,
YPL168W,145.0,64.0
YPL169C,36.0,201.0
YPL170W,23.0,156.0
