transcript	n_reads	mean_read_length	mean_clip_total	median_clip_total	mean_clip_5p	mean_clip_3p	frac_clipped	mean_clip_frac	asymmetry
YDR198C_mRNA	82	719.8	46.27	16.0	1.22	45.05	0.9878	0.0785	-43.83
YDR199W_mRNA	54	691.0	51.54	23.5	3.07	48.46	0.9815	0.0842	-45.39
YDR200C_mRNA	56	1101.7	53.61	15.5	3.66	49.95	0.9821	0.0597	-46.29
YDR201W_mRNA	59	487.7	50.61	68.0	2.36	48.25	1.0	0.1054	-45.9
YDR202C_mRNA	51	756.3	46.06	30.0	2.22	43.84	0.9608	0.0751	-41.63
YDR203W_mRNA	48	723.1	58.77	75.0	1.5	57.27	0.9792	0.1018	-55.77
YDR204W_mRNA	90	629.6	42.86	12.0	4.49	38.37	0.9889	0.076	-33.88
YDR205W_mRNA	29	1027.2	74.21	78.0	5.76	68.45	1.0	0.1269	-62.69
YDR206W_mRNA	123	726.3	60.71	73.0	5.84	54.87	0.9919	0.1233	-49.03
YDR207C_mRNA	60	727.0	47.87	17.0	3.22	44.65	1.0	0.0788	-41.43
YDR208W_mRNA	107	737.6	49.97	26.0	3.47	46.5	0.972	0.0925	-43.04
YDR209C_mRNA	579	498.9	54.36	66.0	2.88	51.49	0.9724	0.112	-48.61
YDR210C-D_mRNA	238	1297.4	202.73	117.0	7.86	194.87	0.979	0.1531	-187.01
YDR210W-A_mRNA	11	520.2	77.0	46.0	7.73	69.27	0.9091	0.1643	-61.55
YDR210W-B_mRNA	68	714.3	129.13	84.0	2.66	126.47	1.0	0.1774	-123.81
YDR210W_mRNA	470	494.0	49.23	66.0	1.84	47.38	0.9766	0.1042	-45.54
YDR211W_mRNA	356	842.5	46.34	18.5	1.99	44.35	0.9888	0.0755	-42.37
YDR212W_mRNA	562	766.4	49.24	23.5	1.99	47.25	0.9947	0.0852	-45.26
YDR213W_mRNA	58	557.6	52.88	63.0	1.88	51.0	1.0	0.1317	-49.12
YDR214W_mRNA	599	747.5	53.35	62.0	1.96	51.39	0.9933	0.0935	-49.43
YDR215C_mRNA	6	469.3	173.83	156.5	52.0	121.83	1.0	0.3578	-69.83
YDR216W_mRNA	80	1054.9	103.36	88.5	4.82	98.54	0.9875	0.1662	-93.71
YDR217C_mRNA	107	799.2	55.34	69.0	5.66	49.67	0.9907	0.1027	-44.01
YDR218C_mRNA	8	375.2	127.88	124.5	2.88	125.0	1.0	0.3482	-122.12
YDR219C_mRNA	69	717.1	51.3	12.0	1.32	49.99	1.0	0.088	-48.67
YDR221W_mRNA	69	836.8	55.09	73.0	1.84	53.25	0.9855	0.1003	-51.41
YDR222W_mRNA	141	903.5	60.3	67.0	3.54	56.77	0.9929	0.0837	-53.23
YDR223W_mRNA	57	653.2	58.09	66.0	5.19	52.89	1.0	0.1199	-47.7
YDR224C_mRNA	3425	462.3	44.41	17.0	3.37	41.03	0.9836	0.0976	-37.66
YDR225W_mRNA	5845	571.4	48.63	31.0	3.19	45.44	0.9704	0.0871	-42.25
YDR226W_mRNA	1183	642.7	48.93	34.0	2.79	46.14	0.9924	0.0911	-43.35
YDR227W_mRNA	88	717.3	73.6	80.0	2.68	70.92	1.0	0.1473	-68.24
YDR228C_mRNA	90	699.6	59.77	13.5	14.93	44.83	1.0	0.0955	-29.9
YDR229W_mRNA	38	720.6	38.0	11.5	2.97	35.03	1.0	0.0746	-32.05
YDR230W_mRNA	12	346.2	13.17	8.5	5.75	7.42	1.0	0.0346	-1.67
YDR231C_mRNA	54	563.9	46.37	12.0	7.2	39.17	1.0	0.0879	-31.96
YDR232W_mRNA	240	631.4	46.38	19.5	3.56	42.82	0.9833	0.1017	-39.26
YDR233C_mRNA	831	784.9	60.08	75.0	4.04	56.04	0.9964	0.0896	-52.0
YDR234W_mRNA	359	722.0	54.45	32.0	9.84	44.61	0.9861	0.1152	-34.77
YDR235W_mRNA	179	835.7	46.71	16.0	2.5	44.21	1.0	0.0704	-41.7
YDR236C_mRNA	217	621.9	50.22	52.0	2.12	48.1	1.0	0.0896	-45.98
YDR237W_mRNA	141	704.9	40.29	14.0	2.15	38.14	0.9787	0.068	-35.99
YDR238C_mRNA	472	742.8	45.14	18.0	3.61	41.54	0.9936	0.0872	-37.93
YDR239C_mRNA	55	575.2	44.15	20.0	2.02	42.13	1.0	0.1025	-40.11
YDR240C_mRNA	59	625.5	49.44	23.0	1.25	48.19	1.0	0.0957	-46.93
YDR241W_mRNA	156	532.6	112.78	76.5	11.34	101.44	0.9936	0.1754	-90.1
YDR242W_mRNA	90	806.1	76.57	79.5	16.23	60.33	1.0	0.132	-44.1
YDR243C_mRNA	66	874.6	88.68	76.5	8.24	80.44	1.0	0.125	-72.2
YDR244W_mRNA	73	619.6	51.53	34.0	3.33	48.21	1.0	0.1076	-44.88
YDR245W_mRNA	256	608.9	48.22	24.5	3.48	44.73	0.9961	0.1002	-41.25
YDR246W-A_mRNA	46	612.9	74.2	71.0	3.7	70.5	0.9565	0.1339	-66.8
YDR246W_mRNA	32	594.8	82.62	70.5	6.72	75.91	1.0	0.1682	-69.19
YDR247W_mRNA	23	702.0	63.78	79.0	10.22	53.57	1.0	0.1234	-43.35
YDR248C_mRNA	131	584.6	40.59	10.0	2.5	38.09	0.9847	0.0814	-35.6
YDR249C_mRNA	65	590.3	54.37	70.0	3.38	50.98	1.0	0.114	-47.6
YDR251W_mRNA	205	910.4	63.19	77.0	2.09	61.1	0.9951	0.1085	-59.0
YDR252W_mRNA	38	704.5	58.71	52.0	9.87	48.84	1.0	0.0959	-38.97
YDR253C_mRNA	42	563.4	68.95	77.5	3.6	65.36	1.0	0.1436	-61.76
YDR254W_mRNA	63	741.7	67.43	69.0	12.7	54.73	1.0	0.0957	-42.03
YDR255C_mRNA	42	753.8	73.67	12.0	2.4	71.26	0.9524	0.0777	-68.86
YDR256C_mRNA	24	661.2	64.21	78.0	4.54	59.67	1.0	0.1262	-55.12
YDR257C_mRNA	148	710.8	48.91	63.5	1.57	47.34	0.9932	0.093	-45.76
YDR258C_mRNA	1553	807.1	45.26	15.0	1.98	43.28	0.9652	0.0759	-41.3
YDR259C_mRNA	71	404.3	64.46	64.0	4.31	60.15	0.9718	0.1568	-55.85
YDR260C_mRNA	71	564.5	76.92	82.0	5.08	71.83	1.0	0.1586	-66.75
YDR261C-D_mRNA	1387	1232.3	306.06	352.0	2.82	303.24	0.9921	0.2737	-300.42
YDR261C_mRNA	183	657.1	53.21	63.0	7.05	46.16	0.9945	0.1147	-39.11
YDR261W-A_mRNA	16	486.6	124.38	128.0	3.5	120.88	1.0	0.2692	-117.38
YDR261W-B_mRNA	158	1357.8	245.35	311.5	6.87	238.47	0.981	0.1752	-231.6
YDR262W_mRNA	194	572.6	70.24	75.5	19.21	51.03	0.9948	0.1602	-31.81
YDR263C_mRNA	51	513.3	82.12	72.0	10.06	72.06	1.0	0.1436	-62.0
YDR264C_mRNA	138	880.2	47.18	22.0	2.53	44.65	0.9928	0.0795	-42.12
YDR265W_mRNA	103	717.9	48.95	14.0	2.54	46.41	0.9903	0.0829	-43.86
YDR266C_mRNA	156	594.8	49.99	24.0	3.51	46.48	0.9936	0.1267	-42.97
YDR267C_mRNA	95	630.0	56.96	55.0	0.92	56.04	1.0	0.1029	-55.13
YDR268W_mRNA	50	554.3	59.06	80.5	6.18	52.88	0.98	0.1484	-46.7
YDR270W_mRNA	19	741.8	32.89	13.0	3.58	29.32	1.0	0.0708	-25.74
YDR272W_mRNA	219	761.3	41.24	14.0	3.31	37.93	0.9954	0.0597	-34.62
YDR273W_mRNA	72	500.4	41.62	11.0	8.0	33.62	1.0	0.0864	-25.62
YDR275W_mRNA	232	759.0	40.91	11.0	1.81	39.09	0.9828	0.0588	-37.28
YDR276C_mRNA	1504	413.6	56.13	73.0	4.09	52.04	0.988	0.1324	-47.95
YDR277C_mRNA	217	510.9	53.42	12.0	9.38	44.04	0.9954	0.1159	-34.66
YDR279W_mRNA	63	760.9	44.05	25.0	2.7	41.35	1.0	0.0683	-38.65
YDR280W_mRNA	265	686.9	49.71	28.0	3.7	46.0	0.9962	0.0834	-42.3
YDR281C_mRNA	96	473.9	36.65	8.0	1.32	35.32	1.0	0.0787	-34.0
YDR282C_mRNA	77	541.4	117.21	77.0	36.48	80.73	1.0	0.272	-44.25
YDR283C_mRNA	78	943.8	64.06	69.0	9.92	54.14	1.0	0.1162	-44.22
YDR284C_mRNA	203	780.1	55.53	66.0	6.51	49.02	0.9901	0.0858	-42.52
YDR285W_mRNA	58	667.9	50.5	30.0	2.02	48.48	1.0	0.1027	-46.47
YDR286C_mRNA	85	438.4	42.87	15.0	4.19	38.68	1.0	0.0904	-34.49
YDR287W_mRNA	45	717.2	58.44	71.0	3.47	54.98	0.9778	0.0935	-51.51
YDR288W_mRNA	108	715.4	49.46	27.5	2.13	47.33	1.0	0.091	-45.2
YDR289C_mRNA	102	626.5	40.35	15.0	1.66	38.7	1.0	0.0751	-37.04
YDR291W_mRNA	61	781.2	81.05	83.0	2.89	78.16	1.0	0.125	-75.28
YDR292C_mRNA	330	741.5	53.96	69.5	3.11	50.86	0.9909	0.1035	-47.75
YDR293C_mRNA	245	966.8	71.49	74.0	19.28	52.22	0.9959	0.1124	-32.94
YDR294C_mRNA	183	797.7	46.51	13.0	12.86	33.65	0.9891	0.0736	-20.79
YDR295C_mRNA	86	819.3	51.47	54.0	4.21	47.26	1.0	0.0951	-43.05
YDR296W_mRNA	127	577.4	49.22	25.0	2.34	46.88	0.9921	0.0974	-44.54
YDR297W_mRNA	342	752.4	50.43	38.0	2.59	47.84	0.9854	0.0902	-45.25
YDR298C_mRNA	522	645.3	53.62	58.0	3.0	50.62	1.0	0.102	-47.63
YDR299W_mRNA	96	726.4	38.55	11.5	1.78	36.77	1.0	0.0773	-34.99
YDR300C_mRNA	227	690.6	42.85	18.0	1.64	41.2	0.9648	0.0809	-39.56
YDR301W_mRNA	103	753.4	43.3	17.0	6.1	37.2	0.9903	0.0857	-31.11
YDR302W_mRNA	179	628.9	52.63	65.0	5.33	47.3	0.9721	0.0882	-41.97
YDR303C_mRNA	167	728.9	54.28	65.0	6.64	47.64	0.982	0.0954	-41.0
YDR304C_mRNA	214	595.8	52.7	65.0	3.02	49.67	0.9953	0.1021	-46.65
YDR305C_mRNA	196	501.3	48.53	18.5	6.44	42.09	0.9847	0.1015	-35.65
YDR306C_mRNA	77	905.9	67.78	66.0	2.44	65.34	0.987	0.0773	-62.9
YDR307W_mRNA	64	708.6	43.22	28.0	2.45	40.77	0.9844	0.1012	-38.31
YDR308C_mRNA	346	568.8	42.7	12.0	3.08	39.62	0.9971	0.0809	-36.53
YDR309C_mRNA	76	649.6	82.97	77.0	3.96	79.01	1.0	0.1839	-75.05
YDR310C_mRNA	108	687.9	87.01	88.0	39.44	47.57	0.9815	0.2382	-8.14
YDR311W_mRNA	128	773.4	60.93	77.0	1.59	59.34	0.9922	0.0994	-57.74
YDR312W_mRNA	64	486.6	37.02	8.5	1.09	35.92	0.9219	0.0831	-34.83
YDR313C_mRNA	73	549.9	48.44	34.0	2.01	46.42	1.0	0.115	-44.41
YDR314C_mRNA	14	1130.4	62.43	47.0	3.14	59.29	0.9286	0.0582	-56.14
YDR315C_mRNA	81	674.8	52.1	67.0	4.04	48.06	1.0	0.0891	-44.02
YDR316W-B_mRNA	1436	1215.3	314.54	332.0	2.49	312.05	0.9944	0.2982	-309.56
YDR316W_mRNA	78	610.7	50.24	20.5	3.65	46.59	1.0	0.1112	-42.94
YDR317W_mRNA	50	550.8	122.12	80.0	78.02	44.1	1.0	0.26	33.92
YDR318W_mRNA	54	819.5	50.61	12.5	5.85	44.76	0.9815	0.0981	-38.91
YDR319C_mRNA	201	657.6	51.14	62.0	4.62	46.53	0.9751	0.0906	-41.91
YDR320C-A_mRNA	388	325.5	53.46	71.5	2.73	50.72	1.0	0.1551	-47.99
YDR320C_mRNA	68	696.4	60.94	67.0	4.0	56.94	1.0	0.1273	-52.94
YDR320W-B_mRNA	6	326.3	78.0	67.5	1.0	77.0	0.8333	0.2146	-76.0
YDR321W_mRNA	452	713.3	45.57	15.5	5.06	40.51	0.9912	0.0819	-35.45
YDR322C-A_mRNA	1240	476.2	39.82	11.0	2.97	36.85	0.9629	0.0841	-33.88
YDR322W_mRNA	70	675.7	39.77	11.0	1.11	38.66	0.9857	0.0754	-37.54
YDR323C_mRNA	119	465.8	54.47	63.0	3.65	50.82	0.9832	0.1387	-47.18
YDR324C_mRNA	412	701.3	56.95	45.0	2.48	54.47	0.9976	0.1004	-51.99
YDR325W_mRNA	82	893.8	65.76	34.0	1.62	64.13	1.0	0.0994	-62.51
YDR326C_mRNA	163	772.1	51.75	24.0	7.47	44.28	1.0	0.099	-36.82
YDR327W_mRNA	254	621.7	43.83	15.5	1.83	42.0	1.0	0.0763	-40.17
YDR328C_mRNA	247	613.6	47.07	18.0	1.98	45.09	0.9919	0.0833	-43.12
YDR329C_mRNA	152	779.6	50.89	66.0	2.57	48.33	0.9868	0.0802	-45.76
YDR330W_mRNA	89	721.9	44.79	18.0	2.34	42.45	0.9888	0.0884	-40.11
YDR331W_mRNA	101	713.1	68.21	74.0	18.81	49.4	0.9802	0.1228	-30.58
YDR332W_mRNA	69	560.8	109.16	94.0	3.38	105.78	1.0	0.2705	-102.41
YDR333C_mRNA	157	710.3	50.88	28.0	2.06	48.82	1.0	0.1034	-46.76
YDR334W_mRNA	108	598.4	49.39	34.5	6.8	42.59	0.9907	0.1155	-35.8
YDR335W_mRNA	110	658.9	47.03	17.0	3.96	43.06	0.9818	0.0992	-39.1
YDR336W_mRNA	137	669.5	47.17	10.0	11.75	35.42	0.9927	0.0879	-23.66
YDR337W_mRNA	102	571.7	54.87	38.5	4.36	50.51	1.0	0.1179	-46.15
YDR338C_mRNA	78	653.0	57.73	71.0	1.71	56.03	1.0	0.1032	-54.32
YDR339C_mRNA	330	526.0	48.65	59.0	2.31	46.35	0.9939	0.1016	-44.04
YDR341C_mRNA	896	893.6	57.44	67.0	3.15	54.28	0.9955	0.1015	-51.13
YDR342C_mRNA	2586	956.5	58.2	74.0	4.01	54.2	0.9965	0.0923	-50.19
YDR343C_mRNA	475	924.5	58.64	72.0	3.28	55.36	0.9811	0.0907	-52.08
YDR345C_mRNA	3303	760.9	53.84	67.0	6.21	47.63	0.9952	0.1003	-41.42
YDR346C_mRNA	911	612.7	65.03	69.0	21.18	43.85	0.9879	0.1459	-22.67
YDR347W_mRNA	156	675.7	56.9	16.5	6.65	50.26	1.0	0.0954	-43.61
YDR348C_mRNA	70	512.5	39.96	12.0	1.43	38.53	0.9857	0.093	-37.1
YDR349C_mRNA	196	789.5	61.91	70.5	4.1	57.81	1.0	0.1314	-53.7
YDR350C_mRNA	134	823.0	50.13	28.0	1.93	48.2	0.9851	0.0899	-46.27
YDR351W_mRNA	217	810.7	56.59	75.0	3.07	53.51	0.9862	0.0989	-50.44
YDR352W_mRNA	216	646.5	70.7	72.0	23.06	47.64	0.9954	0.1352	-24.58
YDR353W_mRNA	1131	683.0	50.43	64.0	2.26	48.17	0.9894	0.088	-45.91
YDR354W_mRNA	324	635.7	49.27	36.5	5.76	43.51	0.9907	0.0914	-37.75
YDR356W_mRNA	84	847.3	77.73	77.0	1.81	75.92	0.9881	0.114	-74.11
YDR357C_mRNA	239	441.7	46.67	22.0	5.68	41.0	0.9665	0.1068	-35.32
YDR358W_mRNA	102	713.1	54.52	71.0	6.01	48.51	0.9902	0.0965	-42.5
YDR359C_mRNA	23	628.3	76.65	79.0	8.96	67.7	1.0	0.1673	-58.74
YDR361C_mRNA	458	616.7	48.76	31.0	2.02	46.75	0.9913	0.0965	-44.73
YDR362C_mRNA	78	755.9	58.73	67.0	11.73	47.0	0.9615	0.1	-35.27
YDR363W-A_mRNA	753	451.7	46.37	26.0	1.72	44.65	0.9947	0.1033	-42.93
YDR363W_mRNA	79	732.4	59.95	64.0	1.59	58.35	0.9747	0.1116	-56.76
YDR364C_mRNA	105	610.3	56.92	66.0	2.62	54.3	0.9905	0.1282	-51.69
YDR365C_mRNA	208	516.5	55.31	37.0	10.75	44.56	1.0	0.1422	-33.8
YDR365W-B_mRNA	1589	1802.5	306.56	330.0	3.92	302.64	0.9899	0.1788	-298.71
YDR366C_mRNA	27114	491.8	65.69	68.0	20.28	45.41	0.9889	0.1243	-25.13
YDR367W_mRNA	197	557.6	44.64	15.0	3.13	41.52	0.9797	0.0865	-38.39
YDR368W_mRNA	307	752.3	50.92	64.0	3.02	47.9	0.987	0.0844	-44.88
YDR369C_mRNA	97	644.6	65.62	77.0	4.46	61.15	1.0	0.1217	-56.69
YDR370C_mRNA	106	770.4	58.2	69.0	7.79	50.41	0.9906	0.0936	-42.61
YDR371C-A_mRNA	8	341.4	68.88	78.0	0.25	68.62	1.0	0.2258	-68.38
YDR371W_mRNA	132	754.2	63.7	80.0	4.47	59.23	1.0	0.1132	-54.77
YDR372C_mRNA	740	824.7	47.09	19.0	2.0	45.09	0.9905	0.0761	-43.1
YDR373W_mRNA	359	602.0	39.82	9.0	3.34	36.48	0.9276	0.0746	-33.14
YDR374C_mRNA	15	394.9	158.87	173.0	0.73	158.13	1.0	0.4056	-157.4
YDR374W-A_mRNA	176	396.1	34.92	12.0	2.46	32.46	0.9886	0.0894	-30.0
YDR375C_mRNA	56	728.3	41.32	23.0	2.21	39.11	1.0	0.0785	-36.89
YDR376W_mRNA	83	757.1	35.89	11.0	1.24	34.65	0.988	0.0576	-33.41
YDR377W_mRNA	2088	560.3	45.22	18.5	2.86	42.36	0.9952	0.0836	-39.5
YDR378C_mRNA	261	425.0	43.33	18.0	2.02	41.32	0.9962	0.1028	-39.3
YDR379C-A_mRNA	202	437.2	61.51	66.0	2.33	59.18	1.0	0.1397	-56.85
YDR379W_mRNA	110	681.0	39.98	13.5	2.03	37.95	0.9818	0.0789	-35.93
YDR380W_mRNA	795	790.0	53.93	69.0	3.32	50.61	0.9962	0.0975	-47.29
YDR381C-A_mRNA	159	526.4	119.36	89.0	61.31	58.05	1.0	0.2048	3.26
YDR381W_mRNA	2077	660.3	75.82	15.0	31.07	44.75	0.9942	0.1035	-13.69
YDR382W_mRNA	8859	492.4	49.14	32.0	2.45	46.69	0.9968	0.1036	-44.25
YDR383C_mRNA	45	434.1	56.2	17.0	8.73	47.47	1.0	0.1316	-38.73
YDR384C_mRNA	108	582.4	57.94	67.0	3.9	54.04	1.0	0.1087	-50.14
YDR385W_mRNA	4519	928.7	54.87	61.0	2.87	52.0	0.9929	0.0838	-49.13
YDR386W_mRNA	42	737.4	46.83	46.0	1.86	44.98	0.9524	0.0986	-43.12
YDR387C_mRNA	65	687.3	39.52	13.0	3.98	35.54	0.9846	0.0723	-31.55
YDR388W_mRNA	198	876.2	58.07	74.5	3.33	54.74	0.9949	0.092	-51.41
YDR389W_mRNA	82	648.2	82.84	77.0	3.22	79.62	1.0	0.1604	-76.4
YDR390C_mRNA	98	598.3	65.2	64.0	16.02	49.18	0.9694	0.1583	-33.16
YDR391C_mRNA	237	607.6	62.29	72.0	1.86	60.42	0.9958	0.1152	-58.56
YDR392W_mRNA	112	654.8	48.52	42.5	3.12	45.4	1.0	0.0922	-42.29
YDR393W_mRNA	102	484.9	49.66	64.5	1.43	48.23	0.9804	0.1144	-46.79
YDR394W_mRNA	268	760.5	51.61	59.5	2.35	49.26	1.0	0.0892	-46.9
YDR395W_mRNA	380	773.8	52.52	21.0	1.79	50.73	0.9947	0.1006	-48.93
YDR396W_mRNA	99	408.7	52.47	26.0	16.8	35.68	0.9899	0.1285	-18.88
YDR397C_mRNA	228	576.0	55.68	18.0	3.78	51.9	0.9868	0.1103	-48.12
YDR398W_mRNA	55	490.7	130.82	94.0	86.96	43.85	0.9091	0.3493	43.11
YDR399W_mRNA	1776	663.2	50.08	56.5	3.31	46.77	0.9966	0.0853	-43.47
YDR400W_mRNA	225	694.2	57.11	67.0	9.05	48.06	0.9911	0.094	-39.01
YDR401W_mRNA	5	356.4	94.0	68.0	1.4	92.6	1.0	0.2606	-91.2
YDR403W_mRNA	47	647.0	160.23	143.0	1.79	158.45	1.0	0.2864	-156.66
YDR404C_mRNA	212	597.9	51.82	25.0	3.55	48.27	0.9811	0.0984	-44.72
YDR405W_mRNA	37	577.8	46.57	35.0	2.7	43.86	1.0	0.0918	-41.16
YDR406W-A_mRNA	92	489.6	48.32	54.0	2.22	46.1	1.0	0.1026	-43.88
YDR406W_mRNA	64	763.8	52.81	70.0	2.3	50.52	0.9844	0.0896	-48.22
YDR407C_mRNA	103	813.1	58.93	64.0	10.86	48.07	0.9903	0.103	-37.2
YDR408C_mRNA	244	572.4	94.82	93.5	1.8	93.02	0.9918	0.1844	-91.22
YDR409W_mRNA	86	745.5	62.73	66.5	5.19	57.55	0.9419	0.1053	-52.36
YDR410C_mRNA	205	573.3	47.78	19.0	4.9	42.88	1.0	0.0889	-37.99
YDR411C_mRNA	74	743.7	44.68	17.5	4.14	40.54	1.0	0.0753	-36.41
YDR412W_mRNA	90	476.5	45.4	19.0	1.69	43.71	0.9889	0.1094	-42.02
YDR413C_mRNA	57	453.9	51.46	68.0	1.95	49.51	0.9825	0.1204	-47.56
YDR414C_mRNA	124	584.3	52.28	69.5	3.02	49.26	0.9839	0.1158	-46.23
YDR415C_mRNA	124	738.8	50.65	62.5	2.51	48.15	1.0	0.0897	-45.64
YDR416W_mRNA	57	799.5	42.16	12.0	1.56	40.6	1.0	0.0621	-39.04
YDR417C_mRNA	3493	515.5	51.36	64.0	2.29	49.08	0.9868	0.1048	-46.79
YDR418W_mRNA	2464	531.9	46.14	20.0	1.79	44.34	0.985	0.0934	-42.55
YDR419W_mRNA	81	743.1	53.28	22.0	8.37	44.91	0.9753	0.0976	-36.54
YDR420W_mRNA	138	661.1	58.15	63.5	12.06	46.09	0.9783	0.127	-34.04
YDR421W_mRNA	70	839.9	109.7	88.5	1.81	107.89	1.0	0.1659	-106.07
YDR422C_mRNA	55	690.8	67.6	71.0	13.96	53.64	1.0	0.1655	-39.67
YDR423C_mRNA	46	747.2	62.54	70.0	1.57	60.98	1.0	0.0947	-59.41
YDR424C_mRNA	609	357.9	49.5	22.0	7.23	42.27	0.9984	0.129	-35.05
YDR425W_mRNA	62	836.2	60.24	66.0	4.03	56.21	1.0	0.0821	-52.18
YDR426C_mRNA	97	539.8	58.23	73.0	3.96	54.27	1.0	0.1153	-50.31
YDR427W_mRNA	529	861.6	45.25	16.0	2.43	42.82	0.966	0.0631	-40.39
YDR428C_mRNA	348	568.1	44.22	15.0	5.21	39.01	0.9828	0.0843	-33.8
YDR429C_mRNA	1437	638.3	43.24	13.0	2.24	40.99	0.9861	0.0768	-38.75
YDR430C_mRNA	87	633.3	44.47	27.0	3.14	41.33	0.9885	0.1076	-38.2
YDR432W_mRNA	112	471.1	28.71	7.0	1.46	27.24	0.9911	0.0728	-25.78
YDR433W_mRNA	380	488.1	38.18	11.0	1.71	36.48	1.0	0.0985	-34.77
YDR434W_mRNA	276	778.9	48.75	19.0	4.55	44.2	0.9891	0.0774	-39.66
YDR435C_mRNA	88	739.0	78.64	79.0	3.85	74.78	1.0	0.1212	-70.93
YDR436W_mRNA	80	660.1	48.16	19.0	2.28	45.89	1.0	0.107	-43.61
YDR437W_mRNA	19	801.9	43.26	61.0	2.68	40.58	1.0	0.0726	-37.89
YDR438W_mRNA	33	728.1	49.76	27.0	1.82	47.94	1.0	0.0949	-46.12
YDR439W_mRNA	39	833.7	164.9	83.0	114.03	50.87	1.0	0.2112	63.15
YDR440W_mRNA	33	615.8	44.94	16.0	4.61	40.33	0.9697	0.0947	-35.73
YDR441C_mRNA	133	640.3	58.62	72.0	3.83	54.79	0.9925	0.1171	-50.95
YDR442W_mRNA	32	497.5	39.97	14.0	3.12	36.84	1.0	0.1044	-33.72
YDR443C_mRNA	14	1173.0	68.71	74.0	1.5	67.21	1.0	0.124	-65.71
YDR444W_mRNA	23	778.5	41.39	8.0	1.22	40.17	1.0	0.065	-38.96
YDR445C_mRNA	8	322.2	62.12	49.5	2.12	60.0	1.0	0.1965	-57.88
YDR447C_mRNA	13019	527.5	41.64	13.0	2.56	39.08	0.9981	0.0799	-36.52
YDR448W_mRNA	23	618.4	66.65	64.0	2.13	64.52	1.0	0.1393	-62.39
YDR449C_mRNA	182	699.6	50.33	67.0	3.7	46.63	0.9725	0.0963	-42.93
YDR450W_mRNA	7821	503.7	39.85	12.0	2.19	37.66	0.9775	0.0806	-35.47
YDR451C_mRNA	87	538.6	39.9	14.0	5.37	34.53	1.0	0.1088	-29.16
YDR452W_mRNA	323	632.1	50.24	63.0	2.2	48.04	0.9938	0.0998	-45.83
YDR453C_mRNA	81	457.4	48.56	21.0	3.68	44.88	0.9753	0.105	-41.2
YDR454C_mRNA	707	521.6	40.86	12.0	1.75	39.11	0.9958	0.0845	-37.36
YDR456W_mRNA	91	896.7	71.56	80.0	11.62	59.95	1.0	0.1049	-48.33
YDR457W_mRNA	328	733.0	60.35	68.5	2.42	57.93	0.997	0.109	-55.51
YDR458C_mRNA	130	696.6	57.47	39.5	2.37	55.1	1.0	0.1054	-52.73
YDR459C_mRNA	52	516.9	76.9	76.0	2.25	74.65	1.0	0.1923	-72.4
YDR460W_mRNA	51	551.4	63.25	12.0	14.25	49.0	0.9804	0.0978	-34.75
YDR461C-A_mRNA	19	386.3	46.42	61.0	0.68	45.74	1.0	0.1219	-45.05
YDR462W_mRNA	80	521.3	47.85	64.5	1.54	46.31	1.0	0.1016	-44.78
YDR463W_mRNA	123	601.7	51.51	57.0	4.37	47.14	1.0	0.1103	-42.76
YDR464C-A_mRNA	70	331.7	34.44	10.0	1.54	32.9	0.9429	0.1125	-31.36
YDR464W_mRNA	22	389.1	29.41	9.5	2.5	26.91	1.0	0.091	-24.41
YDR465C_mRNA	373	669.8	50.71	36.0	1.99	48.72	0.992	0.0944	-46.73
YDR466W_mRNA	34	695.1	46.79	21.0	3.18	43.62	0.9706	0.1057	-40.44
YDR467C_mRNA	64	467.8	55.17	72.5	1.28	53.89	1.0	0.1368	-52.61
YDR468C_mRNA	199	624.0	46.17	28.0	2.83	43.34	0.995	0.0847	-40.51
YDR469W_mRNA	286	597.4	49.44	41.5	2.82	46.62	0.9895	0.089	-43.8
YDR470C_mRNA	35	659.0	42.94	11.0	0.69	42.26	1.0	0.0886	-41.57
YDR471W_mRNA	8222	522.1	45.77	20.0	4.78	40.98	0.982	0.0859	-36.2
YDR472W_mRNA	110	591.3	58.75	67.5	10.57	48.18	0.9909	0.1275	-37.61
YDR473C_mRNA	64	596.1	46.55	28.5	2.77	43.78	0.9844	0.096	-41.02
YDR475C_mRNA	135	773.6	117.2	66.0	70.66	46.54	0.9926	0.1571	24.12
YDR476C_mRNA	125	657.3	50.18	64.0	1.69	48.49	1.0	0.0928	-46.8
YDR477W_mRNA	234	626.8	48.64	36.5	3.17	45.47	0.9957	0.1081	-42.3
YDR478W_mRNA	122	575.6	52.31	22.5	10.4	41.91	1.0	0.0914	-31.51
YDR479C_mRNA	44	767.5	56.0	75.0	2.14	53.86	1.0	0.1091	-51.73
YDR480W_mRNA	50	469.6	93.74	80.5	19.66	74.08	1.0	0.254	-54.42
YDR481C_mRNA	527	740.8	73.22	82.0	2.94	70.28	0.9886	0.1378	-67.34
YDR482C_mRNA	25	381.4	56.68	73.0	6.32	50.36	1.0	0.1655	-44.04
YDR483W_mRNA	588	682.9	48.0	30.0	3.92	44.08	0.9881	0.0914	-40.16
YDR484W_mRNA	76	869.9	58.92	76.5	1.89	57.03	0.9868	0.0914	-55.13
YDR485C_mRNA	65	709.6	41.09	16.0	1.69	39.4	1.0	0.0759	-37.71
YDR486C_mRNA	82	469.5	47.02	25.5	2.34	44.68	0.9512	0.1167	-42.34
