transcript	n_reads	mean_read_length	mean_clip_total	median_clip_total	mean_clip_5p	mean_clip_3p	frac_clipped	mean_clip_frac	asymmetry
YGL096W	80	564.7	80.66	45.5	11.44	69.22	1.0	0.1471	-57.79
YGL097W	229	850.0	48.26	14.0	7.79	40.47	0.9694	0.0641	-32.67
YGL098W	194	540.6	59.03	23.0	17.76	41.26	0.9948	0.1294	-23.5
YGL099W	250	625.0	47.76	23.5	3.65	44.11	0.984	0.0959	-40.46
YGL100W	183	629.4	52.8	68.0	4.39	48.41	0.9891	0.1104	-44.02
YGL101W	7462	520.9	78.85	64.0	37.95	40.9	0.9997	0.1458	-2.95
YGL102C	8328	525.9	80.43	65.0	38.7	41.73	0.9993	0.1481	-3.04
YGL103W	7184	522.3	78.2	64.0	37.88	40.32	0.9993	0.1448	-2.43
YGL104C	480	547.6	47.76	38.5	2.21	45.55	0.9917	0.1059	-43.34
YGL105W	649	645.7	45.15	20.0	2.29	42.87	0.9954	0.0922	-40.58
YGL106W	98	483.1	48.5	14.5	1.51	46.99	0.9796	0.1104	-45.48
YGL107C	203	651.3	45.27	16.0	2.84	42.43	0.9901	0.0912	-39.6
YGL108C	54	486.1	48.93	19.0	4.96	43.96	1.0	0.1074	-39.0
YGL109W	36	385.4	59.92	72.0	3.17	56.75	1.0	0.159	-53.58
YGL110C	128	530.3	36.1	12.0	1.54	34.56	0.9766	0.0827	-33.02
YGL111W	148	701.0	47.4	26.5	1.53	45.86	0.9797	0.0903	-44.33
YGL112C	111	783.3	50.87	71.0	2.05	48.82	0.982	0.0901	-46.77
YGL113W	115	570.4	42.73	13.0	3.61	39.12	1.0	0.0981	-35.51
YGL114W	140	617.7	49.71	67.0	3.19	46.53	0.9857	0.1047	-43.34
YGL115W	230	799.1	53.18	65.0	4.91	48.27	0.987	0.084	-43.35
YGL116W	100	473.0	48.89	67.5	5.41	43.48	1.0	0.1263	-38.07
YGL117W	311	760.7	47.21	32.0	1.77	45.44	0.9968	0.0764	-43.67
YGL118C	369	735.1	52.05	67.0	2.46	49.59	0.9864	0.0858	-47.14
YGL119W	82	712.0	62.29	65.5	13.07	49.22	0.9878	0.129	-36.15
YGL120C	214	875.5	37.49	10.0	2.21	35.28	0.9673	0.0618	-33.07
YGL121C	112	426.7	41.37	12.0	3.74	37.62	0.9732	0.1001	-33.88
YGL122C	2312	430.7	51.49	66.0	4.62	46.87	0.9913	0.1286	-42.25
YGL123C-A	6892	667.7	51.24	63.0	2.23	49.01	0.9871	0.0864	-46.78
YGL123W	6821	663.8	51.74	64.0	2.65	49.09	0.988	0.0883	-46.44
YGL124C	120	589.5	52.62	26.5	8.22	44.39	0.9833	0.1041	-36.17
YGL125W	151	692.6	51.68	64.0	3.28	48.4	1.0	0.1076	-45.13
YGL126W	95	666.6	66.97	78.0	9.65	57.32	1.0	0.1256	-47.66
YGL127C	13	469.8	40.85	12.0	0.46	40.38	1.0	0.0845	-39.92
YGL128C	32	568.5	44.25	18.5	2.91	41.34	1.0	0.0809	-38.44
YGL129C	104	748.6	52.97	58.0	3.66	49.31	0.9904	0.0889	-45.64
YGL130W	65	608.7	43.62	17.0	1.65	41.97	0.9846	0.0943	-40.32
YGL131C	71	662.0	54.61	72.0	1.25	53.35	0.9859	0.1148	-52.1
YGL132W	37	491.9	40.43	12.0	1.78	38.65	0.9189	0.1071	-36.86
YGL133W	89	590.9	44.25	21.0	2.43	41.82	0.9775	0.0928	-39.39
YGL134W	2570	529.5	65.77	75.0	19.41	46.35	0.9969	0.1267	-26.94
YGL135W	3888	626.5	56.42	73.0	4.19	52.22	0.9959	0.0982	-48.03
YGL136C	177	507.8	44.47	18.0	4.11	40.36	0.9548	0.0985	-36.24
YGL137W	214	942.6	52.29	58.0	5.97	46.32	0.9766	0.092	-40.35
YGL138C	44	482.8	52.32	40.5	2.43	49.89	0.9545	0.1138	-47.45
YGL139W	61	843.6	54.49	73.0	3.11	51.38	0.9836	0.109	-48.26
YGL140C	129	684.0	39.35	13.0	1.6	37.74	0.9922	0.0804	-36.14
YGL141W	129	751.6	41.98	12.0	1.82	40.16	0.9922	0.076	-38.33
YGL142C	128	677.4	54.08	72.0	2.24	51.84	0.9844	0.1035	-49.59
YGL143C	134	503.8	39.41	13.5	2.19	37.22	0.9925	0.0889	-35.04
YGL144C	74	486.1	55.34	71.5	5.68	49.66	0.9865	0.1263	-43.99
YGL145W	84	1061.2	51.75	72.5	3.76	47.99	0.9881	0.0694	-44.23
YGL146C	3138	687.7	126.73	119.0	1.0	125.73	0.9946	0.182	-124.73
YGL147C	6773	579.3	49.32	68.0	2.3	47.02	0.9808	0.0909	-44.71
YGL148W	7351	605.0	48.83	66.0	1.88	46.95	0.9816	0.0877	-45.07
YGL149W	17	350.7	45.59	69.0	1.18	44.41	0.9412	0.1541	-43.24
YGL150C	107	618.5	47.57	55.0	2.0	45.57	0.972	0.1104	-43.57
YGL151W	122	719.7	51.05	68.5	3.68	47.37	1.0	0.1	-43.69
YGL152C	11	459.7	70.27	84.0	0.55	69.73	1.0	0.1968	-69.18
YGL153W	31	610.5	68.45	81.0	4.68	63.77	0.9677	0.1093	-59.1
YGL154C	75	586.2	56.35	77.0	1.53	54.81	0.9867	0.1011	-53.28
YGL155W	104	617.2	48.59	64.0	2.61	45.98	0.9904	0.0935	-43.38
YGL156W	116	521.5	40.17	13.0	1.86	38.31	1.0	0.0912	-36.45
YGL157W	167	838.4	48.37	52.0	2.22	46.16	1.0	0.073	-43.94
YGL158W	15	604.8	74.4	22.0	22.13	52.27	1.0	0.1136	-30.13
YGL159W	191	744.2	72.94	70.0	2.18	70.76	1.0	0.1137	-68.58
YGL160W	66	761.8	49.55	54.5	2.8	46.74	0.9697	0.0894	-43.94
YGL161C	203	696.2	53.3	70.0	2.33	50.98	0.9951	0.0947	-48.65
YGL162W	148	532.1	48.76	63.5	3.91	44.84	0.9932	0.1105	-40.93
YGL163C	58	809.5	54.09	70.5	5.83	48.26	0.9655	0.0963	-42.43
YGL164C	74	469.1	43.89	19.0	1.88	42.01	1.0	0.1216	-40.14
YGL165C	29	487.6	43.45	20.0	1.69	41.76	1.0	0.1101	-40.07
YGL166W	44	475.2	44.2	15.0	1.7	42.5	1.0	0.1042	-40.8
YGL167C	194	884.9	52.81	66.5	3.67	49.14	0.9948	0.0853	-45.47
YGL168W	163	566.7	47.3	32.0	2.61	44.69	0.9877	0.0992	-42.07
YGL169W	140	583.8	49.66	59.5	4.89	44.78	1.0	0.104	-39.89
YGL170C	54	479.7	42.67	14.0	0.96	41.7	1.0	0.1041	-40.74
YGL171W	133	599.8	43.11	16.0	2.71	40.4	0.9925	0.095	-37.69
YGL172W	131	833.4	50.96	67.0	3.5	47.47	0.9924	0.0761	-43.97
YGL173C	218	1052.8	43.61	15.5	2.4	41.21	0.9771	0.0724	-38.81
YGL174W	113	454.9	39.08	14.0	4.93	34.15	0.9469	0.0942	-29.22
YGL175C	6	706.7	116.33	104.0	4.33	112.0	1.0	0.1633	-107.67
YGL176C	104	594.2	54.49	70.0	1.94	52.55	1.0	0.1074	-50.61
YGL177W	16	449.6	39.44	8.0	0.88	38.56	0.9375	0.0934	-37.69
YGL178W	127	712.7	62.62	76.0	9.98	52.65	0.9764	0.1309	-42.67
YGL179C	93	640.7	42.42	11.0	5.37	37.05	1.0	0.0834	-31.69
YGL180W	56	638.6	44.93	17.5	1.46	43.46	0.9821	0.1004	-42.0
YGL181W	84	629.1	39.88	13.0	1.5	38.38	1.0	0.0856	-36.88
YGL183C	12	350.8	57.33	81.5	2.33	55.0	1.0	0.1888	-52.67
YGL184C	41	725.0	53.34	17.0	9.02	44.32	0.9756	0.0956	-35.29
YGL185C	62	678.0	47.69	15.0	2.87	44.82	1.0	0.0894	-41.95
YGL186C	218	681.7	47.18	27.0	3.37	43.82	1.0	0.0967	-40.45
YGL187C	492	679.5	82.54	87.0	39.65	42.89	0.9959	0.1209	-3.24
YGL188C	486	690.8	89.56	91.0	42.87	46.69	0.9959	0.1266	-3.82
YGL188C-A	3009	437.4	40.1	15.0	3.82	36.28	0.996	0.0888	-32.46
YGL189C	3008	440.2	37.94	14.0	3.66	34.27	0.9937	0.0825	-30.61
YGL190C	440	445.1	43.11	24.0	5.53	37.58	0.9886	0.1188	-32.05
YGL191W	830	560.4	50.88	70.0	1.46	49.42	0.9904	0.094	-47.96
YGL192W	47	662.8	42.45	21.0	1.85	40.6	0.9787	0.0893	-38.74
YGL193C	12	476.9	57.0	76.0	2.92	54.08	1.0	0.1675	-51.17
YGL194C	84	407.1	47.05	66.5	1.42	45.63	1.0	0.1164	-44.21
YGL194C-A	173	485.6	40.2	11.0	1.55	38.64	1.0	0.0875	-37.09
YGL195W	416	845.8	46.58	21.0	2.12	44.47	0.9856	0.0852	-42.35
YGL196W	192	796.1	46.58	63.5	1.36	45.22	1.0	0.0757	-43.85
YGL197W	120	665.5	55.93	65.0	6.19	49.74	0.9917	0.1092	-43.55
YGL198W	344	642.2	49.52	30.5	2.15	47.37	0.9913	0.0841	-45.22
YGL199C	466	575.8	46.79	28.0	2.24	44.55	0.9957	0.0899	-42.32
YGL200C	463	556.9	48.86	54.0	2.43	46.43	0.9957	0.0964	-43.99
YGL201C	288	425.0	45.68	18.5	4.08	41.61	0.9965	0.1141	-37.53
YGL202W	532	895.4	44.79	18.0	2.96	41.83	0.9981	0.0693	-38.87
YGL203C	49	463.8	39.41	13.0	6.73	32.67	0.9796	0.0987	-25.94
YGL204C	68	377.6	48.03	44.5	2.75	45.28	1.0	0.1334	-42.53
YGL205W	38	345.4	51.39	28.0	4.82	46.58	1.0	0.1559	-41.76
YGL206C	353	1072.4	50.18	28.0	3.24	46.93	0.9915	0.0846	-43.69
YGL207W	208	415.5	42.33	16.5	3.05	39.28	0.9952	0.1126	-36.23
YGL208W	58	525.3	46.09	26.0	3.95	42.14	1.0	0.112	-38.19
YGL209W	94	569.6	50.01	65.5	2.76	47.26	0.9787	0.1096	-44.5
YGL210W	112	495.7	40.94	13.5	2.41	38.53	0.9732	0.0958	-36.12
YGL211W	137	768.2	48.72	26.0	1.93	46.79	1.0	0.0739	-44.86
YGL212W	8	564.5	17.5	7.0	1.75	15.75	1.0	0.0282	-14.0
YGL213C	165	517.3	43.14	16.0	1.84	41.3	0.9879	0.0926	-39.47
YGL214W	154	510.4	42.11	15.0	2.73	39.38	0.974	0.0883	-36.64
YGL215W	282	904.7	45.8	19.0	2.92	42.89	0.9894	0.075	-39.97
YGL216W	36	807.8	46.0	40.5	1.28	44.72	1.0	0.0755	-43.44
YGL218W	46	440.5	33.22	9.5	1.7	31.52	1.0	0.1039	-29.83
YGL219C	208	453.6	38.44	12.0	1.35	37.09	0.9904	0.0849	-35.75
YGL220W	235	493.0	39.93	13.0	2.07	37.86	0.9872	0.0775	-35.79
YGL221C	319	494.0	37.29	10.0	1.5	35.79	0.9843	0.0798	-34.29
YGL222C	80	396.5	45.25	13.0	5.76	39.49	0.9875	0.1183	-33.72
YGL223C	132	551.6	62.35	64.5	5.66	56.69	1.0	0.1244	-51.03
YGL224C	542	519.9	51.77	69.0	3.63	48.15	0.9871	0.1143	-44.52
YGL225W	659	708.2	61.76	70.0	11.62	50.14	0.9894	0.1026	-38.52
YGL226C-A	307	441.8	68.89	71.0	23.48	45.41	1.0	0.1552	-21.93
YGL226W	292	397.8	66.42	59.0	25.0	41.41	0.9966	0.1572	-16.41
YGL227W	273	531.8	71.33	70.0	26.06	45.27	0.9963	0.152	-19.22
YGL228W	53	1047.5	53.11	66.0	1.53	51.58	0.9811	0.0724	-50.06
YGL229C	29	664.1	45.38	52.0	1.24	44.14	0.9655	0.0862	-42.9
YGL230C	265	578.6	55.29	73.0	1.53	53.76	1.0	0.0991	-52.23
YGL231C	352	598.3	53.4	70.0	2.09	51.32	0.9943	0.0932	-49.23
YGL232W	430	588.6	51.12	67.5	2.26	48.86	0.9907	0.0953	-46.6
YGL233W	257	647.8	46.99	20.0	2.33	44.65	0.9961	0.1023	-42.32
YGL234W	232	1002.3	44.03	15.0	2.68	41.35	0.9957	0.0706	-38.67
YGL235W	10	320.1	38.3	17.0	1.5	36.8	1.0	0.1103	-35.3
YGL236C	40	901.8	49.12	22.5	3.1	46.02	1.0	0.0682	-42.92
YGL237C	174	497.3	47.27	60.0	2.69	44.58	0.9943	0.1058	-41.89
YGL238W	311	898.9	51.55	68.0	3.43	48.12	0.9936	0.082	-44.69
YGL239C	16	672.3	52.38	68.5	1.06	51.31	1.0	0.0857	-50.25
YGL240W	25	535.5	27.04	6.0	0.64	26.4	1.0	0.0541	-25.76
YGL241W	89	750.8	42.92	22.0	1.03	41.89	0.9663	0.07	-40.85
YGL242C	58	512.0	40.38	10.0	3.9	36.48	0.9138	0.0871	-32.59
YGL243W	176	670.1	51.01	72.5	3.01	48.0	0.983	0.0904	-44.99
YGL244W	628	460.5	39.25	11.0	2.23	37.02	0.9713	0.0936	-34.79
YGL245W	1086	853.4	41.67	13.0	2.62	39.05	0.977	0.068	-36.44
YGL246C	144	787.4	48.31	58.5	2.09	46.22	1.0	0.0788	-44.13
YGL247W	136	517.3	45.9	39.5	3.8	42.1	0.9853	0.0974	-38.3
YGL248W	143	690.6	40.52	11.0	2.09	38.43	0.986	0.0737	-36.34
YGL249W	50	653.6	54.24	70.5	3.94	50.3	1.0	0.0919	-46.36
YGL250W	37	718.3	44.03	18.0	2.54	41.49	1.0	0.0661	-38.95
YGL251C	31	796.5	32.13	11.0	1.68	30.45	1.0	0.0786	-28.77
YGL252C	598	542.2	48.73	48.0	3.75	44.98	0.9833	0.107	-41.24
YGL253W	1541	1108.7	52.78	70.0	3.67	49.11	0.9877	0.0689	-45.44
YGL254W	154	544.6	50.18	62.0	2.28	47.9	1.0	0.121	-45.62
YGL255W	200	887.3	72.18	77.0	16.08	56.11	0.99	0.1001	-40.03
YGL256W	169	749.1	58.96	73.0	3.46	55.5	0.9763	0.1105	-52.04
YGL257C	154	758.6	48.95	62.0	3.99	44.96	0.9935	0.089	-40.97
YGL258W	62	404.9	51.45	69.5	1.87	49.58	1.0	0.1365	-47.71
YGL258W-A	22	608.3	67.14	47.5	7.14	60.0	1.0	0.1305	-52.86
YGR001C	363	575.0	61.74	67.0	14.97	46.77	0.9972	0.1128	-31.8
YGR002C	88	592.1	44.86	23.5	2.58	42.28	1.0	0.0928	-39.7
YGR003W	44	869.7	42.14	19.0	2.32	39.82	1.0	0.0762	-37.5
YGR004W	90	528.1	50.38	60.0	2.54	47.83	1.0	0.1132	-45.29
YGR005C	85	746.3	46.24	12.0	4.09	42.14	1.0	0.0791	-38.05
YGR006W	11	490.7	40.73	10.0	0.91	39.82	1.0	0.0785	-38.91
YGR007W	785	475.5	43.93	16.0	1.81	42.12	0.9936	0.0957	-40.31
YGR008C	717	450.5	43.25	15.0	2.04	41.22	0.9986	0.0951	-39.18
YGR009C	62	464.7	39.24	10.0	1.13	38.11	0.9839	0.0913	-36.98
YGR010W	54	785.4	56.09	73.5	2.22	53.87	1.0	0.0908	-51.65
YGR011W	41	810.1	52.93	61.0	7.95	44.98	1.0	0.0758	-37.02
YGR012W	88	789.5	50.26	67.0	6.74	43.52	0.9773	0.0734	-36.78
YGR013W	51	637.0	50.04	61.0	2.69	47.35	1.0	0.0986	-44.67
YGR014W	149	617.6	53.46	68.0	2.42	51.05	0.9866	0.1145	-48.63
YGR015C	126	488.9	51.17	70.5	2.13	49.03	0.9921	0.1227	-46.9
YGR016W	46	720.4	60.63	67.0	1.59	59.04	1.0	0.084	-57.46
YGR017W	102	615.4	43.25	13.5	6.48	36.76	1.0	0.0793	-30.28
YGR018C	68	619.1	41.13	10.0	2.74	38.4	0.9853	0.0777	-35.66
YGR019W	672	554.4	40.7	14.0	3.26	37.44	0.9896	0.0793	-34.18
YGR020C	614	507.9	43.82	17.0	4.36	39.46	0.9886	0.0856	-35.09
YGR021W	496	515.4	38.96	15.0	2.79	36.17	0.9919	0.0762	-33.38
YGR023W	57	642.2	64.54	76.0	7.28	57.26	1.0	0.1142	-49.98
YGR024C	129	590.3	49.65	63.0	1.93	47.72	0.9922	0.0983	-45.79
YGR025W	187	686.9	58.26	68.0	2.74	55.52	0.9947	0.089	-52.79
YGR026W	6512	422.7	51.91	29.0	10.06	41.85	0.9986	0.1197	-31.79
YGR027C	6235	417.4	51.44	28.0	10.3	41.13	0.9986	0.1201	-30.83
YGR027W-A	134	673.1	47.9	58.5	2.31	45.59	0.9851	0.0975	-43.28
YGR027W-B	3457	1208.6	51.08	61.0	3.27	47.81	0.9795	0.0525	-44.54
YGR028W	350	702.1	41.51	16.5	2.34	39.17	0.9743	0.0704	-36.83
YGR029W	261	518.7	54.91	61.0	15.16	39.75	0.9847	0.1127	-24.59
YGR030C	131	465.5	48.21	64.0	1.63	46.59	0.9847	0.114	-44.96
YGR031C-A	22	499.7	55.86	15.0	2.05	53.82	1.0	0.1132	-51.77
YGR031W	86	513.0	42.3	14.5	2.24	40.06	0.9884	0.0921	-37.81
YGR032W	208	806.9	49.44	61.0	3.38	46.06	0.9904	0.0832	-42.69
YGR033C	212	748.4	42.49	15.0	2.87	39.62	0.9858	0.0716	-36.75
YGR034W	7868	505.7	63.61	43.0	25.66	37.95	0.9967	0.1215	-12.29
YGR035C	7812	502.2	63.41	43.0	25.44	37.97	0.9967	0.1215	-12.54
YGR035W-A	353	271.7	47.46	21.0	4.64	42.82	0.9943	0.173	-38.18
YGR036C	327	392.1	46.9	21.0	3.38	43.52	0.9939	0.1391	-40.14
YGR037C	1374	468.2	48.72	61.0	1.63	47.1	0.9942	0.106	-45.47
YGR038C-A	176	375.0	81.09	68.0	19.06	62.03	0.9943	0.1892	-42.97
YGR038C-B	1902	1035.1	50.22	30.5	2.84	47.38	0.9774	0.0642	-44.54
YGR038W	396	499.4	49.96	65.0	4.12	45.83	0.9848	0.1021	-41.71
YGR039W	35	418.1	47.6	73.0	1.31	46.29	1.0	0.12	-44.97
YGR040W	122	643.4	44.57	22.5	2.11	42.47	0.959	0.0895	-40.36
YGR041W	80	585.9	46.69	28.5	1.99	44.7	0.975	0.1075	-42.71
YGR042W	70	503.1	40.77	13.0	2.7	38.07	1.0	0.09	-35.37
YGR043C	53	662.1	34.85	11.0	2.6	32.25	1.0	0.0564	-29.64
YGR044C	232	657.2	54.43	71.5	2.18	52.25	0.9957	0.1032	-50.08
YGR046W	120	941.0	55.29	66.0	4.22	51.07	0.9917	0.0749	-46.84
YGR047C	86	702.9	48.37	64.5	4.85	43.52	0.9884	0.0824	-38.67
YGR048W	71	833.1	59.15	67.0	3.18	55.97	0.9859	0.0811	-52.79
YGR049W	174	536.6	49.99	42.5	4.68	45.3	1.0	0.0981	-40.62
YGR050C	207	482.0	40.01	17.0	2.88	37.13	0.9855	0.1011	-34.25
YGR051C	60	311.2	40.43	15.5	2.68	37.75	0.9833	0.1204	-35.07
YGR052W	59	383.4	42.88	16.0	2.37	40.51	0.9831	0.1178	-38.14
YGR053C	38	540.4	43.66	13.5	2.13	41.53	1.0	0.084	-39.39
YGR054W	176	776.2	44.11	17.0	2.55	41.56	0.9886	0.0773	-39.01
YGR055W	333	861.3	47.22	23.0	1.78	45.44	1.0	0.0809	-43.67
YGR056W	220	545.4	56.25	74.0	5.33	50.93	0.9955	0.1167	-45.6
YGR057C	133	765.8	57.68	75.0	2.53	55.15	0.985	0.092	-52.62
YGR058W	40	627.8	49.9	68.5	2.2	47.7	1.0	0.1022	-45.5
YGR059W	62	393.9	34.34	10.0	2.77	31.56	1.0	0.0894	-28.79
YGR060W	834	830.7	52.04	67.0	2.98	49.06	0.9868	0.0828	-46.07
YGR061C	547	661.2	49.34	63.0	4.21	45.13	0.958	0.1027	-40.91
YGR062C	146	493.9	48.75	69.0	2.62	46.13	1.0	0.1121	-43.51
YGR063C	99	395.3	40.79	13.0	1.21	39.58	0.9899	0.1023	-38.36
YGR064W	138	430.5	44.8	15.5	1.7	43.1	1.0	0.1041	-41.41
YGR065C	140	565.2	44.73	19.0	1.77	42.96	0.9786	0.1016	-41.19
YGR066C	23	397.7	37.96	13.0	1.35	36.61	1.0	0.1155	-35.26
YGR067C	33	390.4	47.21	68.0	1.06	46.15	1.0	0.1483	-45.09
YGR068C	29	638.3	41.14	15.0	3.55	37.59	1.0	0.1006	-34.03
YGR069W	7	340.3	43.86	15.0	3.57	40.29	1.0	0.1271	-36.71
YGR070W	108	712.5	38.17	12.0	1.62	36.55	0.9722	0.0801	-34.93
YGR071C	105	904.3	56.3	72.0	1.86	54.45	0.981	0.0961	-52.59
YGR072W	74	641.3	52.41	71.0	2.64	49.77	0.9865	0.0911	-47.14
YGR073C	105	625.6	61.77	76.0	2.55	59.22	0.9905	0.1041	-56.67
YGR074W	86	607.0	48.5	37.0	1.41	47.09	1.0	0.0915	-45.69
YGR075C	99	597.4	52.25	71.0	1.44	50.81	0.9899	0.0947	-49.36
YGR076C	70	408.7	48.46	46.5	2.97	45.49	0.9714	0.1297	-42.51
YGR077C	125	695.1	45.75	19.0	2.24	43.51	0.992	0.0839	-41.27
YGR078C	25	524.4	52.44	69.0	3.44	49.0	1.0	0.1084	-45.56
YGR079W	28	577.2	46.43	23.5	3.54	42.89	1.0	0.1117	-39.36
YGR080W	152	689.2	45.73	14.0	1.97	43.76	0.9934	0.0771	-41.8
YGR081C	211	540.1	51.55	52.0	5.02	46.53	1.0	0.105	-41.51
YGR082W	208	555.5	50.71	52.0	2.25	48.47	0.9808	0.0975	-46.22
YGR083C	273	689.6	57.1	65.0	4.56	52.53	0.9927	0.1023	-47.97
YGR084C	3781	553.6	46.13	17.0	2.08	44.05	0.9923	0.088	-41.98
YGR085C	3718	546.6	45.84	18.0	1.9	43.94	0.9952	0.0875	-42.04
YGR086C	305	663.8	43.01	13.0	2.66	40.36	0.9869	0.0845	-37.7
YGR087C	14	442.9	56.29	70.0	1.5	54.79	1.0	0.1456	-53.29
YGR088W	97	488.5	40.51	13.0	1.68	38.82	0.9897	0.1134	-37.14
YGR089W	141	558.2	64.56	48.0	4.16	60.4	1.0	0.1381	-56.23
YGR090W	178	813.4	54.15	19.0	10.44	43.71	0.9944	0.0979	-33.27
YGR091W	134	559.6	44.1	16.0	1.74	42.36	1.0	0.0966	-40.62
YGR092W	135	690.1	44.84	29.0	2.09	42.76	0.9778	0.0895	-40.67
YGR093W	133	668.9	45.46	16.0	2.1	43.36	0.9774	0.0888	-41.26
YGR094W	1597	824.4	46.44	22.0	2.29	44.14	0.9875	0.0768	-41.85
YGR095C	1061	499.1	45.76	21.0	2.72	43.03	0.9859	0.0983	-40.31
YGR096W	90	556.9	43.26	12.0	2.63	40.62	1.0	0.0826	-37.99
YGR097W	160	851.1	58.09	71.5	2.17	55.92	0.9938	0.1027	-53.76
YGR098C	122	622.7	56.66	68.5	4.35	52.3	1.0	0.1132	-47.95
YGR099W	45	999.7	42.24	14.0	3.67	38.58	1.0	0.0424	-34.91
YGR100W	95	831.0	47.31	27.0	1.95	45.36	0.9895	0.0807	-43.41
YGR101W	144	651.3	44.83	20.0	2.06	42.76	0.9861	0.0831	-40.7
YGR102C	69	504.4	40.57	13.0	2.28	38.29	1.0	0.0915	-36.01
YGR103W	590	627.9	41.01	11.0	2.56	38.45	0.9814	0.0832	-35.88
YGR104C	846	453.1	46.11	20.5	2.85	43.27	0.9941	0.1058	-40.42
YGR105W	845	628.8	51.07	63.0	4.03	47.04	1.0	0.0904	-43.01
YGR106C	892	673.0	49.54	65.0	2.15	47.39	0.9944	0.0816	-45.24
YGR107W	48	419.7	87.25	74.5	7.94	79.31	0.9792	0.1943	-71.38
YGR108W	86	923.7	54.36	67.5	1.24	53.12	0.9535	0.0765	-51.87
YGR109C	75	568.0	75.19	77.0	17.48	57.71	1.0	0.1779	-40.23
YGR109W-A	23	389.2	165.91	128.0	80.61	85.3	1.0	0.4113	-4.7
YGR109W-B	60	504.2	124.9	87.5	61.08	63.82	1.0	0.3024	-2.73
YGR110W	50	402.4	40.16	15.0	1.38	38.78	1.0	0.1102	-37.4
YGR111W	117	769.2	45.61	18.0	4.34	41.26	0.9829	0.0839	-36.92
YGR112W	61	667.0	54.49	72.0	2.36	52.13	1.0	0.1116	-49.77
YGR113W	32	677.9	57.66	14.5	20.47	37.19	1.0	0.0872	-16.72
YGR114C	6	478.3	95.67	80.5	5.5	90.17	1.0	0.2318	-84.67
YGR115C	16	506.4	50.12	55.5	4.12	46.0	1.0	0.1187	-41.88
YGR116W	406	804.3	51.79	67.5	2.24	49.55	0.9803	0.0844	-47.31
YGR117C	316	614.2	52.49	62.5	2.03	50.47	0.9842	0.111	-48.44
YGR118W	6777	558.0	90.32	84.0	50.2	40.12	0.9996	0.1527	10.08
YGR119C	7500	565.0	91.37	84.0	49.12	42.25	0.9984	0.1544	6.88
YGR120C	136	508.1	51.63	62.0	3.99	47.65	0.9632	0.1188	-43.66
YGR121C	151	674.6	49.32	49.0	2.83	46.49	0.9934	0.0981	-43.66
YGR121W-A	21	314.3	42.52	18.0	6.38	36.14	1.0	0.1374	-29.76
YGR122C-A	127	453.6	114.42	74.0	68.45	45.97	1.0	0.2192	22.48
YGR122W	132	613.5	64.77	49.0	26.93	37.84	0.9848	0.1211	-10.91
YGR123C	248	842.7	79.11	66.5	30.9	48.22	0.996	0.1221	-17.32
YGR124W	862	921.1	47.62	19.5	2.62	45.0	0.993	0.0668	-42.38
YGR125W	452	609.0	46.37	21.5	2.95	43.41	1.0	0.1042	-40.46
YGR126W	108	456.0	52.84	68.0	4.39	48.45	1.0	0.1261	-44.06
YGR127W	114	502.3	43.42	12.5	2.86	40.56	0.9912	0.095	-37.7
YGR128C	188	974.1	46.49	57.5	1.87	44.62	0.9894	0.0726	-42.74
YGR129W	75	495.2	44.91	14.0	2.19	42.72	0.9867	0.0997	-40.53
YGR130C	100	707.6	51.23	27.5	5.56	45.67	0.98	0.095	-40.11
YGR131W	274	542.1	48.07	57.0	2.91	45.16	0.9891	0.1009	-42.26
YGR132C	500	847.5	49.1	21.0	2.56	46.54	0.994	0.0704	-43.98
YGR133W	31	489.6	55.39	75.0	2.16	53.23	0.9677	0.13	-51.06
YGR134W	81	668.0	63.84	75.0	1.94	61.9	0.9506	0.1044	-59.96
YGR135W	409	774.4	39.33	9.0	2.17	37.16	0.9682	0.0524	-35.0
YGR136W	507	586.6	51.89	56.0	13.21	38.68	0.9921	0.0978	-25.46
YGR137W	346	549.3	41.34	14.0	3.82	37.51	1.0	0.0885	-33.69
YGR138C	428	780.7	53.68	71.0	3.03	50.65	0.9907	0.0989	-47.62
YGR139W	21	482.4	52.52	75.0	1.43	51.1	1.0	0.1266	-49.67
YGR140W	39	710.3	60.64	79.0	11.92	48.72	1.0	0.118	-36.79
YGR141W	120	621.6	47.55	44.5	3.18	44.37	0.975	0.0964	-41.18
YGR142W	3255	485.8	38.92	10.0	1.98	36.94	0.9874	0.0866	-34.96
YGR143W	168	756.4	112.55	72.5	3.18	109.36	0.9881	0.1547	-106.18
YGR144W	30	384.8	66.6	75.0	7.23	59.37	1.0	0.2138	-52.13
YGR145W	135	474.8	47.75	64.0	3.56	44.19	0.9926	0.1196	-40.64
YGR146C	239	683.5	47.27	58.0	2.57	44.7	0.9833	0.0841	-42.13
YGR146C-A	57	342.2	49.46	56.0	4.84	44.61	1.0	0.1547	-39.77
YGR147C	2184	506.8	46.23	20.0	6.99	39.24	0.9922	0.0949	-32.26
YGR148C	2050	502.9	44.37	19.0	7.33	37.04	0.9951	0.0892	-29.71
YGR149W	175	598.5	48.51	62.0	2.13	46.38	0.9829	0.0972	-44.26
YGR150C	119	888.2	52.73	58.0	5.26	47.47	0.9916	0.0847	-42.21
YGR151C	65	532.5	43.2	20.0	3.89	39.31	0.9846	0.0893	-35.42
