transcript	n_reads	mean_read_length	mean_clip_total	median_clip_total	mean_clip_5p	mean_clip_3p	frac_clipped	mean_clip_frac	asymmetry
YGL185C	56	734.8	135.71	120.5	4.18	131.54	1.0	0.2348	-127.36
YGL186C	201	707.6	92.18	83.0	4.5	87.68	1.0	0.1845	-83.18
YGL187C	871	743.3	341.61	352.0	56.87	284.73	1.0	0.4615	-227.86
YGL188C	103	267.0	173.69	168.0	144.12	29.57	1.0	0.6116	114.54
YGL188C-A	6	343.7	220.0	224.0	5.83	214.17	1.0	0.625	-208.33
YGL189C	5847	442.8	112.31	91.0	11.38	100.93	0.999	0.2526	-89.55
YGL190C	74	758.6	241.72	212.0	51.8	189.92	0.9865	0.3531	-138.12
YGL191W	925	579.1	237.05	242.0	19.75	217.3	1.0	0.4102	-197.54
YGL192W	21	1083.6	273.86	373.0	7.38	266.48	1.0	0.2717	-259.1
YGL193C	23	381.2	162.52	131.0	60.0	102.52	1.0	0.4036	-42.52
YGL194C	11	443.9	138.18	100.0	48.64	89.55	1.0	0.2865	-40.91
YGL194C-A	115	481.0	255.89	241.0	57.78	198.1	1.0	0.524	-140.32
YGL195W	438	844.8	128.85	117.0	2.02	126.83	0.9932	0.238	-124.8
YGL196W	202	789.6	179.2	177.0	20.8	158.41	1.0	0.2923	-137.61
YGL197W	63	950.0	336.71	324.0	15.38	321.33	0.9841	0.3651	-305.95
YGL198W	173	586.8	89.9	72.0	1.99	87.9	1.0	0.1777	-85.91
YGL200C	1039	612.5	158.12	158.0	11.59	146.53	0.999	0.2847	-134.94
YGL201C	66	532.7	195.85	184.5	1.33	194.52	1.0	0.391	-193.18
YGL202W	694	791.3	143.43	143.0	17.28	126.14	0.9971	0.2523	-108.86
YGL203C	59	462.9	124.8	121.0	3.86	120.93	1.0	0.3286	-117.07
YGL204C	7	610.6	388.71	463.0	56.0	332.71	1.0	0.6167	-276.71
YGL205W	14	548.6	192.21	201.0	10.21	182.0	1.0	0.377	-171.79
YGL206C	314	1218.9	296.61	297.0	4.24	292.37	0.9936	0.3668	-288.13
YGL207W	55	454.7	226.07	246.0	1.75	224.33	0.9818	0.5207	-222.58
YGL208W	32	647.4	158.31	148.0	2.56	155.75	1.0	0.2929	-153.19
YGL209W	104	583.3	159.6	176.5	13.05	146.55	0.9808	0.328	-133.5
YGL210W	93	636.1	153.98	139.0	21.15	132.83	1.0	0.2513	-111.68
YGL211W	123	756.7	159.98	121.0	20.76	139.21	1.0	0.2413	-118.45
YGL213C	40	1045.3	148.57	150.5	7.78	140.8	1.0	0.1451	-133.02
YGL214W	91	385.6	119.48	99.0	8.43	111.05	1.0	0.3068	-102.63
YGL215W	164	1327.3	609.49	580.0	89.72	519.77	1.0	0.4974	-430.05
YGL216W	38	779.4	79.29	71.5	1.29	78.0	1.0	0.1474	-76.71
YGL219C	62	566.1	114.31	99.5	3.03	111.27	0.9839	0.2763	-108.24
YGL220W	535	452.7	209.41	190.0	1.28	208.13	0.9981	0.4649	-206.85
YGL221C	185	623.2	128.81	116.0	3.6	125.21	1.0	0.2578	-121.61
YGL222C	14	387.1	139.0	135.5	20.14	118.86	1.0	0.3891	-98.71
YGL223C	160	562.4	122.06	95.0	5.26	116.81	0.9938	0.241	-111.55
YGL224C	247	650.8	150.08	153.0	27.99	122.09	1.0	0.2709	-94.11
YGL225W	756	689.0	171.56	179.0	12.47	159.09	0.9974	0.3062	-146.62
YGL226C-A	489	452.8	234.64	232.0	38.51	196.14	1.0	0.5148	-157.63
YGL226W	77	421.6	104.87	102.0	4.23	100.64	1.0	0.2503	-96.4
YGL227W	127	686.8	208.56	191.0	68.21	140.35	0.9921	0.3644	-72.13
YGL228W	76	900.6	179.21	160.5	21.04	158.17	0.9868	0.2605	-137.13
YGL229C	29	704.1	203.9	231.0	1.07	202.83	1.0	0.3696	-201.76
YGL230C	16	458.8	147.25	152.5	19.12	128.12	1.0	0.3261	-109.0
YGL231C	751	597.3	119.96	132.0	5.46	114.51	0.996	0.2104	-109.05
YGL232W	208	641.4	122.01	121.5	6.93	115.08	1.0	0.2247	-108.14
YGL233W	150	827.4	127.28	127.0	9.03	118.25	1.0	0.2301	-109.23
YGL234W	339	844.7	142.4	122.0	4.55	137.85	1.0	0.2697	-133.29
YGL236C	43	897.1	103.0	91.0	7.56	95.44	1.0	0.1529	-87.88
YGL237C	48	620.5	229.21	212.5	9.67	219.54	1.0	0.406	-209.88
YGL238W	418	815.2	129.23	119.0	5.37	123.86	1.0	0.215	-118.48
YGL241W	69	798.0	102.64	86.0	7.77	94.87	0.971	0.1661	-87.1
YGL242C	103	583.0	199.03	200.0	20.92	178.11	0.9806	0.3626	-157.18
YGL243W	88	857.2	150.93	158.0	4.42	146.51	1.0	0.2333	-142.09
YGL244W	143	627.8	127.84	104.0	2.43	125.41	1.0	0.2664	-122.97
YGL245W	1584	722.5	99.74	78.0	2.94	96.81	0.9975	0.1951	-93.87
YGL246C	155	772.5	173.28	173.0	5.85	167.43	0.9935	0.2812	-161.57
YGL247W	80	600.6	142.85	141.0	6.9	135.95	1.0	0.2514	-129.05
YGL248W	157	671.7	103.06	78.0	11.3	91.76	1.0	0.1909	-80.46
YGL249W	41	700.1	98.02	78.0	9.68	88.34	1.0	0.1501	-78.66
YGL250W	43	719.6	258.0	267.0	14.07	243.93	1.0	0.4017	-229.86
YGL251C	35	809.9	187.31	206.0	1.8	185.51	1.0	0.2998	-183.71
YGL252C	150	734.2	136.23	122.0	3.12	133.11	0.9933	0.2616	-129.99
YGL253W	1683	1097.1	233.37	244.0	13.55	219.82	0.9988	0.2766	-206.28
YGL254W	36	880.0	294.06	223.5	1.94	292.11	1.0	0.3331	-290.17
YGL255W	276	781.8	165.07	161.5	25.81	139.26	1.0	0.2671	-113.45
YGL256W	132	867.6	285.33	237.0	84.17	201.17	1.0	0.3591	-117.0
YGL257C	153	751.8	171.16	159.0	22.98	148.18	0.9935	0.2986	-125.2
YGL258W	14	635.6	275.57	265.0	24.5	251.07	1.0	0.4734	-226.57
YGL258W-A	6	1114.5	917.17	796.5	186.0	731.17	1.0	0.8159	-545.17
YGR001C	356	566.6	144.69	149.0	18.99	125.7	1.0	0.2922	-106.71
YGR002C	90	687.8	285.36	297.5	5.64	279.71	1.0	0.4789	-274.07
YGR003W	35	1041.5	289.49	295.0	41.46	248.03	1.0	0.399	-206.57
YGR004W	37	815.4	280.08	307.0	5.76	274.32	1.0	0.4192	-268.57
YGR005C	90	741.8	147.04	127.5	5.2	141.84	1.0	0.256	-136.64
YGR006W	9	613.3	177.67	85.0	1.56	176.11	1.0	0.2079	-174.56
YGR007W	100	755.0	210.45	182.5	45.95	164.5	0.99	0.3009	-118.55
YGR008C	1264	462.1	229.65	227.0	43.5	186.15	1.0	0.4926	-142.65
YGR009C	63	455.9	121.27	123.0	2.19	119.08	1.0	0.3198	-116.89
YGR010W	67	1026.7	292.91	284.0	18.04	274.87	1.0	0.2946	-256.82
YGR011W	37	377.7	169.65	159.0	15.59	154.05	1.0	0.4458	-138.46
YGR012W	100	737.7	111.41	113.0	3.85	107.56	1.0	0.2017	-103.71
YGR013W	26	801.3	239.12	278.5	2.38	236.73	1.0	0.3911	-234.35
YGR014W	184	602.4	165.83	147.0	1.87	163.96	0.9946	0.3529	-162.09
YGR015C	26	753.8	218.42	225.5	2.54	215.88	1.0	0.3329	-213.35
YGR016W	38	815.6	362.68	267.5	35.26	327.42	1.0	0.3997	-292.16
YGR017W	91	848.0	215.96	195.0	70.62	145.34	0.989	0.2419	-74.73
YGR018C	65	347.7	145.18	111.0	0.86	144.32	1.0	0.4081	-143.46
YGR019W	207	703.5	135.09	111.0	5.12	129.97	0.9952	0.2461	-124.86
YGR020C	1405	529.5	214.11	205.0	37.81	176.3	0.9986	0.4067	-138.49
YGR021W	24	576.0	115.62	101.0	2.33	113.29	1.0	0.2241	-110.96
YGR023W	45	740.8	301.69	310.0	13.71	287.98	1.0	0.4654	-274.27
YGR024C	262	644.0	119.64	115.0	6.55	113.08	0.9962	0.221	-106.53
YGR026W	127	765.1	246.03	235.0	38.81	207.22	1.0	0.3643	-168.41
YGR027C	11992	428.0	139.33	136.0	22.02	117.31	0.9997	0.3256	-95.29
YGR027W-A	10	670.6	111.4	108.0	20.5	90.9	1.0	0.1828	-70.4
YGR027W-B	3247	1268.7	330.48	342.0	3.49	326.99	0.9935	0.3132	-323.5
YGR028W	204	930.6	216.69	209.5	22.35	194.34	1.0	0.2729	-172.0
YGR029W	189	578.7	197.83	195.0	19.19	178.63	0.9788	0.3565	-159.44
YGR030C	163	516.6	182.21	154.0	75.94	106.27	1.0	0.3476	-30.33
YGR031W	16	867.2	242.94	310.0	16.0	226.94	1.0	0.2534	-210.94
YGR032W	135	958.9	131.76	140.0	14.35	117.41	0.9926	0.2049	-103.07
YGR033C	215	819.2	332.99	342.0	37.29	295.7	1.0	0.4227	-258.41
YGR034W	15295	509.6	170.95	163.0	26.05	144.9	0.9999	0.3368	-118.85
YGR035C	52	504.2	235.6	243.0	38.44	197.15	1.0	0.4799	-158.71
YGR035W-A	60	424.6	225.03	168.0	147.02	78.02	1.0	0.472	69.0
YGR036C	74	826.1	334.49	248.5	56.85	277.64	1.0	0.3496	-220.78
YGR037C	1190	497.6	272.73	262.0	28.64	244.1	1.0	0.5501	-215.46
YGR038C-B	1297	1125.1	318.32	329.0	2.21	316.12	0.9931	0.3509	-313.91
YGR038W	97	731.9	258.72	252.0	72.51	186.22	1.0	0.3802	-113.71
YGR039W	50	422.5	166.58	154.0	55.5	111.08	1.0	0.3808	-55.58
YGR040W	59	915.3	372.22	404.0	63.2	309.02	0.9831	0.4218	-245.81
YGR041W	66	680.0	160.58	130.5	24.7	135.88	0.9848	0.3184	-111.18
YGR042W	52	646.0	142.98	145.5	4.75	138.23	1.0	0.2559	-133.48
YGR043C	32	692.8	167.16	158.0	9.38	157.78	1.0	0.2952	-148.41
YGR044C	165	795.3	301.1	293.0	24.25	276.85	1.0	0.4318	-252.61
YGR046W	134	961.2	361.6	391.5	23.37	338.24	1.0	0.4321	-314.87
YGR047C	41	809.7	98.37	87.0	3.41	94.95	1.0	0.1867	-91.54
YGR048W	80	776.2	135.32	131.5	16.65	118.68	1.0	0.2181	-102.02
YGR049W	226	658.1	245.07	243.5	27.5	217.57	1.0	0.3974	-190.06
YGR050C	45	379.6	164.98	164.0	21.73	143.24	1.0	0.4379	-121.51
YGR051C	27	349.7	226.19	206.0	1.52	224.67	1.0	0.6589	-223.15
YGR052W	34	582.9	206.88	189.0	9.53	197.35	1.0	0.3926	-187.82
YGR053C	22	619.2	125.36	129.5	10.18	115.18	1.0	0.2362	-105.0
YGR054W	171	791.5	209.36	209.0	15.25	194.11	0.9883	0.3462	-178.86
YGR055W	408	800.5	165.97	164.5	4.99	160.98	1.0	0.2896	-155.99
YGR056W	74	673.9	138.46	150.5	2.93	135.53	0.9865	0.28	-132.59
YGR057C	112	931.2	401.89	409.5	29.63	372.26	1.0	0.4601	-342.62
YGR058W	36	768.6	321.78	341.5	11.25	310.53	1.0	0.4693	-299.28
YGR059W	8	482.1	102.25	90.5	0.12	102.12	1.0	0.2761	-102.0
YGR060W	818	889.6	302.62	316.0	18.82	283.8	0.9976	0.3904	-264.98
YGR061C	275	876.4	130.21	113.0	8.35	121.86	0.9891	0.2269	-113.51
YGR062C	41	748.4	154.9	143.0	8.56	146.34	1.0	0.2332	-137.78
YGR063C	371	410.3	134.91	129.0	6.08	128.84	0.9973	0.3243	-122.76
YGR064W	5	380.0	163.6	194.0	64.0	99.6	0.8	0.3734	-35.6
YGR065C	82	735.2	121.98	114.5	9.46	112.51	0.9878	0.2221	-103.05
YGR066C	8	703.1	224.62	220.5	18.0	206.62	1.0	0.3287	-188.62
YGR067C	6	733.3	85.0	106.5	1.83	83.17	1.0	0.1582	-81.33
YGR068C	10	1255.8	430.2	425.0	8.8	421.4	1.0	0.4307	-412.6
YGR069W	25	315.3	158.32	170.0	93.04	65.28	1.0	0.4731	27.76
YGR070W	97	757.6	109.15	118.0	2.03	107.12	0.9897	0.1873	-105.09
YGR071C	92	1001.1	164.71	184.5	13.02	151.68	1.0	0.225	-138.66
YGR072W	54	554.1	129.54	131.0	2.89	126.65	1.0	0.2687	-123.76
YGR073C	16	340.0	81.44	85.0	8.31	73.12	0.9375	0.2251	-64.81
YGR074W	159	743.3	335.83	352.0	12.42	323.41	0.9937	0.4478	-310.99
YGR075C	112	510.2	190.32	125.5	74.27	116.05	1.0	0.3137	-41.79
YGR076C	82	506.3	154.95	140.5	16.39	138.56	1.0	0.3158	-122.17
YGR077C	91	745.5	96.67	104.0	3.4	93.27	1.0	0.2002	-89.88
YGR078C	56	573.4	123.04	106.5	13.14	109.89	1.0	0.2317	-96.75
YGR079W	34	559.4	118.91	104.0	4.18	114.74	1.0	0.2773	-110.56
YGR080W	110	735.1	138.73	132.5	8.25	130.47	1.0	0.2451	-122.22
YGR081C	128	608.7	169.95	165.5	8.24	161.7	1.0	0.3091	-153.46
YGR082W	315	584.5	196.6	198.0	18.16	178.45	1.0	0.3728	-160.29
YGR083C	191	764.8	150.93	143.0	5.91	145.02	0.9948	0.2625	-139.12
YGR084C	98	671.8	122.3	119.5	2.05	120.24	1.0	0.2226	-118.19
YGR085C	7069	560.1	136.48	124.0	11.31	125.16	0.9993	0.2585	-113.85
YGR086C	364	680.4	303.18	299.5	13.45	289.73	0.9945	0.504	-276.29
YGR087C	7	563.0	130.0	120.0	1.43	128.57	1.0	0.2699	-127.14
YGR088W	85	555.4	126.49	99.0	20.81	105.68	1.0	0.2826	-84.87
YGR089W	77	752.4	158.32	143.0	11.22	147.1	1.0	0.2714	-135.88
YGR090W	241	730.4	131.26	116.0	7.02	124.24	1.0	0.2575	-117.22
YGR091W	53	777.2	153.02	156.0	14.17	138.85	1.0	0.2476	-124.68
YGR092W	126	740.3	178.49	173.0	11.23	167.26	1.0	0.3042	-156.03
YGR093W	106	782.1	133.9	110.0	5.89	128.01	1.0	0.2303	-122.12
YGR094W	2397	726.6	124.94	104.0	2.12	122.83	0.9954	0.2374	-120.71
YGR095C	141	604.7	141.37	126.0	22.46	118.91	1.0	0.248	-96.45
YGR096W	53	551.5	104.62	106.0	9.15	95.47	1.0	0.211	-86.32
YGR097W	165	871.6	222.01	218.0	11.07	210.94	0.9939	0.365	-199.87
YGR098C	60	897.7	217.5	237.5	6.87	210.63	1.0	0.3126	-203.77
YGR099W	72	810.1	103.42	86.5	5.17	98.25	1.0	0.1644	-93.08
YGR100W	95	824.0	143.97	136.0	6.46	137.51	1.0	0.2644	-131.04
YGR101W	99	806.0	158.58	158.0	16.65	141.93	1.0	0.2301	-125.28
YGR102C	62	553.3	193.11	181.0	2.34	190.77	1.0	0.3757	-188.44
YGR103W	864	602.2	184.78	172.0	3.51	181.27	0.9942	0.3757	-177.75
YGR104C	55	698.6	160.31	141.0	18.36	141.95	1.0	0.2513	-123.58
YGR105W	788	445.6	227.27	219.0	31.31	195.96	0.9987	0.5082	-164.64
YGR106C	1211	749.2	167.39	167.0	24.84	142.55	1.0	0.2486	-117.72
YGR107W	8	572.1	328.25	318.0	26.12	302.12	1.0	0.5868	-276.0
YGR108W	106	887.4	235.58	216.5	31.27	204.3	1.0	0.3149	-173.03
YGR109C	24	762.9	175.04	177.5	15.71	159.33	1.0	0.2954	-143.62
YGR109W-B	49	860.7	291.86	283.0	37.94	253.92	1.0	0.4718	-215.98
YGR110W	14	571.6	174.14	103.5	2.07	172.07	1.0	0.3149	-170.0
YGR111W	115	807.8	163.24	150.0	11.65	151.59	1.0	0.259	-139.94
YGR112W	34	926.6	263.09	233.0	16.85	246.24	1.0	0.3251	-229.38
YGR113W	23	718.7	295.52	327.0	10.65	284.87	1.0	0.4573	-274.22
YGR116W	532	735.1	158.34	169.5	2.35	156.0	0.9887	0.2905	-153.65
YGR117C	121	957.2	237.84	248.0	2.98	234.86	1.0	0.2912	-231.88
YGR118W	13141	577.8	256.25	251.0	53.44	202.81	0.9997	0.4487	-149.36
YGR119C	241	737.9	135.65	140.0	9.73	125.92	0.9959	0.2481	-116.19
YGR120C	122	581.0	202.16	210.5	13.43	188.74	1.0	0.3957	-175.31
YGR121C	154	694.4	180.1	174.5	6.94	173.16	0.9935	0.3437	-166.23
YGR121W-A	20	374.1	185.85	167.5	95.5	90.35	1.0	0.4666	5.15
YGR122W	53	962.2	333.19	328.0	70.25	262.94	1.0	0.3728	-192.7
YGR123C	190	957.7	196.44	204.5	8.51	187.93	1.0	0.2857	-179.42
YGR124W	928	895.1	180.6	188.0	5.3	175.3	0.9968	0.2818	-170.0
YGR125W	245	868.4	185.98	196.0	7.15	178.84	1.0	0.3135	-171.69
YGR126W	7	686.0	342.57	213.0	47.0	295.57	1.0	0.4563	-248.57
YGR127W	33	681.4	250.03	204.0	130.24	119.79	1.0	0.3184	10.45
YGR128C	239	896.4	140.19	131.0	4.64	135.55	0.9958	0.2407	-130.92
YGR129W	38	623.8	206.61	231.0	5.42	201.18	1.0	0.3354	-195.76
YGR130C	106	699.3	222.39	203.5	15.56	206.83	1.0	0.3755	-191.27
YGR131W	118	593.7	182.73	179.0	43.85	138.88	1.0	0.3165	-95.03
YGR132C	561	842.4	268.42	265.0	17.4	251.02	1.0	0.3525	-233.62
YGR133W	33	597.9	253.18	265.0	6.67	246.52	1.0	0.4419	-239.85
YGR134W	43	713.5	146.12	138.0	15.35	130.77	1.0	0.2554	-115.42
YGR135W	644	719.7	143.87	147.5	28.0	115.86	0.9969	0.2193	-87.86
YGR136W	231	920.5	293.12	274.0	4.92	288.2	1.0	0.3192	-283.29
YGR137W	192	435.1	201.24	203.0	15.38	185.86	1.0	0.4675	-170.49
YGR138C	432	784.8	182.93	176.0	13.53	169.4	0.9954	0.3245	-155.87
YGR139W	29	439.6	243.79	105.0	187.79	56.0	1.0	0.3972	131.79
YGR140W	45	659.0	131.36	118.0	31.8	99.56	1.0	0.2805	-67.76
YGR141W	98	683.5	130.88	97.5	4.56	126.32	0.9898	0.236	-121.76
YGR142W	3058	504.4	130.92	107.0	3.94	126.98	0.998	0.2939	-123.05
YGR143W	71	1120.6	420.45	435.0	15.73	404.72	0.9859	0.4368	-388.99
YGR144W	8	601.8	168.5	152.5	5.12	163.38	1.0	0.3653	-158.25
YGR145W	61	536.9	131.77	114.0	3.51	128.26	1.0	0.3171	-124.75
YGR146C	252	712.1	317.99	271.0	98.04	219.95	1.0	0.4659	-121.92
YGR147C	162	558.5	131.35	121.0	11.24	120.1	1.0	0.2675	-108.86
YGR148C	3761	526.8	159.9	157.0	13.25	146.65	1.0	0.3153	-133.41
YGR149W	107	790.8	196.47	202.0	16.97	179.5	1.0	0.3041	-162.52
YGR150C	94	1008.5	137.6	133.5	7.26	130.34	1.0	0.1953	-123.09
YGR151C	48	319.7	116.56	122.5	2.58	113.98	1.0	0.3687	-111.4
YGR152C	82	695.1	155.38	153.0	24.1	131.28	1.0	0.227	-107.18
YGR153W	66	463.6	143.89	125.0	15.11	128.79	1.0	0.3149	-113.68
YGR154C	62	689.0	165.6	149.0	43.58	122.02	1.0	0.2395	-78.44
YGR155W	1573	834.1	184.09	194.0	8.45	175.65	0.9987	0.3065	-167.2
YGR156W	97	606.8	126.67	114.0	16.18	110.49	0.9897	0.2521	-94.32
YGR157W	595	971.4	140.9	133.0	16.4	124.5	0.9983	0.205	-108.1
YGR158C	90	660.2	267.26	264.0	14.26	253.0	1.0	0.4683	-238.74
YGR159C	1304	704.0	189.92	193.0	6.85	183.08	0.9962	0.3366	-176.23
YGR160W	7	305.0	42.14	14.0	18.14	24.0	0.8571	0.1672	-5.86
YGR161C	426	761.9	266.13	282.5	26.49	239.64	1.0	0.3854	-213.16
YGR161C-C	7	631.3	178.0	165.0	8.86	169.14	1.0	0.2888	-160.29
YGR161C-D	896	911.1	320.89	330.0	4.44	316.45	0.9955	0.3969	-312.01
YGR161W-A	29	464.7	89.31	89.0	12.07	77.24	1.0	0.2054	-65.17
YGR161W-B	1282	969.1	331.01	333.0	3.75	327.25	0.9953	0.4137	-323.5
YGR161W-C	197	554.3	314.73	309.0	30.67	284.06	1.0	0.5681	-253.39
YGR162W	671	1039.0	439.3	445.0	2.22	437.08	0.9985	0.4994	-434.85
YGR163W	64	797.4	138.84	138.5	15.75	123.09	1.0	0.2063	-107.34
YGR164W	81	248.6	114.58	120.0	17.88	96.7	1.0	0.4401	-78.83
YGR165W	83	698.3	197.78	201.0	8.88	188.9	1.0	0.3494	-180.02
YGR166W	135	747.0	109.89	96.0	11.67	98.22	1.0	0.1956	-86.56
YGR167W	335	598.4	212.29	206.0	12.17	200.13	1.0	0.4055	-187.96
YGR168C	155	708.6	122.03	126.0	8.89	113.14	1.0	0.2031	-104.25
YGR169C	30	579.8	120.47	99.0	1.2	119.27	0.9667	0.3018	-118.07
YGR169C-A	186	610.0	426.53	418.0	14.8	411.73	1.0	0.705	-396.94
YGR170W	74	721.8	270.04	281.0	2.62	267.42	0.9865	0.4486	-264.8
YGR171C	36	621.9	167.39	132.5	28.92	138.47	1.0	0.3539	-109.56
YGR172C	200	652.7	183.74	195.5	9.55	174.18	1.0	0.3222	-164.64
YGR173W	136	745.7	178.8	204.5	7.82	170.99	1.0	0.2855	-163.17
YGR174C	58	471.7	172.67	152.5	5.29	167.38	0.9138	0.3692	-162.09
YGR174W-A	37	359.4	275.14	282.0	120.92	154.22	1.0	0.7599	-33.3
YGR175C	987	955.4	222.76	229.0	14.33	208.43	1.0	0.2967	-194.1
YGR176W	26	419.3	163.04	166.0	17.38	145.65	1.0	0.3962	-128.27
YGR177C	57	801.9	159.72	126.0	24.47	135.25	0.9825	0.207	-110.77
YGR178C	234	861.6	163.04	145.0	14.38	148.66	0.9915	0.2554	-134.28
YGR179C	25	619.8	114.32	99.0	4.72	109.6	1.0	0.2155	-104.88
YGR180C	1411	804.7	193.5	189.0	34.55	158.95	0.9993	0.2932	-124.4
YGR181W	156	543.8	251.0	250.0	29.28	221.72	1.0	0.4573	-192.44
YGR182C	1169	486.0	283.32	333.0	236.16	47.16	0.9983	0.5337	189.0
YGR183C	532	563.2	363.54	377.5	22.78	340.77	1.0	0.6305	-317.99
YGR184C	107	956.9	119.02	90.0	16.69	102.33	1.0	0.1886	-85.64
YGR185C	769	825.3	124.05	114.0	9.18	114.87	0.9961	0.2033	-105.69
YGR186W	243	605.0	118.36	126.0	1.96	116.4	1.0	0.2277	-114.44
YGR187C	80	607.3	117.19	126.0	10.01	107.18	0.95	0.2673	-97.16
YGR188C	42	504.9	128.38	139.0	11.02	117.36	1.0	0.2861	-106.33
YGR189C	832	744.0	152.36	154.0	10.4	141.96	0.9976	0.2951	-131.56
YGR191W	191	836.2	242.26	235.0	20.49	221.77	1.0	0.3797	-201.28
YGR192C	33684	725.5	154.55	162.0	10.11	144.44	0.9982	0.2712	-134.33
YGR193C	189	705.5	160.15	161.0	17.11	143.04	0.9947	0.2971	-125.93
YGR194C	36	688.4	135.47	120.0	1.64	133.83	1.0	0.2484	-132.19
YGR195W	122	660.7	160.75	155.5	38.18	122.57	1.0	0.2571	-84.39
YGR196C	64	533.7	142.27	126.5	5.88	136.39	1.0	0.3096	-130.52
YGR197C	86	649.1	119.15	135.5	5.12	114.03	1.0	0.2518	-108.92
YGR198W	183	790.4	137.91	122.0	5.66	132.25	1.0	0.2562	-126.6
YGR199W	107	851.4	126.29	101.0	6.59	119.7	0.9907	0.2002	-113.11
YGR200C	201	716.9	116.65	106.0	11.64	105.01	0.995	0.2387	-93.38
YGR201C	59	568.5	102.92	86.0	2.22	100.69	1.0	0.2004	-98.47
YGR202C	118	889.6	172.47	136.5	7.28	165.19	0.9915	0.2427	-157.91
YGR203W	68	586.0	268.94	265.0	16.71	252.24	1.0	0.4893	-235.53
YGR204W	579	854.0	127.85	120.0	3.62	124.23	0.9931	0.2346	-120.61
YGR205W	40	745.0	190.88	200.0	52.3	138.57	1.0	0.284	-86.28
YGR206W	202	410.0	132.13	112.5	14.63	117.5	0.995	0.3177	-102.87
YGR207C	197	681.9	162.36	147.0	9.21	153.15	1.0	0.2765	-143.93
YGR208W	159	736.6	124.05	120.0	15.19	108.86	1.0	0.1933	-93.66
YGR209C	2191	447.8	158.76	157.0	36.0	122.77	1.0	0.3525	-86.77
YGR210C	235	663.5	142.69	122.0	6.03	136.66	1.0	0.2682	-130.63
YGR211W	1194	977.2	229.43	211.0	9.97	219.46	0.995	0.3104	-209.48
YGR212W	42	538.2	141.81	132.0	61.02	80.79	1.0	0.2922	-19.76
YGR213C	62	713.0	219.94	189.0	26.73	193.21	1.0	0.3337	-166.48
YGR214W	2061	608.6	166.11	159.0	39.7	126.42	0.9985	0.2985	-86.72
YGR215W	193	468.4	177.28	169.0	30.49	146.79	1.0	0.3797	-116.3
YGR216C	103	886.9	140.35	140.0	7.51	132.83	1.0	0.2147	-125.32
YGR217W	46	750.9	87.04	74.0	2.46	84.59	1.0	0.1783	-82.13
YGR218W	321	923.5	238.47	216.0	9.12	229.35	0.9969	0.3728	-220.22
YGR219W	90	313.7	89.32	79.5	7.12	82.2	1.0	0.2873	-75.08
YGR220C	142	748.9	129.41	137.5	3.74	125.67	1.0	0.1769	-121.93
YGR221C	51	647.7	82.47	85.0	12.96	69.51	1.0	0.1535	-56.55
YGR222W	131	722.3	132.59	101.0	15.65	116.94	1.0	0.2022	-101.29
YGR223C	52	679.4	103.96	86.5	8.06	95.9	1.0	0.1878	-87.85
YGR224W	15	972.8	244.0	207.0	27.93	216.07	1.0	0.3174	-188.13
YGR225W	5	730.2	154.2	179.0	19.6	134.6	0.8	0.2761	-115.0
YGR227C-A	7	292.0	165.14	191.0	45.71	119.43	1.0	0.537	-73.71
YGR227W	55	743.3	156.02	147.0	11.31	144.71	1.0	0.265	-133.4
YGR228W	121	408.0	211.02	190.0	1.19	209.83	1.0	0.5278	-208.64
YGR229C	100	1138.4	275.22	253.5	56.8	218.42	0.98	0.2528	-161.62
YGR230W	107	537.3	213.66	211.0	50.17	163.5	1.0	0.3973	-113.33
YGR231C	249	678.0	243.61	243.0	9.55	234.06	1.0	0.4154	-224.51
YGR232W	218	623.8	100.76	83.5	14.33	86.42	1.0	0.1751	-72.09
YGR233C	245	798.8	109.71	112.0	6.57	103.13	0.9878	0.208	-96.56
YGR234W	5036	1002.9	315.17	327.0	6.11	309.06	0.9982	0.3833	-302.94
YGR235C	199	688.6	167.53	158.0	17.81	149.72	1.0	0.2747	-131.91
YGR236C	7	589.4	334.57	318.0	89.14	245.43	1.0	0.5608	-156.29
YGR237C	82	837.9	209.01	190.5	4.82	204.2	1.0	0.3422	-199.38
YGR238C	40	737.6	135.28	132.5	6.95	128.32	1.0	0.2588	-121.38
YGR239C	110	429.5	152.99	117.5	2.79	150.2	1.0	0.3645	-147.41
YGR240C	899	1062.6	255.6	245.0	10.83	244.78	0.9933	0.3584	-233.95
YGR240C-A	107	454.1	267.43	277.0	196.53	70.9	1.0	0.5597	125.64
YGR241C	78	827.8	139.9	139.0	16.65	123.24	1.0	0.2255	-106.59
YGR243W	120	596.2	208.36	205.5	47.19	161.17	1.0	0.3546	-113.98
YGR244C	196	786.3	155.33	152.0	19.92	135.41	0.9949	0.2527	-115.48
YGR245C	199	501.9	145.84	141.0	1.49	144.35	1.0	0.3319	-142.86
YGR246C	59	676.5	201.69	177.0	3.0	198.69	0.9831	0.3677	-195.69
YGR247W	24	552.7	127.54	135.0	31.08	96.46	0.9583	0.2612	-65.38
YGR248W	41	758.3	176.66	175.0	9.49	167.17	1.0	0.256	-157.68
YGR249W	23	1004.8	505.61	531.0	13.74	491.87	1.0	0.5159	-478.13
YGR250C	561	1029.6	160.4	168.0	15.99	144.41	0.9964	0.2193	-128.41
