panel	gene	chrom	position	window_position	depth_sense	depth_antisense
S1A	YFR008W	VI	160210	676	0	0
S1A	YFR008W	VI	160211	677	0	0
S1A	YFR008W	VI	160212	678	0	0
S1A	YFR008W	VI	160213	679	0	0
S1A	YFR008W	VI	160214	680	0	0
S1A	YFR008W	VI	160215	681	0	0
S1A	YFR008W	VI	160216	682	0	0
S1A	YFR008W	VI	160217	683	0	0
S1A	YFR008W	VI	160218	684	0	0
S1A	YFR008W	VI	160219	685	0	0
S1A	YFR008W	VI	160220	686	0	0
S1A	YFR008W	VI	160221	687	0	0
S1A	YFR008W	VI	160222	688	0	0
S1A	YFR008W	VI	160223	689	0	0
S1A	YFR008W	VI	160224	690	0	0
S1A	YFR008W	VI	160225	691	0	0
S1A	YFR008W	VI	160226	692	0	0
S1A	YFR008W	VI	160227	693	0	0
S1A	YFR008W	VI	160228	694	0	0
S1A	YFR008W	VI	160229	695	0	0
S1A	YFR008W	VI	160230	696	0	0
S1A	YFR008W	VI	160231	697	0	0
S1A	YFR008W	VI	160232	698	0	0
S1A	YFR008W	VI	160233	699	0	0
S1A	YFR008W	VI	160234	700	0	0
S1A	YFR008W	VI	160235	701	0	0
S1A	YFR008W	VI	160236	702	0	0
S1A	YFR008W	VI	160237	703	0	0
S1A	YFR008W	VI	160238	704	0	0
S1A	YFR008W	VI	160239	705	0	0
S1A	YFR008W	VI	160240	706	0	0
S1A	YFR008W	VI	160241	707	0	0
S1A	YFR008W	VI	160242	708	0	0
S1A	YFR008W	VI	160243	709	0	0
S1A	YFR008W	VI	160244	710	0	0
S1A	YFR008W	VI	160245	711	0	0
S1A	YFR008W	VI	160246	712	0	0
S1A	YFR008W	VI	160247	713	0	0
S1A	YFR008W	VI	160248	714	0	0
S1A	YFR008W	VI	160249	715	0	0
S1A	YFR008W	VI	160250	716	0	0
S1A	YFR008W	VI	160251	717	0	0
S1A	YFR008W	VI	160252	718	0	0
S1A	YFR008W	VI	160253	719	0	0
S1A	YFR008W	VI	160254	720	0	0
S1A	YFR008W	VI	160255	721	0	0
S1A	YFR008W	VI	160256	722	0	0
S1A	YFR008W	VI	160257	723	0	0
S1A	YFR008W	VI	160258	724	0	0
S1A	YFR008W	VI	160259	725	0	0
S1A	YFR008W	VI	160260	726	0	0
S1A	YFR008W	VI	160261	727	0	0
S1A	YFR008W	VI	160262	728	0	0
S1A	YFR008W	VI	160263	729	0	0
S1A	YFR008W	VI	160264	730	0	0
S1A	YFR008W	VI	160265	731	0	0
S1A	YFR008W	VI	160266	732	0	0
S1A	YFR008W	VI	160267	733	0	0
S1A	YFR008W	VI	160268	734	0	0
S1A	YFR008W	VI	160269	735	0	0
S1A	YFR008W	VI	160270	736	0	0
S1A	YFR008W	VI	160271	737	0	0
S1A	YFR008W	VI	160272	738	0	0
S1A	YFR008W	VI	160273	739	0	0
S1A	YFR008W	VI	160274	740	0	0
S1A	YFR008W	VI	160275	741	0	0
S1A	YFR008W	VI	160276	742	0	0
S1A	YFR008W	VI	160277	743	0	0
S1A	YFR008W	VI	160278	744	0	0
S1A	YFR008W	VI	160279	745	0	0
S1A	YFR008W	VI	160280	746	0	0
S1A	YFR008W	VI	160281	747	0	0
S1A	YFR008W	VI	160282	748	0	0
S1A	YFR008W	VI	160283	749	0	0
S1A	YFR008W	VI	160284	750	0	0
S1A	YFR008W	VI	160285	751	0	0
S1A	YFR008W	VI	160286	752	0	0
S1A	YFR008W	VI	160287	753	0	0
S1A	YFR008W	VI	160288	754	0	0
S1A	YFR008W	VI	160289	755	0	0
S1A	YFR008W	VI	160290	756	0	0
S1A	YFR008W	VI	160291	757	0	0
S1A	YFR008W	VI	160292	758	0	0
S1A	YFR008W	VI	160293	759	0	0
S1A	YFR008W	VI	160294	760	0	0
S1A	YFR008W	VI	160295	761	0	0
S1A	YFR008W	VI	160296	762	0	0
S1A	YFR008W	VI	160297	763	0	0
S1A	YFR008W	VI	160298	764	0	0
S1A	YFR008W	VI	160299	765	0	0
S1A	YFR008W	VI	160300	766	0	0
S1A	YFR008W	VI	160301	767	0	0
S1A	YFR008W	VI	160302	768	1	0
S1A	YFR008W	VI	160303	769	1	0
S1A	YFR008W	VI	160304	770	1	0
S1A	YFR008W	VI	160305	771	1	0
S1A	YFR008W	VI	160306	772	1	0
S1A	YFR008W	VI	160307	773	1	0
S1A	YFR008W	VI	160308	774	1	0
S1A	YFR008W	VI	160309	775	1	0
S1A	YFR008W	VI	160310	776	1	0
S1A	YFR008W	VI	160311	777	1	0
S1A	YFR008W	VI	160312	778	1	0
S1A	YFR008W	VI	160313	779	1	0
S1A	YFR008W	VI	160314	780	1	0
S1A	YFR008W	VI	160315	781	1	0
S1A	YFR008W	VI	160316	782	1	0
S1A	YFR008W	VI	160317	783	1	0
S1A	YFR008W	VI	160318	784	1	0
S1A	YFR008W	VI	160319	785	1	0
S1A	YFR008W	VI	160320	786	1	0
S1A	YFR008W	VI	160321	787	1	0
S1A	YFR008W	VI	160322	788	1	0
S1A	YFR008W	VI	160323	789	1	0
S1A	YFR008W	VI	160324	790	1	0
S1A	YFR008W	VI	160325	791	1	0
S1A	YFR008W	VI	160326	792	1	0
S1A	YFR008W	VI	160327	793	1	0
S1A	YFR008W	VI	160328	794	1	0
S1A	YFR008W	VI	160329	795	1	0
S1A	YFR008W	VI	160330	796	1	0
S1A	YFR008W	VI	160331	797	1	0
S1A	YFR008W	VI	160332	798	1	0
S1A	YFR008W	VI	160333	799	1	0
S1A	YFR008W	VI	160334	800	1	0
S1A	YFR008W	VI	160335	801	1	0
S1A	YFR008W	VI	160336	802	1	0
S1A	YFR008W	VI	160337	803	1	0
S1A	YFR008W	VI	160338	804	1	0
S1A	YFR008W	VI	160339	805	1	0
S1A	YFR008W	VI	160340	806	1	0
S1A	YFR008W	VI	160341	807	1	0
S1A	YFR008W	VI	160342	808	1	0
S1A	YFR008W	VI	160343	809	1	0
S1A	YFR008W	VI	160344	810	1	0
S1A	YFR008W	VI	160345	811	1	0
S1A	YFR008W	VI	160346	812	2	0
S1A	YFR008W	VI	160347	813	2	0
S1A	YFR008W	VI	160348	814	2	0
S1A	YFR008W	VI	160349	815	2	0
S1A	YFR008W	VI	160350	816	2	0
S1A	YFR008W	VI	160351	817	2	0
S1A	YFR008W	VI	160352	818	1	0
S1A	YFR008W	VI	160353	819	2	0
S1A	YFR008W	VI	160354	820	2	0
S1A	YFR008W	VI	160355	821	2	0
S1A	YFR008W	VI	160356	822	2	0
S1A	YFR008W	VI	160357	823	2	0
S1A	YFR008W	VI	160358	824	2	0
S1A	YFR008W	VI	160359	825	2	0
S1A	YFR008W	VI	160360	826	2	0
S1A	YFR008W	VI	160361	827	2	0
S1A	YFR008W	VI	160362	828	3	0
S1A	YFR008W	VI	160363	829	3	0
S1A	YFR008W	VI	160364	830	3	0
S1A	YFR008W	VI	160365	831	3	0
S1A	YFR008W	VI	160366	832	4	0
S1A	YFR008W	VI	160367	833	4	0
S1A	YFR008W	VI	160368	834	4	0
S1A	YFR008W	VI	160369	835	4	0
S1A	YFR008W	VI	160370	836	4	0
S1A	YFR008W	VI	160371	837	4	0
S1A	YFR008W	VI	160372	838	4	0
S1A	YFR008W	VI	160373	839	4	0
S1A	YFR008W	VI	160374	840	4	0
S1A	YFR008W	VI	160375	841	4	0
S1A	YFR008W	VI	160376	842	4	0
S1A	YFR008W	VI	160377	843	4	0
S1A	YFR008W	VI	160378	844	4	0
S1A	YFR008W	VI	160379	845	4	0
S1A	YFR008W	VI	160380	846	4	0
S1A	YFR008W	VI	160381	847	4	0
S1A	YFR008W	VI	160382	848	4	0
S1A	YFR008W	VI	160383	849	4	0
S1A	YFR008W	VI	160384	850	3	0
S1A	YFR008W	VI	160385	851	3	0
S1A	YFR008W	VI	160386	852	0	0
S1A	YFR008W	VI	160387	853	2	0
S1A	YFR008W	VI	160388	854	4	0
S1A	YFR008W	VI	160389	855	4	0
S1A	YFR008W	VI	160390	856	4	0
S1A	YFR008W	VI	160391	857	4	0
S1A	YFR008W	VI	160392	858	4	0
S1A	YFR008W	VI	160393	859	4	0
S1A	YFR008W	VI	160394	860	4	0
S1A	YFR008W	VI	160395	861	4	0
S1A	YFR008W	VI	160396	862	4	0
S1A	YFR008W	VI	160397	863	4	0
S1A	YFR008W	VI	160398	864	4	0
S1A	YFR008W	VI	160399	865	4	0
S1A	YFR008W	VI	160400	866	4	0
S1A	YFR008W	VI	160401	867	4	0
S1A	YFR008W	VI	160402	868	4	0
S1A	YFR008W	VI	160403	869	4	0
S1A	YFR008W	VI	160404	870	4	0
S1A	YFR008W	VI	160405	871	4	0
S1A	YFR008W	VI	160406	872	4	0
S1A	YFR008W	VI	160407	873	4	0
S1A	YFR008W	VI	160408	874	4	0
S1A	YFR008W	VI	160409	875	4	0
S1A	YFR008W	VI	160410	876	4	0
S1A	YFR008W	VI	160411	877	4	0
S1A	YFR008W	VI	160412	878	4	0
S1A	YFR008W	VI	160413	879	4	0
S1A	YFR008W	VI	160414	880	4	0
S1A	YFR008W	VI	160415	881	4	0
S1A	YFR008W	VI	160416	882	4	0
S1A	YFR008W	VI	160417	883	4	0
S1A	YFR008W	VI	160418	884	4	0
S1A	YFR008W	VI	160419	885	4	0
S1A	YFR008W	VI	160420	886	4	0
S1A	YFR008W	VI	160421	887	2	0
S1A	YFR008W	VI	160422	888	2	0
S1A	YFR008W	VI	160423	889	4	0
S1A	YFR008W	VI	160424	890	4	0
S1A	YFR008W	VI	160425	891	4	0
S1A	YFR008W	VI	160426	892	4	0
S1A	YFR008W	VI	160427	893	3	0
S1A	YFR008W	VI	160428	894	4	0
S1A	YFR008W	VI	160429	895	4	0
S1A	YFR008W	VI	160430	896	4	0
S1A	YFR008W	VI	160431	897	4	0
S1A	YFR008W	VI	160432	898	4	0
S1A	YFR008W	VI	160433	899	5	0
S1A	YFR008W	VI	160434	900	5	0
S1A	YFR008W	VI	160435	901	5	0
S1A	YFR008W	VI	160436	902	5	0
S1A	YFR008W	VI	160437	903	5	0
S1A	YFR008W	VI	160438	904	5	0
S1A	YFR008W	VI	160439	905	5	0
S1A	YFR008W	VI	160440	906	5	0
S1A	YFR008W	VI	160441	907	4	0
S1A	YFR008W	VI	160442	908	5	0
S1A	YFR008W	VI	160443	909	4	0
S1A	YFR008W	VI	160444	910	2	0
S1A	YFR008W	VI	160445	911	3	0
S1A	YFR008W	VI	160446	912	5	0
S1A	YFR008W	VI	160447	913	5	0
S1A	YFR008W	VI	160448	914	5	0
S1A	YFR008W	VI	160449	915	6	0
S1A	YFR008W	VI	160450	916	6	0
S1A	YFR008W	VI	160451	917	6	0
S1A	YFR008W	VI	160452	918	4	0
S1A	YFR008W	VI	160453	919	4	0
S1A	YFR008W	VI	160454	920	6	0
S1A	YFR008W	VI	160455	921	7	0
S1A	YFR008W	VI	160456	922	6	0
S1A	YFR008W	VI	160457	923	7	0
S1A	YFR008W	VI	160458	924	7	0
S1A	YFR008W	VI	160459	925	7	0
S1A	YFR008W	VI	160460	926	7	0
S1A	YFR008W	VI	160461	927	7	0
S1A	YFR008W	VI	160462	928	6	0
S1A	YFR008W	VI	160463	929	6	0
S1A	YFR008W	VI	160464	930	7	0
S1A	YFR008W	VI	160465	931	6	0
S1A	YFR008W	VI	160466	932	7	0
S1A	YFR008W	VI	160467	933	7	0
S1A	YFR008W	VI	160468	934	7	0
S1A	YFR008W	VI	160469	935	7	0
S1A	YFR008W	VI	160470	936	12	0
S1A	YFR008W	VI	160471	937	12	0
S1A	YFR008W	VI	160472	938	12	0
S1A	YFR008W	VI	160473	939	12	0
S1A	YFR008W	VI	160474	940	12	0
S1A	YFR008W	VI	160475	941	12	0
S1A	YFR008W	VI	160476	942	12	0
S1A	YFR008W	VI	160477	943	12	0
S1A	YFR008W	VI	160478	944	12	0
S1A	YFR008W	VI	160479	945	12	0
S1A	YFR008W	VI	160480	946	12	0
S1A	YFR008W	VI	160481	947	10	0
S1A	YFR008W	VI	160482	948	11	0
S1A	YFR008W	VI	160483	949	12	0
S1A	YFR008W	VI	160484	950	11	0
S1A	YFR008W	VI	160485	951	12	0
S1A	YFR008W	VI	160486	952	14	0
S1A	YFR008W	VI	160487	953	14	0
S1A	YFR008W	VI	160488	954	15	0
S1A	YFR008W	VI	160489	955	15	0
S1A	YFR008W	VI	160490	956	15	0
S1A	YFR008W	VI	160491	957	15	0
S1A	YFR008W	VI	160492	958	16	0
S1A	YFR008W	VI	160493	959	17	0
S1A	YFR008W	VI	160494	960	17	0
S1A	YFR008W	VI	160495	961	17	0
S1A	YFR008W	VI	160496	962	17	0
S1A	YFR008W	VI	160497	963	15	0
S1A	YFR008W	VI	160498	964	15	0
S1A	YFR008W	VI	160499	965	19	0
S1A	YFR008W	VI	160500	966	19	0
S1A	YFR008W	VI	160501	967	20	0
S1A	YFR008W	VI	160502	968	20	0
S1A	YFR008W	VI	160503	969	20	0
S1A	YFR008W	VI	160504	970	20	0
S1A	YFR008W	VI	160505	971	22	0
S1A	YFR008W	VI	160506	972	21	0
S1A	YFR008W	VI	160507	973	27	0
S1A	YFR008W	VI	160508	974	36	0
S1A	YFR008W	VI	160509	975	37	0
S1A	YFR008W	VI	160510	976	37	0
S1A	YFR008W	VI	160511	977	39	0
S1A	YFR008W	VI	160512	978	40	0
S1A	YFR008W	VI	160513	979	38	0
S1A	YFR008W	VI	160514	980	41	0
S1A	YFR008W	VI	160515	981	41	0
S1A	YFR008W	VI	160516	982	31	0
S1A	YFR008W	VI	160517	983	44	0
S1A	YFR008W	VI	160518	984	44	0
S1A	YFR008W	VI	160519	985	43	0
S1A	YFR008W	VI	160520	986	44	0
S1A	YFR008W	VI	160521	987	44	0
S1A	YFR008W	VI	160522	988	45	0
S1A	YFR008W	VI	160523	989	46	0
S1A	YFR008W	VI	160524	990	46	0
S1A	YFR008W	VI	160525	991	47	0
S1A	YFR008W	VI	160526	992	47	0
S1A	YFR008W	VI	160527	993	47	0
S1A	YFR008W	VI	160528	994	44	0
S1A	YFR008W	VI	160529	995	47	0
S1A	YFR008W	VI	160530	996	60	0
S1A	YFR008W	VI	160531	997	65	0
S1A	YFR008W	VI	160532	998	68	0
S1A	YFR008W	VI	160533	999	66	0
S1A	YFR008W	VI	160534	1000	69	0
S1A	YFR008W	VI	160535	1001	66	0
S1A	YFR008W	VI	160536	1002	73	0
S1A	YFR008W	VI	160537	1003	73	0
S1A	YFR008W	VI	160538	1004	76	0
S1A	YFR008W	VI	160539	1005	77	0
S1A	YFR008W	VI	160540	1006	80	0
S1A	YFR008W	VI	160541	1007	79	0
S1A	YFR008W	VI	160542	1008	80	0
S1A	YFR008W	VI	160543	1009	80	0
S1A	YFR008W	VI	160544	1010	80	0
S1A	YFR008W	VI	160545	1011	75	0
S1A	YFR008W	VI	160546	1012	82	0
S1A	YFR008W	VI	160547	1013	81	0
S1A	YFR008W	VI	160548	1014	81	0
S1A	YFR008W	VI	160549	1015	84	0
S1A	YFR008W	VI	160550	1016	86	0
S1A	YFR008W	VI	160551	1017	87	0
S1A	YFR008W	VI	160552	1018	86	0
S1A	YFR008W	VI	160553	1019	87	0
S1A	YFR008W	VI	160554	1020	54	0
S1A	YFR008W	VI	160555	1021	92	0
S1A	YFR008W	VI	160556	1022	96	0
S1A	YFR008W	VI	160557	1023	96	0
S1A	YFR008W	VI	160558	1024	96	0
S1A	YFR008W	VI	160559	1025	94	0
S1A	YFR008W	VI	160560	1026	95	0
S1A	YFR008W	VI	160561	1027	95	0
S1A	YFR008W	VI	160562	1028	96	0
S1A	YFR008W	VI	160563	1029	95	0
S1A	YFR008W	VI	160564	1030	96	0
S1A	YFR008W	VI	160565	1031	90	0
S1A	YFR008W	VI	160566	1032	88	0
S1A	YFR008W	VI	160567	1033	88	0
S1A	YFR008W	VI	160568	1034	95	0
S1A	YFR008W	VI	160569	1035	93	0
S1A	YFR008W	VI	160570	1036	95	0
S1A	YFR008W	VI	160571	1037	96	0
S1A	YFR008W	VI	160572	1038	96	0
S1A	YFR008W	VI	160573	1039	94	0
S1A	YFR008W	VI	160574	1040	85	0
S1A	YFR008W	VI	160575	1041	80	0
S1A	YFR008W	VI	160576	1042	83	0
S1A	YFR008W	VI	160577	1043	63	0
S1A	YFR008W	VI	160578	1044	63	0
S1A	YFR008W	VI	160579	1045	62	0
S1A	YFR008W	VI	160580	1046	78	0
S1A	YFR008W	VI	160581	1047	79	0
S1A	YFR008W	VI	160582	1048	79	0
S1A	YFR008W	VI	160583	1049	91	0
S1A	YFR008W	VI	160584	1050	91	0
S1A	YFR008W	VI	160585	1051	88	0
S1A	YFR008W	VI	160586	1052	92	0
S1A	YFR008W	VI	160587	1053	95	0
S1A	YFR008W	VI	160588	1054	92	0
S1A	YFR008W	VI	160589	1055	94	0
S1A	YFR008W	VI	160590	1056	93	0
S1A	YFR008W	VI	160591	1057	94	0
S1A	YFR008W	VI	160592	1058	95	0
S1A	YFR008W	VI	160593	1059	96	0
S1A	YFR008W	VI	160594	1060	95	0
S1A	YFR008W	VI	160595	1061	96	0
S1A	YFR008W	VI	160596	1062	98	0
S1A	YFR008W	VI	160597	1063	94	0
S1A	YFR008W	VI	160598	1064	96	0
S1A	YFR008W	VI	160599	1065	99	0
S1A	YFR008W	VI	160600	1066	99	0
S1A	YFR008W	VI	160601	1067	99	0
S1A	YFR008W	VI	160602	1068	78	0
S1A	YFR008W	VI	160603	1069	79	0
S1A	YFR008W	VI	160604	1070	95	0
S1A	YFR008W	VI	160605	1071	99	0
S1A	YFR008W	VI	160606	1072	101	0
S1A	YFR008W	VI	160607	1073	101	0
S1A	YFR008W	VI	160608	1074	101	0
S1A	YFR008W	VI	160609	1075	101	0
S1A	YFR008W	VI	160610	1076	97	0
S1A	YFR008W	VI	160611	1077	84	0
S1A	YFR008W	VI	160612	1078	97	0
S1A	YFR008W	VI	160613	1079	96	0
S1A	YFR008W	VI	160614	1080	72	0
S1A	YFR008W	VI	160615	1081	66	0
S1A	YFR008W	VI	160616	1082	95	0
S1A	YFR008W	VI	160617	1083	86	0
S1A	YFR008W	VI	160618	1084	96	0
S1A	YFR008W	VI	160619	1085	80	0
S1A	YFR008W	VI	160620	1086	85	0
S1A	YFR008W	VI	160621	1087	99	0
S1A	YFR008W	VI	160622	1088	99	0
S1A	YFR008W	VI	160623	1089	65	0
S1A	YFR008W	VI	160624	1090	102	0
S1A	YFR008W	VI	160625	1091	100	0
S1A	YFR008W	VI	160626	1092	100	0
S1A	YFR008W	VI	160627	1093	100	0
S1A	YFR008W	VI	160628	1094	100	0
S1A	YFR008W	VI	160629	1095	102	0
S1A	YFR008W	VI	160630	1096	102	0
S1A	YFR008W	VI	160631	1097	102	0
S1A	YFR008W	VI	160632	1098	101	0
S1A	YFR008W	VI	160633	1099	101	0
S1A	YFR008W	VI	160634	1100	98	0
S1A	YFR008W	VI	160635	1101	99	0
S1A	YFR008W	VI	160636	1102	101	0
S1A	YFR008W	VI	160637	1103	102	0
S1A	YFR008W	VI	160638	1104	103	0
S1A	YFR008W	VI	160639	1105	103	0
S1A	YFR008W	VI	160640	1106	102	0
S1A	YFR008W	VI	160641	1107	99	0
S1A	YFR008W	VI	160642	1108	104	0
S1A	YFR008W	VI	160643	1109	101	0
S1A	YFR008W	VI	160644	1110	104	0
S1A	YFR008W	VI	160645	1111	104	0
S1A	YFR008W	VI	160646	1112	101	0
S1A	YFR008W	VI	160647	1113	102	0
S1A	YFR008W	VI	160648	1114	98	0
S1A	YFR008W	VI	160649	1115	104	0
S1A	YFR008W	VI	160650	1116	100	0
S1A	YFR008W	VI	160651	1117	104	0
S1A	YFR008W	VI	160652	1118	101	0
S1A	YFR008W	VI	160653	1119	103	0
S1A	YFR008W	VI	160654	1120	103	0
S1A	YFR008W	VI	160655	1121	104	0
S1A	YFR008W	VI	160656	1122	104	0
S1A	YFR008W	VI	160657	1123	103	0
S1A	YFR008W	VI	160658	1124	105	0
S1A	YFR008W	VI	160659	1125	105	0
S1A	YFR008W	VI	160660	1126	101	0
S1A	YFR008W	VI	160661	1127	105	0
S1A	YFR008W	VI	160662	1128	104	0
S1A	YFR008W	VI	160663	1129	104	0
S1A	YFR008W	VI	160664	1130	96	0
S1A	YFR008W	VI	160665	1131	106	0
S1A	YFR008W	VI	160666	1132	107	0
S1A	YFR008W	VI	160667	1133	107	0
S1A	YFR008W	VI	160668	1134	107	0
S1A	YFR008W	VI	160669	1135	107	0
S1A	YFR008W	VI	160670	1136	101	0
S1A	YFR008W	VI	160671	1137	103	0
S1A	YFR008W	VI	160672	1138	86	0
S1A	YFR008W	VI	160673	1139	96	0
S1A	YFR008W	VI	160674	1140	90	0
S1A	YFR008W	VI	160675	1141	106	0
S1A	YFR008W	VI	160676	1142	107	0
S1A	YFR008W	VI	160677	1143	107	0
S1A	YFR008W	VI	160678	1144	112	0
S1A	YFR008W	VI	160679	1145	113	0
S1A	YFR008W	VI	160680	1146	113	0
S1A	YFR008W	VI	160681	1147	113	0
S1A	YFR008W	VI	160682	1148	112	0
S1A	YFR008W	VI	160683	1149	113	0
S1A	YFR008W	VI	160684	1150	111	0
S1A	YFR008W	VI	160685	1151	112	0
S1A	YFR008W	VI	160686	1152	111	0
S1A	YFR008W	VI	160687	1153	113	0
S1A	YFR008W	VI	160688	1154	114	0
S1A	YFR008W	VI	160689	1155	100	0
S1A	YFR008W	VI	160690	1156	111	0
S1A	YFR008W	VI	160691	1157	114	0
S1A	YFR008W	VI	160692	1158	115	0
S1A	YFR008W	VI	160693	1159	115	0
S1A	YFR008W	VI	160694	1160	116	0
S1A	YFR008W	VI	160695	1161	116	0
S1A	YFR008W	VI	160696	1162	114	0
S1A	YFR008W	VI	160697	1163	108	0
S1A	YFR008W	VI	160698	1164	114	0
S1A	YFR008W	VI	160699	1165	116	0
S1A	YFR008W	VI	160700	1166	115	0
S1A	YFR008W	VI	160701	1167	114	0
S1A	YFR008W	VI	160702	1168	110	0
S1A	YFR008W	VI	160703	1169	111	0
S1A	YFR008W	VI	160704	1170	117	0
S1A	YFR008W	VI	160705	1171	103	0
S1A	YFR008W	VI	160706	1172	113	0
S1A	YFR008W	VI	160707	1173	114	0
S1A	YFR008W	VI	160708	1174	118	0
S1A	YFR008W	VI	160709	1175	117	0
S1A	YFR008W	VI	160710	1176	119	0
S1A	YFR008W	VI	160711	1177	119	0
S1A	YFR008W	VI	160712	1178	114	0
S1A	YFR008W	VI	160713	1179	105	0
S1A	YFR008W	VI	160714	1180	115	0
S1A	YFR008W	VI	160715	1181	119	0
S1A	YFR008W	VI	160716	1182	117	0
S1A	YFR008W	VI	160717	1183	118	0
S1A	YFR008W	VI	160718	1184	105	0
S1A	YFR008W	VI	160719	1185	101	0
S1A	YFR008W	VI	160720	1186	114	0
S1A	YFR008W	VI	160721	1187	112	0
S1A	YFR008W	VI	160722	1188	116	0
S1A	YFR008W	VI	160723	1189	117	0
S1A	YFR008W	VI	160724	1190	117	0
S1A	YFR008W	VI	160725	1191	116	0
S1A	YFR008W	VI	160726	1192	119	0
S1A	YFR008W	VI	160727	1193	118	0
S1A	YFR008W	VI	160728	1194	120	0
S1A	YFR008W	VI	160729	1195	112	0
S1A	YFR008W	VI	160730	1196	117	0
S1A	YFR008W	VI	160731	1197	118	0
S1A	YFR008W	VI	160732	1198	114	0
S1A	YFR008W	VI	160733	1199	116	0
S1A	YFR008W	VI	160734	1200	116	0
S1A	YFR008W	VI	160735	1201	110	0
S1A	YFR008W	VI	160736	1202	118	0
S1A	YFR008W	VI	160737	1203	119	0
S1A	YFR008W	VI	160738	1204	119	0
S1A	YFR008W	VI	160739	1205	118	0
S1A	YFR008W	VI	160740	1206	119	0
S1A	YFR008W	VI	160741	1207	120	0
S1A	YFR008W	VI	160742	1208	116	0
S1A	YFR008W	VI	160743	1209	116	0
S1A	YFR008W	VI	160744	1210	118	0
S1A	YFR008W	VI	160745	1211	116	0
S1A	YFR008W	VI	160746	1212	116	0
S1A	YFR008W	VI	160747	1213	118	0
S1A	YFR008W	VI	160748	1214	118	0
S1A	YFR008W	VI	160749	1215	118	0
S1A	YFR008W	VI	160750	1216	116	0
S1A	YFR008W	VI	160751	1217	116	0
S1A	YFR008W	VI	160752	1218	115	0
S1A	YFR008W	VI	160753	1219	117	0
S1A	YFR008W	VI	160754	1220	119	0
S1A	YFR008W	VI	160755	1221	120	0
S1A	YFR008W	VI	160756	1222	121	0
S1A	YFR008W	VI	160757	1223	121	0
S1A	YFR008W	VI	160758	1224	121	0
S1A	YFR008W	VI	160759	1225	118	0
S1A	YFR008W	VI	160760	1226	117	0
S1A	YFR008W	VI	160761	1227	107	0
S1A	YFR008W	VI	160762	1228	93	0
S1A	YFR008W	VI	160763	1229	118	0
S1A	YFR008W	VI	160764	1230	114	0
S1A	YFR008W	VI	160765	1231	119	0
S1A	YFR008W	VI	160766	1232	120	0
S1A	YFR008W	VI	160767	1233	119	0
S1A	YFR008W	VI	160768	1234	121	0
S1A	YFR008W	VI	160769	1235	110	0
S1A	YFR008W	VI	160770	1236	111	0
S1A	YFR008W	VI	160771	1237	110	0
S1A	YFR008W	VI	160772	1238	115	0
S1A	YFR008W	VI	160773	1239	119	0
S1A	YFR008W	VI	160774	1240	120	0
S1A	YFR008W	VI	160775	1241	125	0
S1A	YFR008W	VI	160776	1242	115	0
S1A	YFR008W	VI	160777	1243	124	0
S1A	YFR008W	VI	160778	1244	124	0
S1A	YFR008W	VI	160779	1245	118	0
S1A	YFR008W	VI	160780	1246	116	0
S1A	YFR008W	VI	160781	1247	125	0
S1A	YFR008W	VI	160782	1248	121	0
S1A	YFR008W	VI	160783	1249	125	0
S1A	YFR008W	VI	160784	1250	124	0
S1A	YFR008W	VI	160785	1251	120	0
S1A	YFR008W	VI	160786	1252	112	0
S1A	YFR008W	VI	160787	1253	112	0
S1A	YFR008W	VI	160788	1254	116	0
S1A	YFR008W	VI	160789	1255	125	0
S1A	YFR008W	VI	160790	1256	125	0
S1A	YFR008W	VI	160791	1257	126	0
S1A	YFR008W	VI	160792	1258	126	0
S1A	YFR008W	VI	160793	1259	118	0
S1A	YFR008W	VI	160794	1260	127	0
S1A	YFR008W	VI	160795	1261	127	0
S1A	YFR008W	VI	160796	1262	127	0
S1A	YFR008W	VI	160797	1263	127	0
S1A	YFR008W	VI	160798	1264	127	0
S1A	YFR008W	VI	160799	1265	97	0
S1A	YFR008W	VI	160800	1266	114	0
S1A	YFR008W	VI	160801	1267	117	0
S1A	YFR008W	VI	160802	1268	107	0
S1A	YFR008W	VI	160803	1269	122	0
S1A	YFR008W	VI	160804	1270	131	0
S1A	YFR008W	VI	160805	1271	132	0
S1A	YFR008W	VI	160806	1272	129	0
S1A	YFR008W	VI	160807	1273	131	0
S1A	YFR008W	VI	160808	1274	131	0
S1A	YFR008W	VI	160809	1275	79	0
S1A	YFR008W	VI	160810	1276	130	0
S1A	YFR008W	VI	160811	1277	130	0
S1A	YFR008W	VI	160812	1278	130	0
S1A	YFR008W	VI	160813	1279	130	0
S1A	YFR008W	VI	160814	1280	118	0
S1A	YFR008W	VI	160815	1281	126	0
S1A	YFR008W	VI	160816	1282	130	0
S1A	YFR008W	VI	160817	1283	120	0
S1A	YFR008W	VI	160818	1284	128	0
S1A	YFR008W	VI	160819	1285	133	0
S1A	YFR008W	VI	160820	1286	132	0
S1A	YFR008W	VI	160821	1287	129	0
S1A	YFR008W	VI	160822	1288	131	0
S1A	YFR008W	VI	160823	1289	134	0
S1A	YFR008W	VI	160824	1290	135	0
S1A	YFR008W	VI	160825	1291	122	0
S1A	YFR008W	VI	160826	1292	129	0
S1A	YFR008W	VI	160827	1293	125	0
S1A	YFR008W	VI	160828	1294	131	0
S1A	YFR008W	VI	160829	1295	128	0
S1A	YFR008W	VI	160830	1296	124	0
