transcript	n_reads	mean_read_length	mean_clip_total	median_clip_total	mean_clip_5p	mean_clip_3p	frac_clipped	mean_clip_frac	asymmetry
YEL054C_mRNA	4802	568.2	52.6	66.0	2.84	49.76	0.9944	0.1052	-46.92
YEL055C_mRNA	393	692.2	51.15	64.0	1.66	49.49	0.9924	0.0899	-47.84
YEL056W_mRNA	95	619.7	57.2	71.0	2.09	55.11	0.9895	0.1201	-53.01
YEL057C_mRNA	31	569.2	51.65	28.0	6.16	45.48	1.0	0.1116	-39.32
YEL058W_mRNA	444	799.2	39.34	11.0	2.4	36.93	0.991	0.0628	-34.53
YEL059C-A_mRNA	94	354.4	55.51	73.0	3.23	52.28	0.9894	0.1573	-49.04
YEL060C_mRNA	251	707.7	47.28	26.0	2.93	44.35	0.996	0.1018	-41.41
YEL061C_mRNA	67	817.4	54.61	70.0	1.78	52.84	0.9851	0.0851	-51.06
YEL062W_mRNA	117	720.5	78.04	78.0	2.43	75.62	0.9829	0.1337	-73.19
YEL063C_mRNA	167	712.4	60.35	66.0	12.56	47.78	0.994	0.1271	-35.22
YEL064C_mRNA	37	704.0	67.76	71.0	1.14	66.62	1.0	0.1426	-65.49
YEL065W_mRNA	29	1028.5	55.55	61.0	7.72	47.83	1.0	0.1067	-40.1
YEL066W_mRNA	80	528.9	45.98	28.5	2.12	43.85	1.0	0.0946	-41.72
YEL067C_mRNA	34	531.1	30.35	17.0	2.47	27.88	1.0	0.0584	-25.41
YEL068C_mRNA	65	502.5	56.77	64.0	9.82	46.95	1.0	0.1164	-37.14
YEL070W_mRNA	8	762.8	51.12	42.0	1.5	49.62	1.0	0.0796	-48.12
YEL071W_mRNA	1056	778.0	45.25	17.0	2.01	43.23	0.9848	0.0771	-41.22
YEL072W_mRNA	78	622.5	93.55	85.5	44.97	48.58	0.9872	0.1952	-3.6
YEL073C_mRNA	119	605.5	98.81	76.0	29.59	69.22	0.9916	0.1744	-39.63
YEL077C_mRNA	48	502.5	38.92	14.0	7.52	31.4	1.0	0.075	-23.88
YER001W_mRNA	641	753.9	60.56	66.0	12.9	47.65	0.9969	0.1126	-34.75
YER002W_mRNA	221	412.0	57.34	14.0	2.16	55.18	0.9729	0.1316	-53.02
YER003C_mRNA	380	699.1	49.6	55.0	2.23	47.37	0.9947	0.0959	-45.14
YER004W_mRNA	164	625.1	51.85	64.5	1.77	50.08	0.9939	0.102	-48.31
YER005W_mRNA	69	679.9	37.9	12.0	2.81	35.09	0.971	0.0879	-32.28
YER006W_mRNA	620	766.6	44.53	16.0	2.68	41.85	0.9903	0.0773	-39.18
YER007C-A_mRNA	531	568.1	44.63	18.0	2.08	42.55	0.9906	0.0894	-40.47
YER007W_mRNA	39	820.0	44.59	21.0	0.87	43.72	1.0	0.0882	-42.85
YER008C_mRNA	151	713.1	70.66	73.0	21.47	49.19	0.9801	0.1303	-27.72
YER009W_mRNA	3784	535.7	52.61	70.0	2.97	49.64	0.9963	0.0989	-46.67
YER010C_mRNA	101	592.3	88.38	78.0	3.81	84.56	1.0	0.1639	-80.75
YER011W_mRNA	68	639.7	78.65	74.0	26.13	52.51	1.0	0.1446	-26.38
YER012W_mRNA	850	616.5	45.69	16.0	4.42	41.27	0.9894	0.0786	-36.85
YER013W_mRNA	57	656.9	46.6	15.0	1.82	44.77	0.9825	0.0809	-42.95
YER014W_mRNA	94	693.9	42.07	11.5	2.6	39.48	1.0	0.0857	-36.88
YER015W_mRNA	122	582.0	129.57	82.5	68.89	60.68	0.9918	0.2219	8.21
YER016W_mRNA	46	488.3	47.54	18.0	5.2	42.35	1.0	0.1237	-37.15
YER017C_mRNA	78	790.5	50.21	43.5	1.91	48.29	0.9359	0.0831	-46.38
YER018C_mRNA	145	455.8	61.74	73.0	3.4	58.34	1.0	0.1449	-54.94
YER019C-A_mRNA	1205	388.0	44.57	20.0	3.9	40.67	0.995	0.1107	-36.78
YER019W_mRNA	37	615.2	35.14	9.0	1.95	33.19	0.973	0.0962	-31.24
YER020W_mRNA	108	661.8	41.46	11.0	1.57	39.89	1.0	0.088	-38.31
YER021W_mRNA	473	856.4	56.24	44.0	5.14	51.1	0.9979	0.0829	-45.96
YER022W_mRNA	106	805.2	49.51	60.0	2.34	47.17	0.9811	0.0888	-44.83
YER023W_mRNA	267	735.8	49.09	28.0	2.58	46.51	1.0	0.0758	-43.92
YER024W_mRNA	90	572.3	57.22	73.0	3.04	54.18	1.0	0.1322	-51.13
YER025W_mRNA	797	841.1	47.82	20.0	1.87	45.95	0.9849	0.0736	-44.08
YER026C_mRNA	643	690.9	53.26	63.0	4.23	49.03	0.9876	0.0954	-44.8
YER027C_mRNA	158	705.1	47.01	59.5	2.84	44.17	0.9937	0.099	-41.33
YER028C_mRNA	32	642.7	119.59	75.0	4.19	115.41	1.0	0.2085	-111.22
YER029C_mRNA	111	536.9	42.59	15.0	2.04	40.56	0.982	0.0905	-38.52
YER030W_mRNA	118	439.4	36.69	8.5	1.21	35.48	1.0	0.0868	-34.27
YER031C_mRNA	316	653.2	45.16	17.0	2.64	42.52	0.9873	0.0804	-39.88
YER032W_mRNA	48	664.1	51.15	62.5	2.23	48.92	0.9792	0.1142	-46.69
YER033C_mRNA	38	776.7	44.61	14.5	2.87	41.74	1.0	0.0901	-38.87
YER034W_mRNA	25	640.9	58.96	74.0	0.76	58.2	0.92	0.1084	-57.44
YER035W_mRNA	258	507.6	66.17	69.5	1.54	64.64	1.0	0.1378	-63.1
YER036C_mRNA	773	838.9	49.28	63.0	3.16	46.11	0.9612	0.0911	-42.95
YER037W_mRNA	807	964.6	54.54	69.0	2.34	52.2	0.9938	0.068	-49.87
YER038C_mRNA	540	604.5	53.56	52.5	8.13	45.43	0.9944	0.098	-37.3
YER039C_mRNA	24	428.9	128.33	129.0	1.62	126.71	1.0	0.393	-125.08
YER040W_mRNA	134	701.7	54.93	73.0	2.32	52.6	0.9851	0.1087	-50.28
YER041W_mRNA	162	627.0	50.74	56.0	1.43	49.31	0.9753	0.0831	-47.89
YER042W_mRNA	474	519.5	46.51	21.0	3.47	43.04	0.9979	0.1196	-39.57
YER043C_mRNA	3724	760.5	49.58	54.5	2.49	47.09	0.9898	0.0909	-44.6
YER044C-A_mRNA	16	562.2	176.81	94.5	12.19	164.62	1.0	0.2817	-152.44
YER044C_mRNA	1243	545.1	52.38	60.0	5.02	47.36	0.9928	0.0995	-42.34
YER045C_mRNA	169	641.2	61.07	75.0	3.78	57.3	0.9882	0.128	-53.52
YER046W-A_mRNA	5	278.4	61.4	69.0	9.4	52.0	1.0	0.2351	-42.6
YER046W_mRNA	72	439.9	41.33	7.0	6.12	35.21	1.0	0.0832	-29.08
YER047C_mRNA	32	561.9	45.69	19.0	1.75	43.94	1.0	0.0834	-42.19
YER048C_mRNA	225	668.4	46.7	11.0	5.2	41.49	0.9911	0.0809	-36.29
YER048W-A_mRNA	566	565.3	47.22	23.0	1.93	45.29	0.9982	0.0869	-43.37
YER049W_mRNA	251	928.9	45.82	16.0	2.71	43.12	0.996	0.0717	-40.41
YER050C_mRNA	348	528.3	48.14	22.0	3.11	45.04	1.0	0.0918	-41.93
YER051W_mRNA	53	757.4	48.74	22.0	2.38	46.36	0.9811	0.0941	-43.98
YER052C_mRNA	1327	692.3	51.46	67.0	2.88	48.58	0.9955	0.1043	-45.7
YER053C-A_mRNA	156	492.6	68.22	71.0	20.9	47.31	1.0	0.146	-26.41
YER053C_mRNA	430	650.0	55.57	41.0	2.68	52.9	0.993	0.1069	-50.22
YER054C_mRNA	29	573.7	65.59	76.0	5.1	60.48	0.9655	0.1616	-55.38
YER055C_mRNA	2184	750.0	48.67	24.0	2.51	46.16	0.9977	0.0739	-43.65
YER056C-A_mRNA	3664	418.4	41.95	15.0	2.67	39.28	0.9866	0.0992	-36.6
YER056C_mRNA	1122	716.1	63.72	76.0	3.28	60.44	0.9955	0.1317	-57.16
YER057C_mRNA	767	448.8	46.94	22.0	2.28	44.66	1.0	0.1033	-42.39
YER058W_mRNA	25	383.6	40.4	12.0	7.04	33.36	1.0	0.0972	-26.32
YER059W_mRNA	114	636.9	59.74	59.0	13.38	46.36	0.9912	0.106	-32.98
YER060W-A_mRNA	12	765.2	104.33	78.5	13.0	91.33	1.0	0.1375	-78.33
YER060W_mRNA	153	705.2	107.73	82.0	9.25	98.48	0.9804	0.1964	-89.23
YER061C_mRNA	52	687.1	56.63	69.0	2.54	54.1	0.9808	0.1116	-51.56
YER062C_mRNA	167	577.1	58.88	70.0	2.5	56.38	0.988	0.136	-53.89
YER063W_mRNA	100	514.4	45.79	18.0	1.7	44.09	0.97	0.0942	-42.39
YER064C_mRNA	304	693.3	49.09	63.5	2.27	46.82	0.9737	0.098	-44.55
YER065C_mRNA	61	570.7	194.08	100.0	147.98	46.1	0.9836	0.3591	101.89
YER066W_mRNA	55	561.8	127.85	74.0	73.44	54.42	1.0	0.2381	19.02
YER067W_mRNA	766	534.5	43.89	17.0	1.99	41.91	0.9961	0.0925	-39.92
YER068W_mRNA	114	765.3	55.82	72.0	4.64	51.18	0.9825	0.1131	-46.54
YER069W_mRNA	474	694.2	48.13	27.0	4.1	44.03	0.9895	0.1007	-39.92
YER070W_mRNA	293	777.6	54.47	65.0	2.95	51.52	0.9932	0.1038	-48.57
YER071C_mRNA	294	485.3	49.42	58.0	3.74	45.68	0.9966	0.1058	-41.94
YER072W_mRNA	2210	447.9	46.98	50.0	2.15	44.83	0.9778	0.1151	-42.68
YER073W_mRNA	1193	587.3	52.2	67.0	3.03	49.18	0.9908	0.1129	-46.15
YER074W-A_mRNA	702	379.4	51.16	33.0	11.43	39.73	1.0	0.1296	-28.3
YER074W_mRNA	7975	491.0	42.0	14.0	2.68	39.32	0.9921	0.085	-36.64
YER075C_mRNA	47	675.1	67.91	31.0	6.85	61.06	1.0	0.1136	-54.21
YER076C_mRNA	101	516.9	77.53	76.0	11.16	66.38	0.9901	0.1653	-55.22
YER077C_mRNA	73	657.8	76.14	74.0	11.4	64.74	1.0	0.1608	-53.34
YER078C_mRNA	109	636.0	48.38	49.0	2.97	45.4	1.0	0.1071	-42.43
YER078W-A_mRNA	26	938.3	71.27	74.5	1.0	70.27	1.0	0.0864	-69.27
YER079W_mRNA	110	595.9	49.33	58.5	3.39	45.94	0.9545	0.1002	-42.55
YER080W_mRNA	237	761.6	65.89	67.0	2.24	63.65	0.9916	0.106	-61.4
YER081W_mRNA	575	729.4	57.1	68.0	3.14	53.96	1.0	0.0947	-50.82
YER082C_mRNA	282	589.4	48.31	28.5	4.02	44.29	0.9823	0.1091	-40.26
YER083C_mRNA	154	591.1	50.12	66.5	2.71	47.4	1.0	0.107	-44.69
YER086W_mRNA	740	732.2	57.49	71.5	3.01	54.48	0.9959	0.1153	-51.48
YER087C-B_mRNA	607	428.5	42.49	15.0	3.04	39.45	0.9934	0.0985	-36.41
YER087W_mRNA	80	731.1	51.8	69.0	1.88	49.92	1.0	0.0976	-48.05
YER088C-A_mRNA	93	586.1	53.55	20.0	7.33	46.22	1.0	0.1084	-38.88
YER088C_mRNA	204	663.0	59.73	75.0	9.43	50.3	1.0	0.1311	-40.87
YER089C_mRNA	161	606.4	49.27	18.0	5.8	43.47	1.0	0.1132	-37.68
YER090W_mRNA	320	756.7	45.56	17.0	2.09	43.47	0.975	0.0884	-41.38
YER091C_mRNA	1143	890.4	47.3	21.0	2.35	44.96	0.9965	0.0754	-42.61
YER092W_mRNA	136	505.9	42.69	17.0	1.62	41.07	1.0	0.089	-39.44
YER093C-A_mRNA	44	439.9	64.16	66.5	15.86	48.3	1.0	0.1485	-32.43
YER093C_mRNA	72	856.7	53.04	57.5	1.89	51.15	0.9861	0.0997	-49.26
YER094C_mRNA	478	644.0	47.94	21.0	1.74	46.2	0.9854	0.0807	-44.46
YER095W_mRNA	52	813.4	45.85	16.5	1.58	44.27	1.0	0.075	-42.69
YER096W_mRNA	29	706.0	48.28	16.0	3.93	44.34	1.0	0.1075	-40.41
YER097W_mRNA	9	333.6	155.67	163.0	125.56	30.11	1.0	0.4735	95.44
YER098W_mRNA	29	1004.3	68.45	77.0	2.38	66.07	1.0	0.0717	-63.69
YER099C_mRNA	276	655.0	51.09	32.5	6.95	44.13	0.9855	0.0908	-37.18
YER100W_mRNA	235	563.9	46.71	23.0	2.98	43.73	0.9702	0.0969	-40.75
YER101C_mRNA	69	646.2	40.19	10.0	0.72	39.46	0.9855	0.0695	-38.74
YER102W_mRNA	14916	668.1	49.48	21.0	8.38	41.1	0.9982	0.0751	-32.71
YER103W_mRNA	1319	769.6	46.57	18.0	1.93	44.64	0.9856	0.0928	-42.7
YER104W_mRNA	100	492.4	58.18	27.0	6.76	51.42	0.99	0.122	-44.66
YER105C_mRNA	161	900.8	49.15	29.0	2.02	47.12	0.9938	0.077	-45.1
YER106W_mRNA	7	1042.9	250.0	276.0	24.57	225.43	1.0	0.247	-200.86
YER107C_mRNA	180	711.5	55.22	70.5	3.39	51.82	0.9944	0.0981	-48.43
YER109C_mRNA	48	899.1	298.9	291.5	6.5	292.4	1.0	0.4072	-285.9
YER110C_mRNA	587	814.2	52.27	25.0	5.87	46.4	0.9932	0.0918	-40.53
YER111C_mRNA	83	723.8	49.71	23.0	3.05	46.66	0.988	0.0834	-43.61
YER112W_mRNA	513	617.8	54.33	71.0	2.0	52.33	0.9747	0.0979	-50.33
YER113C_mRNA	96	752.9	52.33	60.5	2.35	49.98	0.9896	0.0997	-47.62
YER114C_mRNA	134	723.0	48.96	54.5	2.94	46.01	1.0	0.0833	-43.07
YER115C_mRNA	106	552.6	46.56	18.0	4.72	41.84	1.0	0.104	-37.12
YER116C_mRNA	16	493.4	34.81	10.5	3.25	31.56	0.9375	0.0902	-28.31
YER117W_mRNA	18109	492.4	52.12	52.0	2.83	49.3	0.9934	0.1032	-46.47
YER118C_mRNA	156	638.4	55.37	67.5	5.64	49.72	0.9936	0.122	-44.08
YER119C_mRNA	31	608.0	47.61	62.0	2.06	45.55	1.0	0.0984	-43.48
YER120W_mRNA	424	623.6	44.43	14.0	4.89	39.54	0.9882	0.0796	-34.64
YER121W_mRNA	30	404.9	89.2	44.5	2.77	86.43	0.9333	0.1742	-83.67
YER122C_mRNA	360	731.3	52.46	65.0	2.08	50.38	1.0	0.0861	-48.29
YER123W_mRNA	88	666.3	43.18	18.5	1.86	41.32	1.0	0.0827	-39.45
YER124C_mRNA	376	818.7	57.91	71.0	5.9	52.01	0.9894	0.0955	-46.11
YER125W_mRNA	264	653.1	50.05	34.5	2.37	47.68	1.0	0.0979	-45.31
YER126C_mRNA	428	729.1	50.16	67.5	2.27	47.89	0.993	0.0791	-45.62
YER127W_mRNA	122	587.4	54.8	28.5	6.54	48.25	0.9836	0.113	-41.71
YER128W_mRNA	40	553.7	40.62	10.5	5.68	34.95	1.0	0.0917	-29.28
YER129W_mRNA	149	629.6	61.66	77.0	3.5	58.15	0.9866	0.1207	-54.65
YER130C_mRNA	185	819.7	44.96	19.0	4.5	40.45	0.9946	0.0746	-35.95
YER131W_mRNA	3900	452.7	38.43	11.0	3.04	35.39	0.9756	0.0873	-32.36
YER132C_mRNA	204	553.5	197.59	103.0	144.65	52.94	0.9951	0.4183	91.71
YER133W_mRNA	841	913.8	55.81	17.0	9.76	46.05	0.9786	0.0852	-36.29
YER134C_mRNA	140	653.3	48.94	20.0	2.53	46.41	1.0	0.0829	-43.88
YER135C_mRNA	7	335.1	80.29	86.0	7.29	73.0	1.0	0.2174	-65.71
YER136W_mRNA	369	777.0	51.33	62.0	3.06	48.28	0.9973	0.0919	-45.22
YER137C_mRNA	24	400.7	26.04	6.0	4.54	21.5	0.9583	0.0951	-16.96
YER138C_mRNA	2677	1657.3	294.22	329.0	3.16	291.06	0.9907	0.1978	-287.9
YER138W-A_mRNA	724	370.3	129.73	87.0	9.62	120.11	0.9945	0.2919	-110.5
YER139C_mRNA	388	444.1	232.96	282.5	195.56	37.4	1.0	0.6118	158.15
YER140W_mRNA	53	855.6	43.49	15.0	2.28	41.21	0.9623	0.0733	-38.92
YER141W_mRNA	251	629.4	55.55	22.0	10.99	44.56	1.0	0.1117	-33.57
YER142C_mRNA	94	694.9	62.82	71.0	3.41	59.4	1.0	0.105	-55.99
YER143W_mRNA	97	750.9	46.44	32.0	4.43	42.01	0.9897	0.0898	-37.58
YER144C_mRNA	120	628.1	50.94	70.0	2.47	48.48	0.9917	0.1085	-46.01
YER145C_mRNA	109	615.6	62.38	72.0	3.68	58.7	0.9817	0.1263	-55.02
YER146W_mRNA	569	397.9	45.24	18.0	2.59	42.65	0.9965	0.1092	-40.06
YER147C_mRNA	34	557.8	49.24	58.5	1.56	47.68	1.0	0.1033	-46.12
YER148W-A_mRNA	79	323.5	38.63	12.0	2.27	36.37	0.9873	0.1205	-34.1
YER148W_mRNA	523	741.7	46.9	16.0	3.9	43.01	0.9885	0.066	-39.11
YER149C_mRNA	38	705.7	50.61	11.5	9.97	40.63	1.0	0.0898	-30.66
YER150W_mRNA	401	530.8	57.53	72.0	3.81	53.72	0.9925	0.1133	-49.91
YER151C_mRNA	209	723.5	45.11	15.0	2.55	42.56	1.0	0.0846	-40.01
YER152C_mRNA	153	711.8	55.47	71.0	3.75	51.73	1.0	0.0999	-47.98
YER154W_mRNA	101	697.3	56.34	67.0	5.54	50.79	0.9901	0.1035	-45.25
YER155C_mRNA	365	694.6	38.19	11.0	2.04	36.15	0.9616	0.0736	-34.11
YER156C_mRNA	324	737.6	54.06	28.0	3.24	50.82	0.9938	0.0993	-47.58
YER157W_mRNA	173	646.0	51.51	19.0	9.12	42.39	0.9827	0.113	-33.28
YER158C_mRNA	71	561.8	83.08	68.0	2.11	80.97	1.0	0.1466	-78.86
YER159C-A_mRNA	8	539.2	158.12	127.0	2.12	156.0	1.0	0.2993	-153.88
YER159C_mRNA	373	583.8	45.83	15.0	3.08	42.75	0.9946	0.084	-39.68
YER160C_mRNA	654	1091.7	285.03	326.0	5.32	279.71	0.9939	0.3079	-274.38
YER161C_mRNA	51	441.9	82.59	71.0	38.53	44.06	1.0	0.1861	-5.53
YER162C_mRNA	19	582.1	67.68	70.0	1.26	66.42	1.0	0.1616	-65.16
YER163C_mRNA	87	539.3	59.91	69.0	6.85	53.06	1.0	0.1272	-46.21
YER164W_mRNA	89	689.7	107.69	79.0	68.78	38.91	1.0	0.2572	29.87
YER165W_mRNA	832	944.8	54.09	70.0	2.82	51.26	0.9916	0.0797	-48.44
YER166W_mRNA	116	670.8	65.84	68.0	2.78	63.05	0.9741	0.12	-60.27
YER167W_mRNA	152	686.9	62.75	72.0	2.5	60.25	1.0	0.1231	-57.75
YER168C_mRNA	127	688.1	51.93	16.0	2.18	49.75	0.9764	0.0889	-47.57
YER169W_mRNA	40	821.4	49.0	16.0	4.35	44.65	0.975	0.0959	-40.3
YER170W_mRNA	88	634.6	54.3	63.0	2.34	51.95	0.9886	0.1026	-49.61
YER171W_mRNA	103	593.8	43.94	20.0	3.3	40.64	0.9903	0.0952	-37.34
YER172C_mRNA	183	726.0	52.02	47.0	3.07	48.95	0.9891	0.1058	-45.89
YER173W_mRNA	28	687.6	84.18	79.5	26.82	57.36	0.9286	0.1298	-30.54
YER174C_mRNA	389	570.7	47.35	23.0	2.26	45.09	0.9949	0.0953	-42.83
YER175C_mRNA	100	702.5	50.83	65.5	3.1	47.73	1.0	0.0956	-44.63
YER175W-A_mRNA	46	601.5	45.11	52.0	1.98	43.13	0.9565	0.0894	-41.15
YER176W_mRNA	64	601.5	37.42	8.0	1.17	36.25	0.9844	0.0764	-35.08
YER177W_mRNA	1981	689.8	52.24	65.0	3.0	49.23	0.9944	0.0953	-46.23
YER178W_mRNA	858	781.0	48.43	21.0	3.01	45.43	0.9953	0.0856	-42.42
YER179W_mRNA	42	563.2	128.43	118.0	10.19	118.24	1.0	0.2396	-108.05
YER180C-A_mRNA	9	458.8	54.0	69.0	12.0	42.0	1.0	0.1584	-30.0
YER180C_mRNA	45	509.5	52.38	59.0	1.16	51.22	1.0	0.1247	-50.07
YER182W_mRNA	139	579.6	48.18	66.0	2.01	46.17	1.0	0.0988	-44.15
YER183C_mRNA	112	536.5	53.22	72.0	2.13	51.09	0.9911	0.1149	-48.96
YER184C_mRNA	77	740.0	171.7	87.0	83.7	88.0	0.987	0.2145	-4.3
YER185W_mRNA	25	504.0	143.2	110.0	67.6	75.6	1.0	0.2896	-8.0
YER186C_mRNA	188	701.3	43.11	17.0	3.06	40.05	0.9787	0.0804	-36.99
YER187W_mRNA	43	599.1	107.3	78.0	52.02	55.28	0.9767	0.2384	-3.26
YER188C-A_mRNA	13	389.5	95.23	98.0	13.31	81.92	1.0	0.2817	-68.62
YER188W_mRNA	61	528.5	56.62	35.0	14.38	42.25	1.0	0.1258	-27.87
YER190W_mRNA	62	580.6	41.42	14.0	2.48	38.94	0.9516	0.0917	-36.45
YFL001W_mRNA	68	672.6	57.93	77.5	1.76	56.16	0.9853	0.1107	-54.4
YFL002C_mRNA	56	438.0	54.54	32.5	7.38	47.16	1.0	0.1462	-39.79
YFL002W-A_mRNA	300	1530.0	265.58	314.0	9.71	255.87	0.98	0.1764	-246.15
YFL002W-B_mRNA	26	404.8	81.65	81.5	6.92	74.73	1.0	0.226	-67.81
YFL003C_mRNA	22	638.1	63.0	77.0	5.86	57.14	1.0	0.134	-51.27
YFL004W_mRNA	671	739.3	43.79	17.0	1.95	41.84	0.9821	0.0802	-39.89
YFL005W_mRNA	976	707.0	63.94	71.0	15.28	48.66	0.9949	0.1149	-33.38
YFL007W_mRNA	122	838.3	46.8	16.5	1.73	45.07	0.9836	0.0846	-43.34
YFL008W_mRNA	88	704.6	46.41	39.0	1.25	45.16	1.0	0.0826	-43.91
YFL009W_mRNA	129	802.7	41.02	12.0	1.97	39.05	0.9922	0.0802	-37.09
YFL010C_mRNA	336	532.8	42.34	15.5	3.45	38.9	0.997	0.0958	-35.45
YFL012W_mRNA	26	601.0	159.62	127.5	101.81	57.81	1.0	0.2447	44.0
YFL013C_mRNA	92	453.1	52.66	17.0	1.72	50.95	0.9783	0.1217	-49.23
YFL013W-A_mRNA	8	662.8	67.38	44.0	0.38	67.0	1.0	0.1278	-66.62
YFL014W_mRNA	111	470.8	42.21	7.0	3.7	38.5	0.982	0.0914	-34.8
YFL016C_mRNA	575	681.3	45.66	18.0	2.06	43.6	0.993	0.0968	-41.54
YFL017C_mRNA	228	416.5	45.79	18.5	2.7	43.09	1.0	0.1104	-40.39
YFL017W-A_mRNA	41	364.6	69.68	62.0	1.51	68.17	1.0	0.1809	-66.66
YFL018C_mRNA	371	684.4	45.86	14.0	2.71	43.15	0.9838	0.0926	-40.44
YFL019C_mRNA	8	642.9	362.5	346.0	48.5	314.0	1.0	0.5631	-265.5
YFL020C_mRNA	7	557.7	84.29	85.0	11.86	72.43	1.0	0.1545	-60.57
YFL021C-A_mRNA	26	695.2	83.08	86.0	5.15	77.92	1.0	0.1372	-72.77
YFL021W_mRNA	128	625.0	60.84	69.5	15.54	45.3	0.9766	0.1385	-29.77
YFL022C_mRNA	820	706.2	48.15	17.5	3.63	44.52	0.9915	0.0894	-40.88
YFL023W_mRNA	40	401.7	41.48	11.0	2.65	38.83	0.975	0.1286	-36.17
YFL024C_mRNA	97	668.4	77.06	79.0	1.98	75.08	1.0	0.1671	-73.1
YFL025C_mRNA	96	677.2	42.86	18.0	2.65	40.22	0.9896	0.0827	-37.57
YFL026W_mRNA	28	676.3	218.54	181.5	176.36	42.18	1.0	0.2817	134.18
YFL027C_mRNA	79	766.3	63.2	65.0	17.95	45.25	0.9873	0.1099	-27.3
YFL028C_mRNA	260	707.0	45.17	13.0	3.02	42.15	0.9885	0.0714	-39.13
YFL029C_mRNA	77	561.0	66.96	39.0	1.43	65.53	1.0	0.1404	-64.1
YFL030W_mRNA	36	686.4	59.11	79.0	4.83	54.28	0.9722	0.1049	-49.44
YFL031W_mRNA	1983	514.6	68.45	72.0	23.17	45.28	0.998	0.1441	-22.11
YFL032W_mRNA	171	1167.7	352.05	378.0	3.92	348.12	0.9766	0.2924	-344.2
YFL033C_mRNA	120	717.8	54.92	57.5	2.62	52.3	1.0	0.1117	-49.68
YFL034C-A_mRNA	820	457.1	65.29	28.0	23.19	42.1	1.0	0.1296	-18.91
YFL034C-B_mRNA	98	601.1	50.68	54.5	3.22	47.46	0.9898	0.1099	-44.23
YFL034W_mRNA	59	498.8	46.47	26.0	1.39	45.08	1.0	0.1103	-43.69
YFL036W_mRNA	196	845.9	56.58	68.0	3.26	53.32	1.0	0.0912	-50.06
YFL037W_mRNA	574	755.4	55.48	72.0	2.68	52.8	0.9948	0.1032	-50.12
YFL038C_mRNA	773	564.7	48.77	18.0	7.27	41.5	0.9806	0.0972	-34.24
YFL039C_mRNA	3108	874.7	51.89	67.0	3.71	48.18	0.9875	0.0828	-44.47
YFL040W_mRNA	7	442.9	125.57	118.0	2.0	123.57	1.0	0.319	-121.57
YFL041W-A_mRNA	21	553.4	44.71	20.0	2.86	41.86	1.0	0.1148	-39.0
YFL041W_mRNA	95	805.7	56.37	65.0	2.58	53.79	1.0	0.0987	-51.21
YFL042C_mRNA	72	653.9	44.92	14.0	1.49	43.43	0.9583	0.1023	-41.94
YFL044C_mRNA	58	873.6	38.59	15.0	2.19	36.4	0.9828	0.0535	-34.21
YFL045C_mRNA	2587	749.1	50.27	65.0	2.88	47.38	0.9923	0.082	-44.5
YFL046W_mRNA	201	644.2	39.49	10.0	1.35	38.14	0.9801	0.0625	-36.79
YFL047W_mRNA	87	776.4	40.52	14.0	2.76	37.76	1.0	0.0709	-35.0
YFL048C_mRNA	334	791.1	48.48	34.5	2.38	46.1	0.991	0.0829	-43.73
YFL049W_mRNA	103	771.8	57.89	72.0	1.78	56.12	1.0	0.1054	-54.34
YFL050C_mRNA	94	687.8	57.52	73.5	4.53	52.99	1.0	0.1079	-48.46
YFL051C_mRNA	8	655.6	294.0	219.0	89.12	204.88	1.0	0.4267	-115.75
YFL052W_mRNA	18	608.8	122.56	56.0	3.06	119.5	1.0	0.1581	-116.44
YFL053W_mRNA	22	592.4	295.73	207.0	210.41	85.32	1.0	0.4976	125.09
YFL054C_mRNA	21	558.9	48.29	13.0	18.9	29.38	1.0	0.1143	-10.48
YFL055W_mRNA	51	565.1	112.94	82.0	55.73	57.22	1.0	0.2188	-1.49
YFL059W_mRNA	20	594.6	40.3	16.0	0.95	39.35	1.0	0.0707	-38.4
YFL060C_mRNA	7	484.9	45.57	47.0	1.29	44.29	1.0	0.0977	-43.0
YFL061W_mRNA	12	1083.4	514.75	344.0	59.83	454.92	1.0	0.4249	-395.08
YFL062W_mRNA	12	734.0	132.92	84.0	1.0	131.92	0.9167	0.1929	-130.92
YFL066C_mRNA	5	368.4	31.2	7.0	10.8	20.4	0.8	0.0593	-9.6
YFR001W_mRNA	307	513.6	38.85	12.0	2.79	36.07	0.9967	0.0893	-33.28
YFR002W_mRNA	290	784.7	52.65	67.5	2.25	50.4	0.9931	0.0888	-48.16
YFR003C_mRNA	192	504.7	44.43	30.0	1.82	42.61	1.0	0.1	-40.79
YFR004W_mRNA	353	670.4	46.03	16.0	2.46	43.57	0.983	0.0798	-41.1
YFR005C_mRNA	103	599.9	44.04	15.0	2.82	41.22	0.9515	0.1087	-38.41
YFR006W_mRNA	256	847.7	48.81	28.0	2.8	46.02	0.9961	0.0866	-43.22
YFR007W_mRNA	39	657.7	71.51	13.0	1.26	70.26	0.9744	0.1032	-69.0
YFR008W_mRNA	66	561.9	113.92	107.0	1.98	111.94	1.0	0.2418	-109.95
YFR009W-A_mRNA	213	680.1	44.66	18.0	1.48	43.18	0.9953	0.0837	-41.7
YFR009W_mRNA	147	739.7	49.74	21.0	4.52	45.22	1.0	0.0929	-40.71
