gene	technology	count_new	count_old	len_new	len_old	length_gain_nt	extended	quantifiable	cpm_new	cpm_old	tpm_new	tpm_old	log2fc_cpm	log2fc_tpm	max_same_strand_orf_overlap_nt	worst_tier
YKL058W	direct RNA	448	448	801	800	1	True	True	139.00545937736103	140.15609885509986	182.13032120383662	167.813832372963	-0.011892978959454403	0.11810948580208436	0	False
YKL057C	direct RNA	287	287	3225	3225	0	False	True	89.05037241362191	89.78750082904835	28.97936956712789	26.668089640664657	-0.011892978959454403	0.11991172843606979	0	False
YKL056C	direct RNA	24040	23986	1880	1845	35	True	True	7459.132239803034	7503.982560576843	4164.025396934277	3895.840672955759	-0.008648671082935877	0.09604419069534664	0	False
YKL055C	direct RNA	13	9	1517	1320	197	True	True	4.033640562289494	2.815635914499774	2.7905803199094055	2.043187894151335	0.518621737739325	0.44974328913363215	0	False
YKL054C	direct RNA	625	630	2544	2544	0	False	True	193.92502703314878	197.09451401498418	80.00178295277288	74.21012634417585	-0.023388617797284184	0.1084160895982409	0	False
YKL053C-A	direct RNA	570	572	549	549	0	False	True	176.85962465423168	178.94930478820785	338.0954037862497	312.22193636916086	-0.01694620668573954	0.11485850070978465	0	False
YKL053W	direct RNA	17	15	1128	375	753	True	True	5.274760735301647	4.69272652416629	4.907683842753931	11.986702312354499	0.168679266682366	-1.28832059293766	0	False
YKL052C	direct RNA	43	25	1627	1351	276	True	True	13.342041859880636	7.821210873610483	8.606323334500043	5.545291595278729	0.7705155859679182	0.6341337170165997	0	False
YKL051W	direct RNA	199	208	1735	1602	133	True	True	61.745728607354565	65.07247446843922	37.34997821836449	38.90814733098839	-0.07570807655689826	-0.058964884218286606	0	False
YKL050C	direct RNA	14	13	2995	2769	226	True	True	4.343920605542532	4.0670296542774516	1.5221868456205458	1.4068899427646127	0.09502222495705714	0.11363598304336403	0	False
YKL049C	direct RNA	86	86	881	880	1	True	True	26.684083719761272	26.904965405220064	31.787714109492782	29.28569314950247	-0.011892978959454403	0.11827323304031623	0	False
YKL048C	direct RNA	41	41	2188	2188	0	False	True	12.72148177337456	12.826785832721193	6.102015333898371	5.61534271945309	-0.011892978959454847	0.11991172843606979	0	False
YKL047W	direct RNA	110	110	1772	1772	0	False	True	34.130804757834184	34.41332784388613	20.214626583750757	18.602387900098687	-0.011892978959455291	0.11991172843606979	0	False
YKL046C	direct RNA	347	349	1851	1851	0	False	True	107.6671750088042	109.18410379560235	61.046365366745256	56.50133856039601	-0.020184352590845833	0.11162035480467836	0	False
YKL045W	direct RNA	141	135	2372	1798	574	True	True	43.74948609867836	42.23453871749661	19.357139664277536	22.50006691000914	0.05084277638850754	-0.21706350524752338	0	False
YKL043W	direct RNA	129	129	1577	1572	5	True	True	40.026125579641906	40.357448107830095	26.637580339692267	24.591040049200544	-0.011892978959454403	0.11533028590416627	0	False
YKL042W	direct RNA	41	41	1485	1485	0	False	True	12.72148177337456	12.826785832721193	8.990713502067095	8.273649744217751	-0.011892978959454847	0.11991172843606979	0	False
YKL041W	direct RNA	48	41	1136	1099	37	True	True	14.893442076145826	12.826785832721193	13.759405239336623	11.179590418710974	0.21551751714361744	0.2995507759836915	0	False
YKL040C	direct RNA	399	405	1772	1770	2	True	True	123.80173725796217	126.70361615248983	73.32396369924139	68.56800051558717	-0.033426140509096314	0.09674932330177022	0	False
YKL039W	direct RNA	200	200	2004	2004	0	False	True	62.05600865060761	62.569686988883866	32.49892787734199	29.906941897092064	-0.011892978959454403	0.11991172843606979	0	False
YKL038W	direct RNA	49	44	3914	3513	401	True	True	15.203722119398863	13.765331137554451	4.076730610428556	3.753308438255038	0.1433852465184562	0.11924977450954777	0	False
YKL036C	direct RNA	18	21	818	818	0	False	True	5.585040778554685	6.569817133832807	7.165656029287777	7.693176911963462	-0.2342854002959025	-0.10248069290037831	0	False
YKL035W	direct RNA	713	713	1798	1798	0	False	True	221.22967083941612	223.060934115371	129.13280894159027	118.83368671730754	-0.011892978959454403	0.11991172843606979	0	False
YKL034W	direct RNA	66	66	2553	2553	0	False	True	20.47848285470051	20.64799670633168	8.418406182469175	7.746987393413601	-0.011892978959454403	0.11991172843606934	0	False
YKL033W-A	direct RNA	1087	1087	979	979	0	False	True	337.27440701605235	340.0662487845838	361.5626891917884	332.7258787928841	-0.011892978959453515	0.11991172843607067	0	False
YKL033W	direct RNA	82	56	3589	3117	472	True	True	25.44296354674912	17.519512356887482	7.4400721931288025	5.383825228519827	0.5383041036010248	0.46668504280583933	0	False
YKL032C	direct RNA	114	88	2037	1794	243	True	True	35.37192493084633	27.530662275108902	18.224288333691806	14.699411977246319	0.3615654165679896	0.3101040339168879	0	False
YKL030W	direct RNA	222	151	1759	606	1153	True	True	68.88216960217444	47.24011367660732	41.098303085545545	74.66963899197728	0.5441181480655723	-0.8614429285379135	0	False
YKL029C	direct RNA	170	241	2248	2243	5	True	True	52.74760735301646	75.39647282160506	24.62574454904998	32.197896313836765	-0.5153913790517155	-0.3867990867908446	0	False
YKL028W	direct RNA	91	91	1827	1827	0	False	True	28.235483936026462	28.46920757994216	16.219579867059647	14.92597031231882	-0.011892978959455291	0.11991172843607023	0	False
YKL027W	direct RNA	227	227	1615	1610	5	True	True	70.43356981843964	71.0165947323832	45.770966819894404	42.25126436187068	-0.011892978959454403	0.11543825185676138	0	False
YKL026C	direct RNA	80	80	809	809	0	False	True	24.82240346024304	25.027874795553547	32.201657090824895	29.63338025303955	-0.011892978959455291	0.11991172843606979	0	False
YKL025C	direct RNA	90	90	2142	2142	0	False	True	27.92520389277342	28.15635914499774	13.682321736595242	12.59107385751523	-0.011892978959455291	0.11991172843606979	0	False
YKL024C	direct RNA	191	375	1000	1000	0	False	True	59.26348826133027	117.31816310415725	62.19709815021465	112.37533417832343	-0.9852109363069488	-0.8534062289114246	0	False
YKL023W	direct RNA	33	34	1170	1126	44	True	True	10.239241427350255	10.636846788110258	9.184697001642652	9.048576345915919	-0.054961700851341	0.021541304153646745	0	False
YKL022C	direct RNA	47	45	2637	2523	114	True	True	14.583162032892787	14.07817957249887	5.803960976319847	5.34484348053857	0.05084277638850754	0.11889011889577272	807	True
YKL021C	direct RNA	95	87	1507	1407	100	True	True	29.47660410903861	27.21781384016448	20.528022194055634	18.52955048285077	0.1150191335227646	0.1477667525569979	914	True
YKL020C	direct RNA	120	116	3365	3249	116	True	True	37.233605190364564	36.29041845355265	11.61269268342229	10.69911871524409	0.037016621521491544	0.11821056774881988	914	True
YKL019W	direct RNA	117	112	1241	1237	4	True	True	36.30276506060545	35.039024713774964	30.700880828141106	27.132390036048985	0.051116818566345756	0.17826391080788362	0	False
YKL018C-A	direct RNA	133	138	969	925	44	True	True	41.267245752654055	43.17308402232987	44.69558433954446	44.70715997580868	-0.06513500023643459	-0.0003735928523163068	0	False
YKL018W	direct RNA	106	106	1194	1189	5	True	True	32.88968458482203	33.161934104108454	28.909347803251656	26.715526600285468	-0.011892978959455291	0.1138576069169206	0	False
YKL017C	direct RNA	34	34	2169	2169	0	False	True	10.549521470603294	10.636846788110258	5.104534232020686	4.697416766021818	-0.011892978959454847	0.11991172843606979	0	False
YKL016C	direct RNA	373	373	815	815	0	False	True	115.73445613338319	116.69246623426842	149.03489936742406	137.14846510761436	-0.011892978959455291	0.11991172843606979	0	False
YKL015W	direct RNA	97	93	3145	2940	205	True	True	30.09716419554469	29.094904449831	10.04356373961964	9.47927988987218	0.048861052119641535	0.08342189747224094	0	False
YKL014C	direct RNA	323	300	5429	5295	134	True	True	100.22045397073128	93.8545304833258	19.374006284380595	16.978331887187675	0.09467868523858858	0.19042759298452783	0	False
YKL013C	direct RNA	684	684	844	844	0	False	True	212.231549585078	213.98832950198283	263.90669669950387	242.8585421104999	-0.011892978959455291	0.11991172843606979	0	False
YKL012W	direct RNA	93	95	2072	2040	32	True	True	28.856044022532537	29.720601319719837	14.616047746998024	13.955106858746047	-0.04258977618237125	0.06676008038545733	0	False
YKL011C	direct RNA	88	86	1281	1276	5	True	True	27.304643806267347	26.904965405220064	22.37022220540599	20.19702975827757	0.021273884975744117	0.1474364457944919	0	False
YKL010C	direct RNA	176	175	4610	4452	158	True	True	54.60928761253469	54.748476115273384	12.432214596583547	11.779385133996167	-0.003672472154486961	0.07781907726629722	0	False
YKL009W	direct RNA	1519	1519	919	919	0	False	True	471.3153857013648	475.216772680573	538.2437778952541	495.3155824936476	-0.011892978959455291	0.1199117284360689	0	False
YKL008C	direct RNA	267	267	1670	1621	49	True	True	82.84477154856116	83.53053213015997	52.06328245950188	49.359184413921206	-0.011892978959454403	0.07694771659219679	0	False
YKL007W	direct RNA	174	347	1305	1301	4	True	True	53.98872752602862	108.55840692571351	43.418567644128906	79.92670450397793	-1.007741335688987	-0.8803654730329145	0	False
YKL006C-A	direct RNA	712	539	1875	1033	842	True	True	220.91939079616307	168.62530643504203	123.6560806504791	156.36090383250425	0.3896989892544376	-0.33854664475558405	0	False
YKL006W	direct RNA	7875	7874	703	700	3	True	True	2443.4553406176747	2463.368576752358	3647.8081813390654	3370.8319288385474	-0.011709767956491035	0.11392517219882592	0	False
YKL005C	direct RNA	74	74	2103	2100	3	True	True	22.960723200724814	23.15078418588703	11.458537823343576	10.559713941836106	-0.011892978959455291	0.11785220625777537	0	False
YKL004W	direct RNA	276	276	1751	1751	0	False	True	85.6372919378385	86.34616804465973	51.32863222349904	47.234863481008595	-0.011892978959455291	0.1199117284360689	0	False
YKL003C	direct RNA	237	237	1615	1615	0	False	True	73.53637025097001	74.14507908182739	47.78730897055054	43.97598216761635	-0.011892978959455291	0.11991172843606979	0	False
YKL002W	direct RNA	139	139	1268	1268	0	False	True	43.128926012172286	43.48593245727429	35.697047925082316	32.84999253582956	-0.011892978959455291	0.11991172843606979	0	False
YKL001C	direct RNA	345	345	868	868	0	False	True	107.04661492229812	107.93271005582467	129.43034997601788	119.10749705536584	-0.011892978959455291	0.1199117284360689	0	False
YKR001C	direct RNA	330	330	2324	2324	0	False	True	102.39241427350255	103.23998353165838	46.239653579698384	42.55176165100027	-0.011892978959455291	0.11991172843606979	0	False
YKR002W	direct RNA	94	94	2054	2054	0	False	True	29.166324065785574	29.40775288477542	14.902672925565179	13.714094661165081	-0.011892978959455291	0.11991172843606979	0	False
YKR003W	direct RNA	55	58	1953	1952	1	True	True	17.065402378917092	18.145209226776323	9.170588404097886	8.904056533255135	-0.08851426056236722	0.04255155050925197	0	False
YKR004C	direct RNA	114	111	1777	1776	1	True	True	35.37192493084633	34.72617627883055	20.890757082571866	18.729222363053903	0.026581168855180692	0.157573776572133	0	False
YKR005C	direct RNA	114	21	2769	1578	1191	True	True	35.37192493084633	6.569817133832807	13.406599976789531	3.987971301638854	2.4286796124265266	1.7492164714685792	0	False
YKR006C	direct RNA	42	110	938	938	0	False	True	13.031761816627597	34.41332784388613	14.58086226855075	35.14225091575146	-1.4009352697053545	-1.269130562309829	0	False
YKR007W	direct RNA	87	87	687	687	0	False	True	26.99436376301431	27.21781384016448	41.23815922531893	37.949166709419266	-0.011892978959454403	0.1199117284360689	0	False
YKR008W	direct RNA	77	77	2034	2034	0	False	True	23.89156333048393	24.08932949072029	12.327543173296185	11.344347075360083	-0.011892978959454403	0.11991172843606979	0	False
YKR009C	direct RNA	98	94	2915	2703	212	True	True	30.407444238797726	29.40775288477542	10.947734894831815	10.421291318547196	0.04822801347811545	0.07109834932047665	0	False
YKR010C	direct RNA	66	66	2576	2545	31	True	True	20.47848285470051	20.64799670633168	8.343241841554272	7.771339416654193	-0.011892978959454403	0.10244479128451056	0	False
YKR011C	direct RNA	176	173	1299	1291	8	True	True	54.60928761253469	54.12277924538455	44.12048444207093	40.15684546935183	0.012910412041117425	0.13580268929595185	0	False
YKR012C	direct RNA	57	59	1373	1364	9	True	True	17.685962465423167	18.45805766172074	13.518891236609692	12.962159758594492	-0.061646014156554685	0.060670712116042136	0	False
YKR013W	direct RNA	319	317	1250	1250	0	False	True	98.97933379771914	99.17295387738093	83.1031384708627	75.99569266032752	-0.00281939533399278	0.1289853120615314	0	False
YKR014C	direct RNA	312	312	987	987	0	False	True	96.80737349494787	97.60871170265884	102.93763757574632	94.72773863866777	-0.011892978959455291	0.11991172843606979	0	False
YKR015C	direct RNA	79	39	2991	1707	1284	True	True	24.512123416990004	12.201088962832355	8.600970019774783	6.846534712680515	1.0064855503553995	0.3291254056593105	0	False
YKR016W	direct RNA	255	255	1949	1949	0	False	True	79.1214110295247	79.77635091082693	42.605444135144445	39.207402381354505	-0.011892978959454403	0.11991172843606979	0	False
YKR017C	direct RNA	51	51	1950	1950	0	False	True	15.82428220590494	15.955270182165387	8.516719037886823	7.837459204231788	-0.011892978959454847	0.11991172843606934	0	False
YKR018C	direct RNA	135	135	2558	2540	18	True	True	41.88780583916014	42.23453871749661	17.185809124190975	15.927212718187574	-0.011892978959454403	0.10972396121396066	0	False
YKR019C	direct RNA	25	25	2114	2114	0	False	True	7.757001081325951	7.821210873610483	3.8509845947370716	3.543845291022499	-0.011892978959454847	0.11991172843606956	0	False
YKR020W	direct RNA	85	85	880	880	0	False	True	26.37380367650823	26.592116970275644	31.45379190128656	28.94516183381058	-0.011892978959455291	0.11991172843606979	0	False
YKR021W	direct RNA	115	115	3011	3007	4	True	True	35.68220497409937	35.977570018608226	12.437235002677241	11.460515180585029	-0.011892978959455291	0.11799388828539481	0	False
YKR022C	direct RNA	75	75	1186	1186	0	False	True	23.27100324397785	23.46363262083145	20.592701770508018	18.95030930494493	-0.011892978959455291	0.11991172843606979	0	False
YKR023W	direct RNA	43	43	1747	1747	0	False	True	13.342041859880636	13.452482702610032	8.015162029325456	7.375904399416764	-0.011892978959454847	0.11991172843606979	0	False
YKR024C	direct RNA	99	99	2401	2401	0	False	True	30.717724282050764	30.971995059497516	13.427024771247691	12.356138368628647	-0.011892978959454403	0.11991172843606979	0	False
YKR025W	direct RNA	58	58	1046	1046	0	False	True	17.996242508676207	18.145209226776323	18.05647889598095	16.61636553815872	-0.011892978959454403	0.11991172843606979	0	False
YKR026C	direct RNA	273	273	1246	1246	0	False	True	84.70645180807938	85.40762273982648	71.3479271680208	65.6574986210429	-0.011892978959455291	0.11991172843606979	0	False
YKR027W	direct RNA	73	73	2842	2789	53	True	True	22.650443157471777	22.837935750942613	8.364414421238767	7.843575374703105	-0.011892978959455291	0.09275310822160154	0	False
YKR028W	direct RNA	81	64	3619	3102	517	True	True	25.13268350349608	20.022299836442837	7.288416646534485	6.182696228164796	0.3279570239251699	0.237369309984246	0	False
YKR029C	direct RNA	69	70	2384	2353	31	True	True	21.409322984459624	21.899390446109354	9.424961726441571	8.914886972639342	-0.032651539126252516	0.08027025303140833	0	False
YKR030W	direct RNA	224	235	1162	1159	3	True	True	69.50272968868052	73.51938221193855	62.773832738499614	60.76089394743976	-0.0810550034668509	0.04702020153061692	0	False
YKR031C	direct RNA	113	97	5272	5052	220	True	True	35.061644887593296	30.346298189608678	6.979748876782861	5.753712016520122	0.20837314126860473	0.27868211744363025	0	False
YKR034W	direct RNA	36	36	810	810	0	False	True	11.17008155710937	11.262543657999096	14.4728558813763	13.318558124838333	-0.011892978959454403	0.11991172843606979	0	False
YKR035W-A	direct RNA	93	156	834	814	20	True	True	28.856044022532537	48.80435585132942	36.312291285107804	57.43014621398347	-0.7581363867136721	-0.6613502684965642	0	False
YKR035C	direct RNA	71	5	780	642	138	True	True	22.0298830709657	1.5642421747220967	29.641522141664918	2.3338594844926983	3.8159260456578643	3.6668299264260815	0	False
YKR036C	direct RNA	59	61	2150	2110	40	True	True	18.306522551929245	19.08375453160958	8.936147061640485	8.66337489400029	-0.05998726716049951	0.04472377935274974	0	False
YKR037C	direct RNA	99	99	1115	1115	0	False	True	30.717724282050764	30.971995059497516	28.91326141324279	26.6072540117286	-0.011892978959454403	0.11991172843606979	0	False
YKR038C	direct RNA	76	76	1356	1355	1	True	True	23.58128328723089	23.77648105577587	18.251167815009936	16.807922061604092	-0.011892978959454403	0.11884740154096018	0	False
