gene	n_isoforms	n_reads	mtif_support	iqr5	iqr3	utr5_max	utr3_max	utr5_p95	utr3_p95	utr5_p99	utr3_p99	f5_within_20	f3_within_20	f5_within_50	f3_within_50	f5_within_100	f3_within_100
YER099C	245	599.0	30	19.0	8.0	478.0	2255.0	260.0	877.6499999999999	270.51	993.02	0.7879799666110183	0.6360601001669449	0.8814691151919867	0.9365609348914858	0.9031719532554258	0.9382303839732888
YER100W	166	576.0	61	136.54545454547042	3.0	286.0	3451.0	286.0	108.0	286.0	193.08000000000015	0.234375	0.9652777777777778	0.4826388888888889	0.9895833333333334	0.6163194444444444	0.9895833333333334
YER101C	77	110.0	7	47.428571428579744	33.0	464.0	180.0	450.0	160.0	450.0	178.4	0.5	0.4090909090909091	0.8090909090909091	0.9636363636363636	0.8636363636363636	1.0
YER102W	287	1888.0	292	6.0	83.0	3448.0	346.0	37.0	150.97575757575757	73.0	199.73333333333298	0.9761652542372882	0.6763771186440678	0.9888771186440678	0.6965042372881356	0.9973516949152542	0.9872881355932204
YER103W	220	394.0	12	250.0	8.0	739.0	222.0	554.5999999999999	158.0	652.6000000000003	169.0666666666667	0.1751269035532995	0.7868020304568528	0.30710659898477155	0.9974619289340102	0.3730964467005076	1.0
YER104W	188	677.0	201	0.0	37.25	148.0	1742.0	29.0	1058.0	53.97333333333336	1671.9400000000014	0.9601181683899557	0.5834564254062038	1.0	0.6056129985228951	1.0	0.620384047267356
YER105C	51	92.0	10	3.909090909117367	40.5	63.0	326.0	37.79999999999998	286.8666666666667	63.0	317.80999999999995	0.9565217391304348	0.5543478260869565	1.0	0.6630434782608695	1.0	0.8695652173913043
YER107C	185	558.0	24	17.0	31.0	599.0	244.0	199.15	145.0	224.11999999999955	165.83999999999992	0.7598566308243727	0.3763440860215054	0.982078853046595	0.996415770609319	0.989247311827957	0.996415770609319
YER110C	166	985.0	227	12.664556962030474	5.0	181.0	582.0	141.0	152.0	165.45999999999998	154.0	0.8791878172588833	0.7705583756345178	0.9593908629441624	0.9715736040609138	0.9949238578680203	0.9989847715736041
YER111C	2	2.0	1	127.0	0.0	320.0	143.0	320.0	143.0	320.0	143.0	0.5	1.0	0.5	1.0	0.5	1.0
YER112W	113	327.0	46	50.0	0.0	117.0	122.0	101.0	104.0	106.69000000000005	115.0	0.4740061162079511	0.9235474006116208	0.8226299694189603	1.0	1.0	1.0
YER113C	28	39.0	6	98.90000000002328	8.0	173.0	159.0	163.49999999999997	159.0	173.0	159.0	0.28205128205128205	0.8461538461538461	0.6666666666666666	0.8461538461538461	0.9743589743589743	0.8974358974358975
YER114C	18	19.0	2	29.75	57.0	345.0	319.0	345.0	318.1	345.0	319.0	0.5263157894736842	0.2631578947368421	0.8421052631578947	0.7368421052631579	1.0	0.8421052631578947
YER115C	330	781.0	36	559.0	50.0	1799.0	449.0	1405.0	129.0	1420.0	382.0	0.43918053777208704	0.5428937259923176	0.678617157490397	0.7490396927016645	0.7029449423815621	0.9833546734955185
YER116C	173	289.0	22	25.5	802.0	494.0	1505.0	118.06666666666668	1183.4	489.0600000000002	1260.7800000000009	0.6539792387543253	0.2837370242214533	0.8996539792387543	0.3737024221453287	0.9792387543252595	0.47058823529411764
YER117W	2182	220520.0	37292	8.0	15.0	1058.0	3233.0	28.0	124.0	51.0	191.0	0.9692182115000907	0.8479004171957192	0.9986259749682569	0.9461454743333938	0.9997369853074551	0.9865454380555052
YER118C	209	387.0	16	15.83333333331393	24.0	299.0	292.0	208.0	289.0	211.0	289.0	0.7855297157622739	0.5736434108527132	0.8837209302325582	0.8036175710594315	0.9922480620155039	0.8656330749354005
YER119C	222	1176.0	120	8.0	5.0	1037.0	703.0	50.0	114.0	72.28000000000004	162.48000000000002	0.9319727891156463	0.9285714285714286	0.9906462585034014	0.9727891156462585	0.9957482993197279	0.9948979591836735
YER119C-A	1	1.0	1	0.0	0.0	641.0	1465.0	641.0	1465.0	641.0	1465.0	1.0	1.0	1.0	1.0	1.0	1.0
YER120W	780	8340.0	1129	8.0	22.0	1703.0	307.0	48.0	234.0	62.0	238.0	0.9437649880095923	0.6470023980815348	0.9947242206235012	0.7842925659472422	0.9976019184652278	0.9278177458033573
YER121W	19	39.0	10	59.5	0.0	331.0	193.0	218.59999999999962	134.59999999999997	331.0	193.0	0.5897435897435898	0.9487179487179487	0.6666666666666666	0.9743589743589743	0.8717948717948718	1.0
YER122C	529	3163.0	145	64.75	22.620370370394085	102.0	991.0	81.0	153.0	83.2466666666666	198.0	0.5731900094846665	0.6392665191274107	0.6263041416376858	0.951312045526399	1.0	0.9709136895352514
YER123W	233	2122.0	375	0.0	52.0	202.0	729.0	188.0	457.06666666666496	193.0	544.0	0.9905749293119699	0.36804901036757776	0.9985862393967955	0.5650329877474081	1.0	0.8369462770970783
YER124C	763	7980.0	1025	15.0	17.0	354.0	671.0	63.0	400.1818181818182	77.0	475.0	0.9091478696741855	0.7043859649122807	0.9953634085213032	0.937468671679198	0.9984962406015038	0.9828320802005013
YER125W	69	236.0	32	23.0	0.0	541.0	415.0	512.0	397.0	541.0	413.28	0.6949152542372882	0.9449152542372882	0.8220338983050848	0.9533898305084746	0.826271186440678	0.9533898305084746
YER126C	484	1524.0	167	8.0	95.0	121.0	582.0	84.0	209.0	102.0	472.65	0.8661417322834646	0.3556430446194226	0.9416010498687664	0.4573490813648294	1.0	0.7244094488188977
YER127W	159	686.0	108	18.0	1.0	1234.0	379.0	39.719999999999956	119.0	223.7599999999968	199.0	0.9460641399416909	0.8629737609329446	0.9854227405247813	0.9708454810495627	0.9897959183673469	0.9941690962099126
YER128W	146	240.0	11	30.0	27.0	76.0	609.0	62.0	194.0	76.0	524.9999999999998	0.6208333333333333	0.7375	0.925	0.95	1.0	0.9583333333333334
YER129W	4	4.0	1	15.0	78.5	528.0	277.0	528.0	277.0	528.0	277.0	1.0	0.25	1.0	0.75	1.0	1.0
YER130C	45	113.0	14	29.0	41.0	699.0	253.0	96.0	253.0	687.0300000000001	253.0	0.6814159292035398	0.6814159292035398	0.9823008849557522	1.0	0.9823008849557522	1.0
YER131W	496	4047.0	438	15.0	19.0	164.0	312.0	112.45263157894729	143.0	117.0	159.0	0.6758092414133926	0.7608104768964665	0.9352606869285891	0.9987645169261181	1.0	0.9997529033852236
YER133W	77	99.0	12	8.0	309.25	148.0	527.0	85.0	464.48	108.80000000000041	466.01	0.9292929292929293	0.5454545454545454	0.98989898989899	0.6262626262626263	1.0	0.6363636363636364
YER134C	450	1384.0	77	16.0	119.0	572.0	964.0	78.5333333333333	867.0	230.0	962.0	0.7384393063583815	0.32153179190751446	0.958092485549133	0.34104046242774566	0.9588150289017341	0.6242774566473989
YER135C	2	3.0	2	151.66666666668607	793.3333333333139	213.0	1524.0	213.0	1524.0	213.0	1524.0	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.6666666666666666
YER136W	409	2684.0	285	46.0	3.0	212.0	1395.0	137.0	332.0	145.0	354.0	0.5815946348733234	0.9359165424739195	0.7492548435171386	0.9560357675111774	0.9981371087928465	0.996274217585693
YER137C	94	303.0	73	20.0	5.0	186.0	201.0	77.0	167.0	102.0	188.0	0.7524752475247525	0.9636963696369637	0.9141914191419142	1.0	0.9933993399339934	1.0
YER137W-A	4	4.0	2	1213.333333333314	253.33333333331393	2096.0	486.0	2096.0	486.0	2096.0	486.0	0.5	0.75	0.75	0.75	0.75	0.75
YER139C	150	257.0	18	32.0	520.0	430.0	914.0	169.94999999999993	831.0	254.0	841.1500000000001	0.44357976653696496	0.5369649805447471	0.8988326848249028	0.5836575875486382	0.9766536964980544	0.5992217898832685
YER140W	93	167.0	8	24.0	6.0	84.0	393.0	72.0	393.0	84.0	393.0	0.6227544910179641	0.7724550898203593	0.9880239520958084	0.8083832335329342	1.0	0.874251497005988
YER141W	345	4694.0	627	26.0	1.0	190.0	425.0	63.0	240.0	96.5600000000004	257.0	0.537920749893481	0.9929697486152536	0.9925436727737538	0.9944610140605028	0.9997869620792501	0.9963783553472518
YER142C	175	268.0	14	15.0	22.0	348.0	617.0	74.0	160.0	348.0	594.0999999999999	0.7910447761194029	0.5708955223880597	0.9626865671641791	0.7574626865671642	0.9850746268656716	0.9589552238805971
YER143W	260	734.0	31	30.83333333331393	75.0	98.0	314.0	70.0	202.0	79.05999999999989	217.0	0.45776566757493187	0.47275204359673023	0.9918256130790191	0.7111716621253406	1.0	0.9850136239782016
YER144C	110	668.0	105	2.75	8.0	102.0	1244.0	33.48000000000006	132.0	94.0	226.79000000000173	0.9491017964071856	0.9550898203592815	0.9670658682634731	0.9835329341317365	1.0	0.9895209580838323
YER145C	210	1325.0	218	0.0	53.0	562.0	236.0	45.0	177.75	67.875	180.27777777777777	0.8852830188679245	0.5139622641509434	0.9909433962264151	0.7267924528301887	0.9939622641509434	0.9984905660377359
YER145C-A	3	3.0	1	44.25	300.75	89.0	1005.0	89.0	1005.0	89.0	1005.0	0.6666666666666666	0.3333333333333333	0.6666666666666666	0.6666666666666666	1.0	0.6666666666666666
YER146W	166	468.0	65	31.0	0.0	749.0	1396.0	228.0	100.87999999999997	266.59999999999997	150.0	0.5299145299145299	0.9594017094017094	0.8653846153846154	0.9786324786324786	0.8675213675213675	0.9935897435897436
YER147C	205	1518.0	296	23.0	0.0	121.0	200.0	84.0	105.0	98.0	105.0	0.7654808959156785	0.7799736495388669	0.9466403162055336	0.7799736495388669	1.0	0.9288537549407114
YER148W	306	3989.0	1188	4.0	0.0	1164.0	361.0	202.0	191.0	215.0	200.0	0.9132614690398596	0.9824517422913011	0.932815241915267	0.9827024316871397	0.9415893707696165	0.9834544998746553
YER149C	35	121.0	43	26.0	0.0	145.0	99.0	77.94999999999999	78.0	112.33999999999963	90.4799999999999	0.6942148760330579	0.9917355371900827	0.9917355371900827	1.0	1.0	1.0
YER150W	73	112.0	21	139.25	3.0	655.0	200.0	655.0	166.97142857142856	655.0	172.38	0.6696428571428571	0.875	0.6875	0.9375	0.6964285714285714	1.0
YER151C	100	247.0	30	24.0	10.75	1614.0	92.0	120.64999999999998	86.14999999999998	124.0	87.10000000000001	0.6882591093117408	0.9919028340080972	0.9959514170040485	1.0	0.9959514170040485	1.0
YER152C	409	1088.0	103	786.0	2.0	2207.0	3040.0	1239.0	130.0	1485.8599999999997	422.0	0.4007352941176471	0.8943014705882353	0.44485294117647056	0.9090073529411765	0.4494485294117647	0.9558823529411765
YER153C	130	276.0	49	407.5	6.0	1390.0	2130.0	657.8	1465.0	701.3600000000001	1550.4600000000003	0.6014492753623188	0.9384057971014492	0.6992753623188406	0.9528985507246377	0.7282608695652174	0.9891304347826086
YER154W	154	456.0	114	500.33333333337214	0.0	847.0	334.0	744.0	84.0	800.0799999999999	177.2399999999999	0.6864035087719298	0.8969298245614035	0.7127192982456141	0.9627192982456141	0.7149122807017544	0.9890350877192983
YER156C	330	9425.0	3234	0.0	7.0	1105.0	315.0	25.0	114.0	41.0	116.0	0.9876923076923076	0.9287002652519893	0.9983023872679045	0.9995755968169762	0.9989389920424403	1.0
YER157W	93	446.0	75	7.0	42.0	277.0	110.0	31.19999999999999	81.97377049180328	38.85000000000005	91.0	0.9887892376681614	0.4977578475336323	0.9955156950672646	0.952914798206278	0.9955156950672646	1.0
YER158C	53	65.0	4	96.5	19.5	293.0	160.0	289.0	147.0	293.0	158.19999999999993	0.49230769230769234	0.8461538461538461	0.6461538461538462	1.0	0.8923076923076924	1.0
YER158W-A	7	1.0	1	11.0	192.5	44.0	572.0	29.2	470.0	29.84	477.2	1.0	1.0	1.0	1.0	1.0	1.0
YER159C	571	3676.0	234	20.0	21.19834710744908	216.0	248.0	192.0	147.0	193.0	159.0	0.9458650707290533	0.5933079434167573	0.9801414581066377	0.9953754080522307	0.984221980413493	0.999183895538629
YER161C	70	302.0	80	12.0	2.0	77.0	1175.0	68.0	271.0	75.64000000000003	610.5600000000004	0.9337748344370861	0.9735099337748344	1.0	0.9834437086092715	1.0	0.9867549668874173
YER162C	39	65.0	7	7.0	61.33333333331393	48.0	232.0	47.0	219.0	47.849999999999994	230.69999999999996	0.9692307692307692	0.4461538461538462	1.0	0.6923076923076923	1.0	0.8461538461538461
YER163C	258	754.0	72	26.0	74.0	1051.0	220.0	43.0	126.0	127.0	142.0	0.6472148541114059	0.3302387267904509	0.9708222811671088	0.5503978779840849	0.9787798408488063	0.9840848806366048
YER164W	4	4.0	1	32.0	16.5	312.0	146.0	312.0	146.0	312.0	146.0	0.5	0.75	1.0	1.0	1.0	1.0
YER165W	705	6602.0	1159	5.0	26.0	250.0	258.0	150.0	193.0	164.0	204.05647058823524	0.8724628900333232	0.5081793395940624	0.9577400787640109	0.6563162677976371	0.9653135413511057	0.9986367767343229
YER167W	31	78.0	23	248.44444444443798	0.0	973.0	169.0	396.3599999999999	157.0	870.893333333333	167.6	0.34615384615384615	0.9102564102564102	0.38461538461538464	0.9102564102564102	0.7051282051282052	0.9102564102564102
YER168C	141	297.0	10	26.0	35.08333333331393	95.0	228.0	61.64999999999998	103.94999999999993	70.23999999999978	228.0	0.8013468013468014	0.5656565656565656	0.9966329966329966	0.9562289562289562	1.0	0.9629629629629629
YER169W	93	144.0	11	52.0	12.0	319.0	250.0	282.19999999999993	213.0	305.37	250.0	0.5625	0.8819444444444444	0.9166666666666666	1.0	0.9930555555555556	1.0
YER170W	72	90.0	5	31.0	10.0	105.0	433.0	80.0	381.0	98.99999999999991	401.1999999999998	0.5	0.7222222222222222	0.9444444444444444	0.8666666666666667	1.0	0.9333333333333333
YER171W	116	297.0	17	18.285714285681024	6.0	129.0	324.0	125.0	129.0	127.03999999999996	137.43333333333325	0.8922558922558923	0.8249158249158249	0.9730639730639731	0.9932659932659933	0.98989898989899	0.9932659932659933
YER173W	1	1.0	1	0.0	0.0	30.0	172.0	30.0	172.0	30.0	172.0	1.0	1.0	1.0	1.0	1.0	1.0
YER174C	16	27.0	5	15.0	9.25	152.0	119.0	146.86666666666665	111.0	152.0	114.68	0.9259259259259259	0.9259259259259259	1.0	0.9259259259259259	1.0	1.0
YER175C	157	366.0	35	997.0	65.0	1108.0	377.0	1093.0	287.73333333333335	1097.0	338.67999999999995	0.6530054644808743	0.5	0.7158469945355191	0.546448087431694	0.7295081967213115	0.9016393442622951
YER175W-A	13	25.0	8	22.5	0.0	1163.0	818.0	1157.75	796.625	1163.0	818.0	0.76	0.8	0.8	0.8	0.84	0.88
YER176W	27	100.0	24	13.625	0.0	76.0	115.0	60.57142857142857	114.0	74.28571428571428	114.5	0.9	1.0	1.0	1.0	1.0	1.0
YER177W	979	16021.0	1697	8.0	9.0	674.0	1799.0	100.0	178.0	125.0	190.0	0.7804756257412147	0.7527619998751639	0.9476936520816428	0.7602521690281505	0.9939454466013358	0.7636227451469946
YER178W	560	38260.0	10437	3.0	0.0	1326.0	355.0	43.0	147.0	52.0	148.0	0.9846837428123366	0.9952692106638787	0.9994772608468374	0.9980658651332985	0.9997647673810769	0.9986931521170935
YER179W	3	3.0	1	0.0	162.75	29.0	254.0	29.0	254.0	29.0	254.0	1.0	0.3333333333333333	1.0	0.3333333333333333	1.0	0.3333333333333333
YER180C	143	508.0	72	30.0	0.0	670.0	308.0	643.0	63.0	651.0666666666667	66.0	0.32086614173228345	0.9665354330708661	0.8917322834645669	0.9980314960629921	0.8996062992125984	0.9980314960629921
YER180C-A	108	469.0	72	30.0	0.0	75.0	1449.0	48.0	1204.0	57.366666666666674	1207.0	0.36673773987206826	0.9360341151385928	1.0	0.9637526652452025	1.0	0.9637526652452025
YER181C	13	3.0	2	50.0	0.25	619.0	52.0	615.4	51.7	615.88	51.94	0.6666666666666666	1.0	0.6666666666666666	1.0	1.0	1.0
YER182W	170	831.0	155	9.0	13.0	206.0	124.0	73.0	110.99374999999999	81.0	115.0	0.7858002406738869	0.9759326113116726	0.9939831528279182	1.0	0.9951865222623345	1.0
YER183C	87	706.0	242	0.0	6.0	129.0	107.0	11.0	96.0	37.0	96.21999999999997	0.9787535410764873	0.8611898016997167	0.9915014164305949	0.9957507082152974	0.9985835694050992	1.0
YER184C	14	18.0	3	304.0	166.0	452.0	1327.0	426.79999999999984	1064.1999999999987	452.0	1327.0	0.4444444444444444	0.16666666666666666	0.4444444444444444	0.16666666666666666	0.4444444444444444	0.16666666666666666
YER185W	6	5.0	1	618.75	14.0	896.0	61.0	896.0	61.0	896.0	61.0	0.2	0.8	0.2	1.0	0.2	1.0
YER186C	146	224.0	11	118.0	50.0	513.0	1376.0	193.0	295.49999999999955	364.6999999999982	1262.0399999999986	0.375	0.5267857142857143	0.45089285714285715	0.7008928571428571	0.6160714285714286	0.84375
YER187W	26	18.0	2	31.5	49.0	718.0	202.0	703.5999999999999	200.46666666666667	715.12	201.64	0.4444444444444444	0.5	0.8333333333333334	1.0	0.8333333333333334	1.0
YER188W	51	57.0	4	61.75	6.0	1039.0	269.0	290.8499999999999	265.6	1028.44	269.0	0.10526315789473684	0.8947368421052632	0.14035087719298245	1.0	0.21052631578947367	1.0
YFL001W	34	56.0	10	41.39999999999418	3.0	366.0	50.0	60.39999999999999	41.39999999999999	352.2599999999995	50.0	0.6071428571428571	1.0	0.9642857142857143	1.0	0.9821428571428571	1.0
YFL002C	190	1012.0	116	12.0	10.0	322.0	224.0	35.0	143.0	129.7799999999994	205.12666666666667	0.9594861660079052	0.974308300395257	0.9881422924901185	0.9822134387351779	0.9901185770750988	0.9960474308300395
YFL004W	415	1819.0	241	75.80769230768783	126.25	322.0	1134.0	153.0666666666666	214.0	160.46499999999992	233.0	0.46893897746014296	0.6146234194612424	0.5448048378229796	0.6393622869708631	0.9956019791094007	0.74326553051127
YFL005W	330	1337.0	150	23.0	2.0	232.0	242.0	192.0	222.0	212.0	233.0	0.5355272999252056	0.9102468212415856	0.7778608825729244	0.9827973074046372	0.8855646970830217	1.0
YFL008W	9	13.0	6	4.0	17.25	50.0	119.0	49.25	118.1	50.0	119.0	1.0	1.0	1.0	1.0	1.0	1.0
YFL009W	71	228.0	40	16.0	10.0	224.0	155.0	204.0	121.6999999999999	223.72	155.0	0.9210526315789473	0.9473684210526315	0.9824561403508771	0.9517543859649122	0.9824561403508771	1.0
YFL010C	586	8410.0	1901	3.0	8.0	250.0	1100.0	32.0	169.0	38.0	180.79999999999927	0.9847800237812129	0.8821640903686088	0.9998810939357907	0.9926278240190249	0.9998810939357907	0.9978596908442331
YFL012W	10	15.0	4	2.5	15.80000000000291	92.0	453.0	92.0	384.75	92.0	453.0	0.8	0.7333333333333333	1.0	0.9333333333333333	1.0	0.9333333333333333
YFL013C	79	158.0	25	7.0	86.0	85.0	231.0	43.4	221.46666666666667	85.0	231.0	0.9810126582278481	0.4430379746835443	0.9810126582278481	0.5949367088607594	1.0	0.8417721518987342
YFL014W	25	54.0	18	22.75	9.0	426.0	212.0	73.6	210.51111111111112	418.96000000000015	210.9911111111111	0.6851851851851852	0.8333333333333334	0.9814814814814815	1.0	0.9814814814814815	1.0
YFL016C	163	336.0	27	53.5	3.0	250.0	110.0	85.0	103.0	101.47999999999956	104.57	0.25595238095238093	0.9613095238095238	0.5952380952380952	1.0	0.9970238095238095	1.0
YFL017C	417	1762.0	249	21.0	5.0	1214.0	2438.0	55.0	198.0	60.15199999999995	198.0	0.677639046538025	0.8024971623155505	0.9914869466515324	0.8461975028376845	0.9988649262202043	0.8825198637911464
YFL017W-A	311	1791.0	163	42.0	6.0	441.0	148.0	59.0	86.0	205.0	96.0	0.47571189279731996	0.9653824678950307	0.9776661083193746	0.9972082635399219	0.983249581239531	1.0
YFL018C	1166	15517.0	602	23.0	23.0	2549.0	140.0	93.0	98.70122699386502	95.0	113.0	0.8388863826770638	0.7023909260810723	0.9119675194947477	0.9987110910614165	0.9999355545530708	1.0
YFL019C	3	3.0	1	381.0	16.5	671.0	1157.0	671.0	1157.0	671.0	1157.0	0.3333333333333333	0.6666666666666666	0.3333333333333333	1.0	0.3333333333333333	1.0
YFL020C	33	30.0	3	635.0	18.333333333328483	1677.0	194.0	1404.0	184.0	1677.0	194.0	0.1	0.7	0.13333333333333333	0.9	0.4666666666666667	1.0
YFL021C-A	8	6.0	2	232.33333333332848	287.3333333333285	920.0	318.0	920.0	314.4	920.0	317.28	0.3333333333333333	0.5	0.5	0.5	0.5	0.5
YFL021W	19	24.0	3	133.5	110.0	471.0	160.0	336.59999999999945	119.0	471.0	140.31999999999982	0.2916666666666667	0.3333333333333333	0.4583333333333333	0.375	0.5416666666666666	0.375
YFL022C	418	4090.0	181	19.0	7.0	93.0	389.0	63.0	115.0	71.0	159.0	0.8464547677261614	0.9797066014669926	0.9508557457212714	0.9860635696821516	1.0	0.9987775061124694
YFL023W	79	299.0	25	9.0	7.25	292.0	132.0	20.0	106.0	23.215999999999987	128.0	0.9966555183946488	0.959866220735786	0.9966555183946488	1.0	0.9966555183946488	1.0
YFL024C	19	22.0	2	12.0	20.0	306.0	420.0	304.2	414.59999999999997	306.0	420.0	0.8636363636363636	0.7272727272727273	1.0	0.9090909090909091	1.0	0.9090909090909091
YFL025C	3	4.0	2	18.666666666656965	14.5	77.0	179.0	77.0	179.0	77.0	179.0	1.0	0.75	1.0	1.0	1.0	1.0
YFL026W	162	94.0	7	31.0	21.0	1094.0	351.0	612.5999999999997	282.26666666666665	930.7600000000009	285.0	0.5851063829787234	0.6170212765957447	0.7446808510638298	0.7978723404255319	0.7978723404255319	1.0
YFL027C	54	99.0	12	4.0	15.785714285710128	291.0	271.0	36.099999999999994	88.275	80.3000000000022	249.44000000000023	0.9494949494949495	0.7575757575757576	0.98989898989899	0.9797979797979798	0.98989898989899	0.9797979797979798
YFL028C	242	1167.0	128	10.0	10.0	92.0	134.0	43.0	100.0	58.0	134.0	0.9203084832904884	0.8946015424164524	0.9974293059125964	0.9862896315338475	1.0	1.0
YFL029C	5	6.0	3	16.0	17.0	54.0	81.0	54.0	81.0	54.0	81.0	1.0	1.0	1.0	1.0	1.0	1.0
YFL030W	18	29.0	6	10.166666666671517	12.25	115.0	107.0	93.14999999999993	101.29999999999998	115.0	107.0	0.8275862068965517	0.9310344827586207	0.896551724137931	1.0	0.9655172413793104	1.0
YFL031W	90	1188.0	662	0.0	17.0	74.0	477.0	66.0	420.4923076923077	67.28842105263156	431.224	0.9932659932659933	0.8282828282828283	1.0	0.9983164983164983	1.0	1.0
YFL034C-A	455	6154.0	1534	3.0	8.0	95.0	1400.0	53.0	86.0	56.0	90.0	0.9855378615534611	0.975625609359766	0.9996750081247969	0.9954501137471563	1.0	0.9995125121871953
YFL034C-B	92	152.0	9	23.0	14.5	981.0	214.0	67.0	185.0	796.2959999999963	203.6199999999998	0.6578947368421053	0.7368421052631579	0.993421052631579	0.756578947368421	0.993421052631579	0.9868421052631579
YFL034W	14	17.0	3	12.25	8.75	189.0	168.0	189.0	158.54999999999995	189.0	168.0	1.0	0.8823529411764706	1.0	0.9411764705882353	1.0	1.0
YFL036W	1	2.0	2	0.0	0.0	219.0	100.0	219.0	100.0	219.0	100.0	1.0	1.0	1.0	1.0	1.0	1.0
YFL037W	501	16551.0	3243	25.0	0.0	210.0	258.0	80.0	228.0	89.0	235.0	0.7281131049483415	0.9652588967433992	0.9880973959277385	0.9688236360340765	0.999879161379977	0.9807866594163495
